g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
506,Sunflowers,Sacramento River,16130.53931,3738.423401,0.600777778,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2101.336640023983,14.790044593998928,2101.336640023983,453.1620153,1648.174625,-4.882352941,0.077956418,0.9220226080252353,1.4400003355644646e-05,6.5744478639863264e-06,0.3611170862804266,8.37759559913531e-05,5094497.267106147,16130.539083225483,46350.347155978445,0.000226775,0.010094376011693384,1.4058706429240194e-08,2.177842116117927e-07,GOOD,3925.344571,2043.867567
506,Tomato Processing,Sacramento River,25831.32762,95.62597678,47.896,2.666779844,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,4445.916364,32.507270299457424,4445.916364,453.1620153,3992.754349,-4.882352941,0.2171874824959833,0.7827772502321335,2.60441337420115e-05,9.22313814095195e-06,35.24623558388456,5.2314436610879525e-05,19759690.70668336,25831.32752573152,68886.45005,9.426847827853635e-05,0.013795731094432995,3.6493857251668566e-09,2.0026766254572614e-07,GOOD,100.4072756,4392.580768
506,Truck Crops,Sacramento River,1278.958937,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,25296.28305268484,180.65099761431182,25296.28305268484,453.1620153,24843.12104,-4.882352941,0.614565548,0.385414628,9.623989614273268e-06,1.0199217487614718e-05,5.042244147194352,0.002369351,506448.4557,1278.9589366700247,3404.8882745266915,3.299753643659642e-07,0.000627078,2.5800309518925874e-10,1.8416975352240992e-07,GOOD,4798.242171,25243.03836
506,Vineyard,Sacramento River,2745.0647,1577.628699,10.16672654,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,15905.425141732974,114.08647305288405,15905.425141732974,453.1620153,15452.26313,-4.882352941,0.5009121302997455,0.49907198,6.313508909772917e-06,9.576360031532625e-06,8.839557112409363,0.002802232,2516.342452166534,2745.0646995519137,7306.678220423247,4.480862116906792e-07,0.001382012,1.6323338815681802e-10,1.8914370899768661e-07,GOOD,1656.510134,15852.19012
507,Alfalfa,Sacramento River,3448.830199,283.3360006,6.468,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1655.0720168927999,9.830451173831644,1655.0720168927999,452.5453896,1202.526627,-4.882352941,0.019221647263380316,0.9807741906756599,2.3279177241603396e-06,1.8341432356786673e-06,2.939713688079732,0.000155889,4507112.567954469,3448.8298957713405,12200.613296895195,0.000303229,0.003265516,8.792217708842449e-08,2.676517494099616e-07,GOOD,297.5028006,1584.319815
507,Almonds & Pistachios,Sacramento River,106728.7392,4843.386549,1.072458333,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,5012.965837824163,27.276469245873628,5012.965837824163,452.5453896,4560.420448,-4.882352941,0.049765331,0.9502307641244272,2.9690577327105718e-06,9.355811517038838e-07,0.5843084737354309,2.3423868947943123e-05,15982231.723910531,106728.73863350255,385682.6605742783,0.000566497,0.067376319,5.307824765407763e-09,1.7469363919153792e-07,GOOD,5085.555876,4940.692384
507,Citrus & Subtropical,Sacramento River,9229.639459,903.8507112,3.1205,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,2671.1325448915995,17.987634687136485,2671.1325448915995,452.5453896,2218.587155,-4.882352941,0.08085011,0.9191346698059817,3.991589238309321e-06,1.1228966199763982e-05,1.8850764232367974,0.000833435,1214.8249191127388,9229.639442938618,27439.22264807437,1.6061381757026538e-05,0.004769751,1.7401960096463762e-09,1.738296316341676e-07,GOOD,949.0432468,2611.673608
507,Corn,Sacramento River,8320.410888,238.3686598,6.27235,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1352.908149,10.011951443936251,1352.908149,452.5453896,900.3627596,-4.882352941,0.056538044,0.943434997,2.3254288675468798e-05,3.7049942976528346e-06,3.554361867119631,0.000400621,80195.20351524511,8320.410825,23520.757643070036,6.284676055656746e-05,0.004410131,7.553324157008562e-09,1.8749948841869863e-07,GOOD,250.2870928,1296.370648
507,Cotton,Sacramento River,762.1353087,1698.847366,0.768,2.633766816,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,131.6883408,1172.354429,9.387898396857386,1172.354429,452.5453896,719.8090392,-4.882352941,0.072984624,0.9269827918351219,2.7714811457311412e-05,4.869452500060095e-06,0.4592329490924395,0.001929563,85739.22366008851,762.1352990705549,2007.2863104654589,9.629445116843272e-06,0.000374891,1.2634823510891448e-08,1.8676481037090992e-07,GOOD,1783.789734,1119.679092
507,Cucurbits,Sacramento River,2238.518205,202.6283347,12.01,1.97136542,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2334.027768,23.284271465251383,2334.027768,452.5453896,1881.482379,-4.882352941,0.4627022836259308,0.5371228037884898,4.535245337834476e-05,0.00012956,10.344317035693242,0.008934482,0.000434072,2238.5182060990037,4412.936646025665,-1.10E-06,0.000735352,4.909514859382611e-10,1.6663544987483214e-07,GOOD,212.7597514,2294.60046
507,Dry Beans,Sacramento River,4945.705462,1335.96572,1.238125,2.293810917,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1538.5398001989997,13.632961146256513,1538.5398001989997,452.5453896,1085.994411,-4.882352941,0.18893251981114836,0.810995078,5.936569640726636e-05,1.3036673106442732e-05,0.8932318279739622,0.000120355,4976975.063659138,4945.705484675208,11344.51125467446,-2.27E-05,0.001926328,4.584827847746695e-09,1.6980258538918475e-07,GOOD,1402.764006,1492.663582
507,Grain,Sacramento River,13097.32027,211.8144212,2.83707,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,560.5284098,14.16487239,560.5284098,452.5453896,107.9830203,-4.882352941,0.9773326937842475,0.021623001499943666,0.000847482,0.000196823,2.863954106873053,0.000103178,271829.4657744092,13097.327009975592,10334.609633649643,-0.006739976,-0.003524478,5.146072213823535e-07,3.4103650326700893e-07,GOOD,222.4051423,544.747157
507,Onions & Garlic,Sacramento River,99.24233767,216.2659801,21.192,2.113494575,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,4476.5999479291995,40.98130279415883,4476.5999479291995,452.5453896,4024.054558,-4.882352941,0.523098304,0.4768251040560204,4.475845727048597e-05,3.183384457298461e-05,18.647491744226837,0.024576450409240974,14285.950165371523,99.24233779,209.7481217489211,-1.18E-07,2.0526942023479933e-05,1.193905771066483e-09,9.786471432239274e-08,GOOD,227.0792791,4434.330056
507,Other Deciduous,Sacramento River,230270.4789,1900.355052,2.031866667,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3693.9778616578515,21.98214629404773,3693.9778616578515,452.5453896,3241.432472,-4.882352941,0.058976233,0.941012782,5.452748881901742e-06,5.53298884948079e-06,1.1482615453784901,3.340553130845854e-05,44281.32619961773,230270.4784681353,766280.4739185454,0.000431865,0.13237535196822137,1.87546705545372e-09,1.7275049228826555e-07,GOOD,1995.372805,3627.423034
507,Pasture,Sacramento River,13344.13999,184.4500593,5,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,723.2746554,4.414277098626291,723.2746554,452.5453896,270.7292658,-4.882352941,0.004356994,0.995640929,1.1440860579678727e-06,9.336637310953571e-07,1.7258561618048796,0.00014694,259657.40364130176,13344.138045745805,52917.410673809594,0.001944254,0.018715903635893483,1.4570097404332942e-07,3.5368127007945177e-07,GOOD,193.6725623,643.9627935
507,Rice,Sacramento River,243814.3913,565.7534276,4.556,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2349.8476259776003,10.779805330916044,2349.8476259776003,452.5453896,1897.302236,-4.882352941,0.006419096,0.9935791981266271,1.4887917954137354e-06,2.1709601173019768e-07,1.6509179705511137,2.0507403083716167e-05,623506.1816636499,243814.3886070114,1105546.3474459401,0.002692989,0.21042137616313994,1.1045240457586699e-08,1.9033244205387318e-07,GOOD,594.041099,2259.16007
507,Safflower,Sacramento River,3442.473111,561.7793979,1.017,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000001,452.5453895672999,4.580770909236686,452.5453895672999,452.5453896,0,-4.882352941,0.055210182757184534,0.944724338,5.171191329099075e-05,1.3767457393455961e-05,0.5892736815268769,0.000392552,261.62166702371303,3442.472633548839,8113.932079140178,0.000477451,0.002779416,1.3869423098154043e-07,3.425484489195497e-07,GOOD,589.8683678,405.40524
507,Sunflowers,Sacramento River,10209.69994,3675.136707,0.5774,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,1977.3988705697998,13.973893039063014,1977.3988705697998,452.5453896,1524.853481,-4.882352941,0.073698154,0.9262807742338378,1.446650672243746e-05,6.6048105595330265e-06,0.34337731284792605,0.00013236,2983311.2054440174,10209.699816582763,29337.09419499516,0.000123417,0.005485519,1.2088233591470038e-08,1.8698232219265296e-07,GOOD,3858.893542,1919.929797
507,Tomato Processing,Sacramento River,12520.17871,95.84276228,46.93066667,2.666779844,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,4363.779309887729,31.924302592582393,4363.779309887729,452.5453896,3911.23392,-4.882352941,0.21403389936440095,0.7859306912884793,2.6149053296833347e-05,9.260293822818538e-06,34.436432343093756,0.000107934,9381783.878308706,12520.178674527788,33388.55452010166,3.547221240296494e-05,0.005707004,2.833203361117594e-09,1.709269351175203e-07,GOOD,100.6349004,4310.443713
507,Truck Crops,Sacramento River,801.7411904,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,25296.28305268484,180.65099761431182,25296.28305268484,452.5453896,24843.73766,-4.882352941,0.6145655483185216,0.38541462847437646,9.62398961427328e-06,1.0199217487614732e-05,5.042244147194351,0.003779652,317485.3032440429,801.7411902429523,2134.4229051345155,1.5704779343650443e-07,0.000337222,1.9588340391760472e-10,1.5799193040036679e-07,GOOD,4798.242171,25243.03836
507,Vineyard,Sacramento River,70.54643096,1644.647421,9.897264488,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,16143.616092488084,115.78070736099629,16143.616092488084,452.5453896,15691.0707,-4.882352941,0.5046280360863697,0.4953561923510224,6.266502348972674e-06,9.505060258854638e-06,8.618090345810806,0.10903893489196144,65.66781434441441,70.54643095145664,187.77703921599667,8.543352691958717e-09,1.6865804354893044e-05,1.211025501318815e-10,8.98182382172709e-08,GOOD,1726.879792,16090.38107
508,Citrus & Subtropical,Sacramento River,599.2401017,848.1867032,3.251,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,2608.1213726951996,17.585778437605594,2608.1213726951996,552.3636119,2055.757761,-4.882352941,0.079093852,0.9208908986353852,3.99921613382936e-06,1.125042185236012e-05,1.9556078183962085,0.012836770554048674,73.08497647706045,599.2400718770741,1781.5063765301506,2.98229258532956e-05,0.002587224,4.9767907335791044e-08,1.4522654643866307e-06,GOOD,890.5960384,2548.662436
508,Grain,Sacramento River,103.3241404,215.8186638,2.7466,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,552.3636118700799,13.972415912642123,552.3636118700799,552.3636119,0,-4.882352941,0.9770055482034846,0.021935075,0.000859713,0.000199664,2.7729955652602207,0.013078757259628277,6.957518229887482,103.33968413486923,81.54138555530984,-0.015543735,-0.012166556,0.000150437,0.000149229,GOOD,226.609597,536.5823591
508,Other Deciduous,Sacramento River,52.17268849,1780.627633,2.1425,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3647.70448,21.718712564930954,3647.70448,552.3636119,3095.340868,-4.882352941,0.058280551,0.9417084546723518,5.456779996504001e-06,5.537079283980591e-06,1.2079800023782057,0.14743935792732027,9.580726326521468,52.17268646,173.61698404020274,2.02969069817982e-06,0.000231502,3.890331813298932e-08,1.3334024416267081e-06,GOOD,1869.659015,3581.149652
508,Pasture,Sacramento River,709.9432578,155.7560771,5,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,579.8047444,3.727569872971035,579.8047444,552.3636119,27.44113252,-4.882352941,0.003496173,0.9965017477045928,1.1450752210044264e-06,9.34470965520546e-07,1.667403901543552,0.002761889,1416.3037718561898,709.9279203824491,2815.2802333826735,0.015337417550881582,0.065846881,2.1603723089658987e-05,2.3388556500912464e-05,GOOD,163.543881,500.4928825
508,Rice,Sacramento River,979.0495688,607.6281956,4.292,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2380.2152253472004,10.906807304602843,2380.2152253472004,552.3636119,1827.851613,-4.882352941,0.006501499,0.993496796,1.4886683223939738e-06,2.170780068619353e-07,1.5589635964672726,0.005106994,2412.091858766655,979.0494187635051,4439.3734486477315,0.000150036,0.007159679,1.5324708747799252e-07,1.6127654063053394e-06,GOOD,638.0096054,2289.52767
509,Alfalfa,Sacramento River,28296.69917,268.859435,5.696,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.8805053,1353.8781067720001,8.214799010643045,1353.8781067720001,457.7385312,896.1395756,-4.882352941,0.01577948,0.9842163431360331,2.3360878491472586e-06,1.840580395945924e-06,2.497155306105585,1.899989837585535e-05,27560121.890457306,28296.694313851356,100102.64335429277,0.004856149,0.045567644,1.7161537515611537e-07,4.552089943167653e-07,GOOD,282.3024068,1283.125905
509,Almonds & Pistachios,Sacramento River,41504.50056,4676.398716,0.88475,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,3956.0793373900005,21.726546415020046,3956.0793373900005,457.7385312,3498.340806,-4.882352941,0.039690288,0.9603057660819774,3.0005377306210786e-06,9.455008283663717e-07,0.46108911389465324,6.023443159822954e-05,4767786.261401251,41504.50014085383,149983.63848639838,0.000419146,0.040869273,1.0098812530218732e-08,2.724914704601199e-07,GOOD,4910.218652,3883.805884
509,Citrus & Subtropical,Sacramento River,476.7523346,2502.013673,2.347,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.6473418,5722.892491,37.450354768563805,5722.892491,457.7385312,5265.15396,-4.882352941,0.1585686146998483,0.8414174517152363,3.6540813392461305e-06,1.0279503576115074e-05,1.6180452449342233,0.016134808650201192,148.9140229764777,476.7523341177383,1417.3590071094263,4.82261668821593e-07,0.000337119,1.0115559669492032e-09,2.378497069048722e-07,GOOD,2627.114357,5663.433554
509,Corn,Sacramento River,13140.5216,234.253278,5.762,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.3437532,1207.543874,9.038538799,1207.543874,457.7385312,749.8053425,-4.882352941,0.050772701758186115,0.9492001742150566,2.3396391843312494e-05,3.7276349139231025e-06,3.2014619955579082,0.000253668,105479.95624509081,13140.521441187597,37146.601989450326,0.000158812,0.010836403,1.2085700102067225e-08,2.9171980194188977e-07,GOOD,245.9659419,1151.006372
509,Cucurbits,Sacramento River,2839.377631,202.6283347,12.01,1.97136542,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2334.027768,23.284271465251383,2334.027768,457.7385312,1876.289237,-4.882352941,0.462702284,0.5371228037884896,4.535245337834477e-05,0.00012956,10.344317035693244,0.007043797,0.000549065,2839.3776334950894,5597.449445954748,-2.50E-06,0.00143012,8.787452389948817e-10,2.5549490356451915e-07,GOOD,212.7597514,2294.60046
509,Dry Beans,Sacramento River,2757.961406,1361.815657,1.15075,2.293810917,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1451.55661,12.916049361842322,1451.55661,457.7385312,993.8180792,-4.882352941,0.18017711090105076,0.8197497051516177,6.000654437611512e-05,1.3177402955268133e-05,0.8228688081377129,0.000215825,2539889.417693402,2757.9614487003246,6326.240396581136,-4.27E-05,0.001585166,1.5482567881923275e-08,2.505699809601607e-07,GOOD,1429.90644,1405.680392
509,Grain,Sacramento River,45144.33504,177.3815634,3.243,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,534.84448,13.559463819602632,534.84448,457.7385312,77.10594876,-4.882352941,0.9762707077245036,0.022636060835013835,0.000887187,0.000206044,3.275143285023056,2.9934018302717067e-05,669905.6528457464,45144.38692318908,35621.73955343332,-0.051883189,-0.031365726,1.1492735253366458e-06,8.805228050000281e-07,GOOD,186.2506416,519.0632272
509,Onions & Garlic,Sacramento River,87.04164239,216.2659801,21.192,2.113494575,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472874999999,4476.5999479291995,40.98130279415883,4476.5999479291995,457.7385312,4018.861417,-4.882352941,0.523098304,0.47682510405602047,4.475845727048598e-05,3.1833844572984626e-05,18.64749174422684,0.028021350738254406,12513.48903916506,87.04164259127626,183.9620215500299,-2.01E-07,1.7440325137840773e-05,2.3124132915098402e-09,9.480393473326936e-08,GOOD,227.0792791,4434.330056
509,Other Deciduous,Sacramento River,26251.4937,1811.388311,2.025,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3500.7711058089994,20.882222880835243,3500.7711058089994,457.7385312,3043.032575,-4.882352941,0.056064698,0.943924283,5.4696197294487005e-06,5.550107960112941e-06,1.1331289209265303,0.000293024,4739.230979480389,26251.49362462998,87358.15924885325,7.537001874879934e-05,0.023200979,2.8710754370826274e-09,2.655844966922067e-07,GOOD,1901.957727,3434.216278
509,Pasture,Sacramento River,18574.81511,133.8824853,5,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,470.4367854,3.204088906286197,470.4367854,457.7385312,12.69825417,-4.882352941,0.002838963,0.9971589557306523,1.1458304154909585e-06,9.350872633043426e-07,1.6167336713140072,0.000105561,17398.805463681456,18574.73211646363,73659.80316188626,0.082993536,0.3553606565837981,4.4680679660897615e-06,4.824326524834237e-06,GOOD,140.5766096,391.1249235
509,Rice,Sacramento River,14738.77367,593.2115153,3.978,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2132.0704176954005,9.869027533197595,2132.0704176954005,457.7385312,1674.331886,-4.882352941,0.005827755,0.994170538,1.4896778662705403e-06,2.1722521881591329e-07,1.4158179603185925,0.000339241,33262.848193527774,14738.773394829814,66831.14802146345,0.00027517,0.019782756047789007,1.86698156140733e-08,2.960109286993484e-07,GOOD,622.8720911,2041.382862
509,Safflower,Sacramento River,4448.526361,553.2848266,1.042,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000001,457.73853122019995,4.622408153703873,457.73853122019995,457.7385312,0,-4.882352941,0.05580786,0.944126702,5.167920013359608e-05,1.3758748046383413e-05,0.6048008651477377,0.000303775,338.0798759603593,4448.5636313270315,10485.29446297995,-0.037270327,-0.08457292,8.378128846917046e-06,8.065925313882628e-06,GOOD,580.9490679,410.5983817
509,Sunflowers,Sacramento River,15980.32073,3516.323047,0.646166667,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2127.5056793232743,14.962372224303678,2127.5056793232743,457.7385312,1669.767148,-4.882352941,0.078850534,0.9211285117448745,1.4386039501260375e-05,6.568072543761578e-06,0.38924484393640907,8.456346866771249e-05,5113159.119116228,15980.320491697648,45918.698157753155,0.000238302,0.012963799861609004,1.4912238318738933e-08,2.8232063890669926e-07,GOOD,3692.139199,2070.036606
