g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,,pc,pimarginal
503,Dry Beans,Sacramento River,44.18771134,1188,1.3,2.293810917,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.6905459,1428.847243,12.728879713666407,1428.847243,525.4315784,903.4156647,-4.882352941,0.17786006362427528,0.8220665455902234,0.10024131380765865,0.4564734694490456,0.9273540274850028,0.013470670401054883,36993.10364543495,44.187692643587845,101.35819086816487,1.8696412155350117e-05,6.380077182654986e-05,4.231133857893559e-07,6.294580745785367e-07,GOOD,2.5664753522934403,0.5635965250716192,,1188,1280.149773
503,Grain,Sacramento River,9684.81857,208.4046716,2.715080733,0.78906264,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000004,525.4315784053523,13.337587676809393,525.4315784053523,525.4315784,0,-4.882352941,0.9758561476112637,0.023031521762972434,0.7052339716162108,3.0366032415753956,2.742452617325235,0.000139533,652.1448084936385,9684.830625,7641.933813047846,-0.012055261,-0.005304283,1.244758583080677e-06,6.941026227997611e-07,GOOD,3.1117324505343373,0.7226823065494933,,208.4046716,533.64374
503,Other Deciduous,Sacramento River,22202.87498,1720.599252,2.019983645,3.327741402,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3308.292124673233,19.78644267909044,3308.292124673233,525.4315784,2782.860546,-4.882352941,0.05314616,0.9468427864408419,0.033457727,0.03297252,1.1186188638341508,0.000346455,3665.6481852701068,22202.874580580105,73885.38493301655,0.00039942,0.041381359376828186,1.798955749398474e-08,5.600747189405685e-07,GOOD,0.6204120841421951,0.6295417628777134,,1720.599252,2920.573015
503,Pasture,Sacramento River,14849.15114,289.6489674,5,3.965593094,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,39.65593094,1407.89292,34.181295162515084,1407.89292,525.4315784,882.4613412,-4.882352941,0.040841709,0.9591482830734535,0.075423924,0.092422419,2.6120937458935507,0.000132047,940984.2311,14849.147004919509,58885.518606793914,0.00413508,0.17260575231193798,2.784725168689748e-07,2.9312002416499186e-06,GOOD,2.262942000342034,1.8467377139832826,,289.6489674,1290.463229
503,Rice,Sacramento River,360.07939,539.1514204,4.682071497,4.534377778,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888889999997,2296.6205078539047,10.557201332058733,2296.6205078539047,525.4315784,1771.188929,-4.882352941,0.006274631,0.9937236629948567,0.004391761,0.030117632487468418,1.6894162126378398,0.013885826678388896,859.6353743169808,360.0793668939109,1632.7349891601827,2.3106089088287263e-05,0.000995172,6.416942965907397e-08,6.095116552709814e-07,GOOD,4.7999050645054355,0.699923421,,539.1514204,1495.139534
503,Safflower,Sacramento River,221.8213511,564,1,2.357007476,0.396694215,0.4537037030434028,0.032158708,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.57007476,539.4960409429999,21.92065600066421,539.4960409429999,525.4315784,14.06446254,-4.882352941,0.2582568985367485,0.7414861373748914,0.24148697027379348,0.9070486227644498,0.7646499335776759,0.006092071,614.5449648,221.81865468074162,522.8269906349176,0.002696419,0.007592244,1.2155814780674182e-05,1.4521312192910584e-05,GOOD,3.5121951355556216,0.9350649358914657,,564,507.562601
503,Sunflowers,Sacramento River,442.0364657,3732,0.6,2.873453662,0.386904762,0.3895547862245365,0.081201103,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2094.5749359479996,14.745517608238785,2094.5749359479996,525.4315784,1569.143358,-4.882352941,0.077725108,0.9222539119221195,0.077460287,0.1696611510016611,0.3604454410755456,0.003057104,132915.33076783724,442.0363998297093,1270.170445967449,6.587029071170036e-05,0.000855136,1.4901551302422416e-07,6.732444298746011e-07,GOOD,2.182835824495322,0.9965928458037955,,3732,1825.505542
503,Tomato Processing,Sacramento River,70.63873048,95,43.2,2.666779844,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,3969.8145805929994,29.12813811,3969.8145805929994,525.4315784,3444.383002,-4.882352941,0.19854778823932662,0.8014161047332287,0.046353933,0.1308934131011871,31.233969947417997,0.019130459199489157,46614.09979716647,70.63872616361463,188.37786466996283,4.31638537179424e-06,7.797984963531235e-05,6.110508134084235e-08,4.1395424824377643e-07,GOOD,0.6592539471827814,0.23346486717761028,,95,3745.71976
503,Truck Crops,Sacramento River,147.2391075,3471.674408,11.93645592,2.662234731,0.139554281,1.1244727167916924,1.262909809962677,0.316550158,0.17,7441.94487,27484.23099,27982.75263,50,133.1117366,41305.42129646909,294.3760057653536,41305.42129646909,525.4315784,40779.98972,-4.882352941,0.7224964134077712,0.27748931435723645,0.2545263889195432,0.24017130005265122,11.17506803013801,0.021455285062448037,80714.81870398133,147.23910717554642,391.9848948517315,3.244535662361159e-07,0.000170896,2.2035828099278304e-09,4.359763316990563e-07,GOOD,0.332418674,0.35228740820875265,,3471.674408,41082.58691
503,Vineyard,Sacramento River,5.138410038,1821.203208,10.07917802,2.661751325,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.0875663,18222.336921371087,130.5664921866423,18222.336921371087,525.4315784,17696.90534,-4.882352941,0.5348518905784255,0.4651333001205562,0.806500414,0.531710121,8.879977023268369,1.4970209919840758,5.394486024515116,5.138410027,13.67719581039221,1.0575050168881717e-08,-2.61E-05,2.0580393722330877e-09,1.907072364389373e-06,GOOD,0.9941259073363267,1.5078948555200695,,1821.203208,18001.24421
