g,basin,i,p,y,xland,xlandsc,difflandsc,xwater,xwatersc,grev,gross_revenue,revdiff,iterations,statussc,lambdawater,HR_Region,IMPLAN_category,crop_class
MAD03-E-WA,MAD,Grapes Wine,510.5784914,8.495282366,5820.288869,5740.166508873158,80.12236012684207,19594.97252757343,19276.91398765451,25245552.17662467,24898020.76218406,347531.4144406095,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MAD03-E-WA,MAD,Orchards,3117.281059,2.261810582,3141.211266,3067.8635789116574,73.34768708834235,12334.969040412288,12016.828441883279,22147736.031348843,21630583.54634226,517152.4850065857,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MAD03-E-WA,MAD,Pasture,215.0,3.5,470.572596,462.80101639001947,7.771579609980506,2942.647300163142,2886.8138710056915,354105.87849,348257.76483348967,5848.113656510308,2,Good,100.04019857909135,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MAD03-E-WA,MAD,Subtropical,826.2221391,4.405931004,5255.992546,5092.341070503277,163.65147549672383,19089.127837703516,18448.528417040536,19133272.660775278,18537535.837594286,595736.8231809884,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MAD03-E-WA,MAD,Almonds,5157.824281,1.067695081,18067.83909,17290.37059146852,777.4684985314816,74058.71871513402,70694.7530498708,99499293.79973294,95217787.51831846,4281506.281414479,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MAD03-E-WA,MAD,Pistachios,4636.170568,1.382293453,20842.82861,20240.072060598304,602.7565494016962,80566.23796018989,78040.74053395269,133572272.25377892,129709477.84012607,3862794.4136528373,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MAD03-E-WA,MAD,Walnuts,2092.008952,1.920558157,570.2538988,560.8260106528339,9.427888147166072,2127.5250504413684,2087.1202262562524,2291180.289559828,2253300.686210483,37879.603349344805,2,Good,100.04019857909135,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Alfalfa,205.8588937,7.063149253,4843.828884,4436.93630415726,406.8925798427399,23928.51468696,21863.668960707524,7042985.7653331505,6451359.034397604,591626.7309355466,2,Good,55.99337725006055,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER01-CC-MID,MER,Beans Dry,1415.3103,1.200351344,222.872696,201.08188904082095,21.790806959179037,502.9493840476243,452.6403549823742,378631.6525361916,341611.9125809164,37019.739955275145,2,Good,55.99337725006055,San Joaquin River,Other field and grain,Field and grain
MER01-CC-MID,MER,Corn,44.88630607,26.76544219,16489.9649,14952.110599341533,1537.854300658466,41444.778443170006,37485.688498414485,19811074.01144068,17963493.039988328,1847580.9714523554,2,Good,55.99337725006055,San Joaquin River,Corn,Corn
MER01-CC-MID,MER,Cotton,2462.1839,0.78,2718.280452,2261.664463431898,456.6159885681018,9758.62682268,8099.076904334219,5220466.964387315,4343534.386670044,876932.5777172726,2,Good,55.99337725006055,San Joaquin River,Other field and grain,Field and grain
MER01-CC-MID,MER,Cucurbits,252.19315,13.35,197.753075,195.6559952954931,2.097079704506882,486.4725645,480.1104594185711,665790.8116009239,658730.408628907,7060.402972016833,2,Good,55.99337725006055,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER01-CC-MID,MER,Field and Grain,187.333843,2.812754651,6810.917358,6879.026600220076,68.10924222007634,3064.9128111,3087.8229965473506,3588836.7591335257,3624725.162892974,-35888.40375944832,2,Good,55.99337725006055,San Joaquin River,Other field and grain,Field and grain
MER01-CC-MID,MER,Grapes Table,390.5459,12.435,50.13874821,49.58103865509428,0.5577095549057205,159.27409016381293,157.10867532160333,243495.73544145242,240787.25341741557,2708.4820240368426,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Grapes Wine,510.5784914,8.495282366,1621.152859,1613.490621215786,7.662237784214085,5149.862249297052,5112.70801828508,7031764.231867159,6998529.21069813,33235.02116903011,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Orchards,3117.281059,2.261810582,3725.896662,3690.3828741375128,35.513787862487334,14885.81955700549,14707.073773215865,26270176.935644478,26019779.89690812,250397.038736362,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Pasture,215.0,3.5,3568.060424,3316.8069199046427,251.25350409535713,19695.69354048,18263.0020799124,2684965.46906,2495897.207228244,189068.26183175622,2,Good,55.99337725006055,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER01-CC-MID,MER,Potatoes,960.1331262,14.27542043,8409.131065,8401.608601452046,7.522463547953521,15493.186928311277,15440.62888647077,115258107.13345926,115155001.9609015,103105.1725577563,2,Good,55.99337725006055,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER01-CC-MID,MER,Rice,356.2897,4.3575,1085.171203,924.1770799924313,160.99412300756876,4883.2704135,4148.399826495747,1684763.4172077058,1434814.8302209305,249948.5869867755,2,Good,55.99337725006055,San Joaquin River,Corn,Field and grain
MER01-CC-MID,MER,Subtropical,826.2221391,4.405931004,66.88594928,66.43385390695592,0.452095373044088,192.01607082462922,190.2413989581659,243483.4322059607,241837.67948363037,1645.7527223303332,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Tomatoes Fresh,513.5119746,20.19858006,222.6747794,222.99139866381628,0.31661926381627836,368.15563520044174,367.75741108851486,2309630.1817044592,2312914.2240634076,-3284.0423589483835,2,Good,55.99337725006055,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER01-CC-MID,MER,Tomatoes Processing,78.52090496,49.10025147,2004.073015,1866.5846955141203,137.48831948587963,5090.3454581,4729.272266660468,7726495.444844716,7196423.503215881,530071.9416288342,2,Good,55.99337725006055,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER01-CC-MID,MER,Truck,548.8387,13.5325,861.50276,866.2516148524529,4.748854852452951,766.7374563999999,769.0365188769902,6398518.587187419,6433789.09060551,-35270.503418091685,2,Good,55.99337725006055,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER01-CC-MID,MER,Almonds,5157.824281,1.067695081,46743.63994,45927.87125551389,815.7686844861091,190135.65258682118,186350.36515640732,257416459.18427265,252924034.40641254,4492424.777860105,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Pistachios,4636.170568,1.382293453,2834.502353,2801.8913776778077,32.61097532219219,10856.335077290109,10704.604154606905,18165045.01779775,17956056.00984193,208989.00795581937,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER01-CC-MID,MER,Walnuts,2092.008952,1.920558157,2683.53506,2666.3196772243878,17.215382775612397,9969.261972346329,9880.543912533385,10781973.869452046,10712805.47660859,69168.39284345694,2,Good,55.99337725006055,San Joaquin River,Trees and Vine,Trees and vines
MER02-NW-StevinsonMerquin,MER,Alfalfa,205.8588937,7.063149253,1675.746893,1645.110578490866,30.63631450913408,8596.581561089999,8418.318640646987,2436556.244314318,2392010.672586376,44545.571727941744,2,Good,27.11748941958175,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER02-NW-StevinsonMerquin,MER,Corn,44.88630607,26.76544219,3207.94364,3240.023108405693,32.079468405693206,7891.541354399999,7950.530625397533,3854029.3604003014,3892569.692456003,-38540.33205570141,2,Good,27.11748941958175,San Joaquin River,Corn,Corn
MER02-NW-StevinsonMerquin,MER,Field and Grain,187.333843,2.812754651,802.819429,810.8476312747853,8.028202274785258,361.26874305,363.96922272182627,423024.93574637023,427255.18931121,-4230.253564839717,2,Good,27.11748941958175,San Joaquin River,Other field and grain,Field and grain
MER02-NW-StevinsonMerquin,MER,Grapes Wine,510.5784914,8.495282366,68.534752,68.55348540341839,0.0187334034183948,212.0008328304884,211.52863276394268,297270.06622358627,297351.32251929416,-81.2562957078917,2,Good,27.11748941958175,San Joaquin River,Trees and Vine,Trees and vines
MER02-NW-StevinsonMerquin,MER,Pasture,215.0,3.5,2071.737862,1997.3613607835698,74.37650121643014,11470.521963297246,11031.07714806316,1558982.741155,1503014.4239896364,55968.31716536358,2,Good,27.11748941958175,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER02-NW-StevinsonMerquin,MER,Potatoes,960.1331262,14.27542043,1300.554879,1307.219420119858,6.664541119857859,2396.1738371209767,2402.4315936865723,17825800.59914016,17917146.826051172,-91346.22691101208,2,Good,27.11748941958175,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER02-NW-StevinsonMerquin,MER,Almonds,5157.824281,1.067695081,1236.616875,1234.5461035080284,2.070771491971527,4937.664942036596,4917.073056034674,6810028.866785342,6798625.162111781,11403.704673562199,2,Good,27.11748941958175,San Joaquin River,Trees and Vine,Trees and vines
MER03-SW-TurnerIs,MER,Alfalfa,205.8588937,7.063149253,1440.016733,1382.8060457802287,57.210687219771216,7387.285840289999,7076.060456807208,2093801.7413995315,2010616.710432658,83185.03096687305,2,Good,36.44763002506259,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER03-SW-TurnerIs,MER,Beans Dry,1415.3103,1.200351344,211.632732,213.74906094118572,2.1163289411857136,429.61444595999995,432.82581315095223,359536.41915790783,363131.78610367,-3595.3669457621872,2,Good,36.44763002506259,San Joaquin River,Other field and grain,Field and grain
MER03-SW-TurnerIs,MER,Cotton,2462.1839,0.78,3459.164821,3272.914734371439,186.2500866285609,12441.46280734972,11742.154253555333,6643337.9451758135,6285644.012732864,357693.9324429501,2,Good,36.44763002506259,San Joaquin River,Other field and grain,Field and grain
MER03-SW-TurnerIs,MER,Cucurbits,252.19315,13.35,91.528444,91.7637712608421,0.2353272608421122,209.60013676,209.61368675391424,308156.0022028973,308948.29697751906,-792.2947746217833,2,Good,36.44763002506259,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER03-SW-TurnerIs,MER,Field and Grain,187.333843,2.812754651,572.546615,578.2720868013944,5.725471801394406,257.64597675,259.57187743333407,301688.6316813052,304705.5209759744,-3016.8892946691485,2,Good,36.44763002506259,San Joaquin River,Other field and grain,Field and grain
MER03-SW-TurnerIs,MER,Onions and Garlic,248.2454,30.0225,348.803959,348.07540229456794,0.7285567054320836,1012.5488260966847,1007.9077921506813,2599617.601718438,2594187.7068264154,5429.894892022479,2,Good,36.44763002506259,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER03-SW-TurnerIs,MER,Tomatoes Fresh,513.5119746,20.19858006,226.9047355,229.17378437053378,2.269048870533794,385.73805035,388.6214412131687,2353504.186215294,2377039.243796886,-23535.05758159142,2,Good,36.44763002506259,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER03-SW-TurnerIs,MER,Tomatoes Processing,78.52090496,49.10025147,2042.14262,2050.728065951344,8.5854459513439,5173.427969985953,5182.189770408028,7873268.854504912,7906369.150022348,-33100.29551743716,2,Good,36.44763002506259,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Alfalfa,205.8588937,7.063149253,15506.72799,14408.180642884963,1098.5473471150362,77998.8417897,72291.96503939107,22546969.99334858,20949668.867821105,1597301.1255274788,2,Good,49.95898006817705,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER04-RestWA,MER,Corn,44.88630607,26.76544219,24485.1848,23078.543923267443,1406.6408767325556,61172.15335050494,57513.75024674838,29416545.832465805,27726604.908669993,1689940.9237958118,2,Good,49.95898006817705,San Joaquin River,Corn,Corn
MER04-RestWA,MER,Cotton,2462.1839,0.78,2808.756176,2440.160010412674,368.5961655873257,10102.159713949584,8754.500978807384,5394225.903746758,4686335.699028296,707890.2047184613,2,Good,49.95898006817705,San Joaquin River,Other field and grain,Field and grain
MER04-RestWA,MER,Cucurbits,252.19315,13.35,86.88525,86.5076328599022,0.37761714009779723,198.67760502896175,197.3195834111919,292523.39622860064,291252.04294026294,1271.3532883376465,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Field and Grain,187.333843,2.812754651,11251.70027,11364.217386200631,112.51711620063179,4931.9952812660995,4968.861882161944,5928792.467918918,5988080.45240433,-59287.98448541202,2,Good,49.95898006817705,San Joaquin River,Other field and grain,Field and grain
MER04-RestWA,MER,Grapes Table,390.5459,12.435,242.5656513,240.70088358088637,1.8647677191136438,746.2936539138552,738.7049870644688,1178005.1111118156,1168948.981802578,9056.129309237236,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Grapes Wine,510.5784914,8.495282366,7842.956059,7816.395620376881,26.5604386231189,24130.161477470985,23988.322511945513,34018888.213786885,33903682.08670522,115206.12708166242,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Onions and Garlic,248.2454,30.0225,79.235414,78.45051549096745,0.7848985090325584,230.01380391724516,227.16596859327933,590537.3823863264,584687.5749888032,5849.807397523313,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Orchards,3117.281059,2.261810582,818.8034716,812.8282735243782,5.9751980756217336,3196.1544285569344,3164.898462800137,5773137.052841845,5731007.728034472,42129.324807372876,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Pasture,215.0,3.5,9116.357467,6650.654780253167,2465.702686746833,50033.608561679546,36409.757427033204,6860058.9939175,5004617.722140508,1855441.2717769928,2,Good,49.95898006817705,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER04-RestWA,MER,Potatoes,960.1331262,14.27542043,3172.150497,3173.4737297202287,1.3232327202285887,5844.446974945149,5832.267660520431,43478459.18925299,43496595.8192391,-18136.6299861148,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Safflower,447.9696,1.4025,55.109308,55.66039984459307,0.5510918445930741,97.95879169044746,98.69103066461786,34623.930762104115,34970.16929354695,-346.238531442832,2,Good,49.95898006817705,San Joaquin River,Other field and grain,Field and grain
MER04-RestWA,MER,Subtropical,826.2221391,4.405931004,97.36107565,96.54623656622954,0.8148390837704653,340.7429082800964,337.0464149883467,354421.3563193699,351455.11574197386,2966.240577396122,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Tomatoes Fresh,513.5119746,20.19858006,265.5903578,267.08066635970306,1.4903085597030667,451.50360825999996,452.90203563431317,2754759.6903314423,2770217.487747106,-15457.797415663488,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Tomatoes Processing,78.52090496,49.10025147,2390.31322,2283.618050482493,106.69516951750711,6055.460156536562,5770.702755286761,9215604.455450496,8804252.306554886,411352.148895612,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Truck,548.8387,13.5325,328.082203,330.08657775918425,2.004374759184259,297.4611974960274,298.5302979181642,2436718.9189514564,2451605.730402101,-14886.811450644862,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Almonds,5157.824281,1.067695081,39705.09675,39154.34043016088,550.7563198391144,160134.0096778489,157517.97942702088,218655317.1741287,215622311.14575082,3033006.028377861,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Berries,5010.1193,4.8075,144.266886,144.22230762147748,0.044578378522516005,292.6827807395975,291.8608583518291,3474833.6448418456,3473759.923395314,1073.7214465318248,2,Good,49.95898006817705,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Pistachios,4636.170568,1.382293453,10699.87746,10603.411302915987,96.4661570840126,40563.82017776343,40097.61602452162,68570680.68407401,67952472.66450034,618208.0195736587,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Walnuts,2092.008952,1.920558157,2316.751867,2305.077412531526,11.674454468473868,8566.109743513302,8501.636408218408,9308303.23938389,9261397.326025264,46905.913358625025,2,Good,49.95898006817705,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Alfalfa,205.8588937,7.063149253,2240.651652,2092.667603890989,147.98404810901093,9922.352398193118,9243.862038661693,3257934.594310952,3042763.9990467653,215170.59526418662,2,Good,56.02908064685966,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD01-CC-OAK&MID,MOD,Beans Dry,1415.3103,1.200351344,282.79968,261.3375732274417,21.462106772558343,616.5033024,568.2916143425184,480439.78511888324,443978.4639250033,36461.32119387988,2,Good,56.02908064685966,San Joaquin River,Other field and grain,Field and grain
MOD01-CC-OAK&MID,MOD,Corn,44.88630607,26.76544219,10044.78925,9833.679787359248,211.1094626407521,19671.04561123507,19209.478664418773,12067828.189317355,11814200.894519934,253627.2947974205,2,Good,56.02908064685966,San Joaquin River,Corn,Corn
MOD01-CC-OAK&MID,MOD,Cucurbits,252.19315,13.35,69.053368,68.83288485923403,0.2204831407659782,138.106736,137.32160408469457,232487.39836028984,231745.08045077111,742.3179095187515,2,Good,56.02908064685966,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Field and Grain,187.333843,2.812754651,2546.686132,2572.153018906206,25.466886906206128,959.251777235562,966.4221683259769,1341910.3953393137,1355329.5127746963,-13419.117435382912,2,Good,56.02908064685966,San Joaquin River,Other field and grain,Field and grain
MOD01-CC-OAK&MID,MOD,Grapes Table,390.5459,12.435,53.18322368,52.72238667430889,0.4608370056911042,154.94045830333891,153.21389040894465,258281.04261538095,256043.0161463234,2238.0264690575714,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Grapes Wine,510.5784914,8.495282366,1719.590899,1713.133277568247,6.4576214317530685,5009.741485180137,4978.4509110866775,7458740.062606578,7430730.075050715,28009.987555861473,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Onions and Garlic,248.2454,30.0225,73.227541,72.27010433635232,0.9574366636476839,212.57344925232584,209.26960324887028,545761.0202014897,538625.2949921634,7135.7252093262505,2,Good,56.02908064685966,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Orchards,3117.281059,2.261810582,1895.945496,1881.4474224078747,14.498073592125365,6844.0928161660695,6774.77737872219,13367741.555538137,13265519.998409206,102221.55712893233,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Pasture,215.0,3.5,10803.31518,10490.989808073346,312.32537192665404,52918.23885309889,51259.89364793079,8129494.67295,7894469.830575192,235024.84237480722,2,Good,56.02908064685966,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD01-CC-OAK&MID,MOD,Rice,356.2897,4.3575,232.867099,198.66914162831299,34.19795737168701,1047.9019455,891.7761007299428,361533.7085815436,308440.2728510648,53093.43573047884,2,Good,56.02908064685966,San Joaquin River,Corn,Field and grain
MOD01-CC-OAK&MID,MOD,Truck,548.8387,13.5325,1070.587272,1069.9475082798633,0.6397637201366706,1962.7433316431375,1956.666486008135,7951422.6502283905,7946671.022903712,4751.627324678004,2,Good,56.02908064685966,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Almonds,5157.824281,1.067695081,44497.80015,43738.12549484725,759.674655152754,180612.64895073598,177085.37171826596,245048656.26222765,240865140.38472077,4183515.8775069118,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Pistachios,4636.170568,1.382293453,141.0318255,139.44966456713516,1.5821609328648378,538.7733241869385,531.3972852950345,903809.2547138898,893669.9000788609,10139.35463502875,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Walnuts,2092.008952,1.920558157,13044.94538,12963.217719434815,81.72766056518412,48404.00786331982,47980.50039343987,52412305.809632,52083938.38348582,328367.42614619434,2,Good,56.02908064685966,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Alfalfa,205.8588937,7.063149253,385.529271,378.67323938646285,6.856031613537141,1863.3914763714902,1825.678337325861,560564.2215688697,550595.468704722,9968.75286414777,2,Good,29.17498158877785,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD02-E&W-WA,MOD,Corn,44.88630607,26.76544219,2652.816676,2679.3448691443828,26.52819314438284,6375.602743769061,6423.260373614909,3187098.8098355536,3218969.829632155,-31871.019796601497,2,Good,29.17498158877785,San Joaquin River,Corn,Corn
MOD02-E&W-WA,MOD,Cucurbits,252.19315,13.35,315.59574,317.81101137197817,2.21527137197819,698.6223856822829,701.7674260391472,1062540.9686923663,1069999.2968355096,-7458.328143143561,2,Good,29.17498158877785,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD02-E&W-WA,MOD,Field and Grain,187.333843,2.812754651,1465.975954,1480.635728228704,14.65977422870401,552.1842764953253,556.3118449917831,772458.1161657135,780182.7050672034,-7724.588901489857,2,Good,29.17498158877785,San Joaquin River,Other field and grain,Field and grain
MOD02-E&W-WA,MOD,Grapes Table,390.5459,12.435,72.50137672,72.63094846267671,0.1295717426767169,208.3206224179662,208.17119114756343,352098.46027694026,352727.71744633256,-629.257169392251,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Grapes Wine,510.5784914,8.495282366,2344.211181,2345.24538182995,1.0342008299498957,6735.700125958597,6721.824983450476,10168035.816602085,10172521.671445591,-4485.854843504727,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Orchards,3117.281059,2.261810582,246.8938611,246.47886435735236,0.4149967426476451,1024.8670333683397,1020.5864932467251,1740774.3702531683,1737848.3530159597,2926.0172372087836,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Pasture,215.0,3.5,2893.975162,2893.9751330980066,2.8901993573526852e-05,15183.723017591326,15145.76340764552,2177716.309405,2177716.28765625,0.021748750004917383,2,Good,29.17498158877785,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD02-E&W-WA,MOD,Truck,548.8387,13.5325,323.087501,325.69341605928616,2.6059150592861897,346.7805842989708,348.70365262576047,2399622.469504838,2418977.0168349873,-19354.54733014945,2,Good,29.17498158877785,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD02-E&W-WA,MOD,Almonds,5157.824281,1.067695081,22205.76655,22143.822037440586,61.94451255941385,90889.93225174694,90409.79666142732,122286792.51574694,121945665.10013686,341127.415610075,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Pistachios,4636.170568,1.382293453,60.36057063,60.26602991376679,0.09454071623320459,236.43403185364096,235.47355192128322,386823.62765846355,386217.75891943305,605.8687390304403,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Walnuts,2092.008952,1.920558157,4812.32613,4809.4070127435525,2.919117256447862,17939.747639531357,17884.04319452014,19335083.54645506,19323355.044580787,11728.50187427178,2,Good,29.17498158877785,San Joaquin River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Alfalfa,187.2098036,5.87624882,1248.566497,1096.0956865643436,152.4708104356564,4578.077156082855,4008.969934007371,1373537.2500669137,1205805.4246619707,167731.82540494273,2,Good,73.9303555591733,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM01-IDs,NAM,Beans Dry,1054.225767,1.083582552,283.301166,154.61523955293208,128.68592644706794,595.8767857255664,324.3943655532641,323626.4372614663,176623.27278541293,147003.1644760534,2,Good,73.9303555591733,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Corn,166.7194068,5.454093572,784.89092,443.9582633063973,340.9326566936027,1983.157724794964,1118.9301980061375,713703.8604921338,403692.68944933004,310011.1710428037,2,Good,73.9303555591733,Sacramento River,Corn,Corn
NAM01-IDs,NAM,Cucurbits,161.7514,13.41,86.352773,80.5957203159401,5.7570526840599,197.4600076221176,183.83480656676016,187306.6146361378,174819.07068044858,12487.54395568918,2,Good,73.9303555591733,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Field and Grain,173.2298426,2.485487486,8812.159069,8870.07662137131,57.9175523713111,7637.204529404052,7668.181153547584,3794168.548776479,3819105.5652225837,-24937.01644610474,2,Good,73.9303555591733,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Orchards,2061.666385,2.066393172,881.1789792,856.9707519846543,24.208227215345687,3269.8534767251763,3172.0721998403233,3754010.442913703,3650878.2303712056,103132.21254249755,2,Good,73.9303555591733,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Pasture,215.0,3.5,4171.266508,3970.692759369815,200.57374863018458,17519.3193336,16635.21714915116,3138878.04727,2987946.3014257858,150931.74584421422,2,Good,73.9303555591733,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM01-IDs,NAM,Rice,370.9204663,4.450435008,43032.89421,33991.606021470376,9041.288188529623,193648.023945,152579.8200032005,71036869.7829328,56111896.143365294,14924973.63956751,2,Good,73.9303555591733,Sacramento River,Corn,Field and grain
NAM01-IDs,NAM,Safflower,429.9064999,1.059039203,186.08451,171.52287076296878,14.561639237031216,202.83211590000002,186.49252756754206,84722.01406056894,78092.27682889558,6629.737231673353,2,Good,73.9303555591733,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Subtropical,942.1801854,4.535541375,92.78122951,91.29542782789505,1.485801682104949,318.1316552177988,312.25448864543796,396481.769538247,390132.4973501653,6349.272188081755,2,Good,73.9303555591733,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Sunflowers,3239.762235,0.609912532,142.008447,125.6373847372002,16.371062262799796,335.6132963626638,296.18070883413486,280604.65650341206,248255.90260957566,32348.7538938364,2,Good,73.9303555591733,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Tomatoes Processing,77.35725946,46.64298896,165.094546,128.0183650620501,37.076180937949914,467.21756518,361.38623970254355,595689.8152298221,461912.51060369087,133777.3046261312,2,Good,73.9303555591733,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Truck,742.4217034,17.44810947,51.702259,51.32049756984852,0.381761430151478,117.88115051999999,116.71820657965863,669743.5742116519,664798.2919421518,4945.282269500196,2,Good,73.9303555591733,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Almonds,5165.974452,0.856578131,2787.620032,2699.5989964709775,88.02103552902236,9835.726837699838,9501.343955168097,12335387.964115897,11945889.53542412,389498.42869177647,2,Good,73.9303555591733,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Pistachios,3834.493456,1.253131426,351.255227,340.7277073214739,10.527519678526119,1409.7478451311608,1364.0773409672606,1687825.0100768309,1637238.969950822,50586.04012600891,2,Good,73.9303555591733,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Walnuts,1949.323208,2.037882063,8978.011591,8881.487915701791,96.52367529820913,31336.366835622477,30921.966838111148,35665068.452683635,35281629.04052402,383439.41215961426,2,Good,73.9303555591733,Sacramento River,Trees and Vine,Trees and vines
NAM02-WAs,NAM,Alfalfa,187.2098036,5.87624882,2191.785293,1897.7741739267708,294.0111190732291,8036.546075063928,6941.108972473899,2411164.1240717387,2087725.0241509448,323439.09992079413,2,Good,78.16314192518787,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
