g,basin,i,p,y,xland,xlandsc,difflandsc,xwater,xwatersc,grev,gross_revenue,revdiff,iterations,statussc,lambdawater,HR_Region,IMPLAN_category,crop_class
MER04-RestWA,MER,Onions and Garlic,248.2454,30.0225,79.235414,78.3716505360586,0.8637634639414102,230.01380391724516,226.9376025434401,590537.3823863264,584099.7986185821,6437.583767744363,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Orchards,3117.281059,2.261810582,818.8034716,812.4205710353349,6.3829005646650785,3196.1544285569344,3163.3109971229096,5773137.052841845,5728133.140385945,45003.91245590057,2,Good,51.64323014096762,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Pasture,215.0,3.5,9116.357467,7091.963433769699,2024.394033230301,50033.608561679546,38825.75127362028,6860058.9939175,5336702.483911699,1523356.510005802,2,Good,51.64323014096762,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MER04-RestWA,MER,Potatoes,960.1331262,14.27542043,3172.150497,3172.3548496189132,0.2043526189131626,5844.446974945149,5830.211362341938,43478459.18925299,43481260.108380266,-2800.9191272705793,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Safflower,447.9696,1.4025,55.109308,55.660392604936746,0.5510846049367473,97.95879169044746,98.69101782201129,34623.930762104115,34970.16474503475,-346.23398293063656,2,Good,51.64323014096762,San Joaquin River,Other field and grain,Field and grain
MER04-RestWA,MER,Subtropical,826.2221391,4.405931004,97.36107565,96.4833869251497,0.8776887248503016,340.7429082800964,336.8270046049329,354421.3563193699,351226.3255926561,3195.030726713827,2,Good,51.64323014096762,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Tomatoes Fresh,513.5119746,20.19858006,265.5903578,266.6857856712709,1.0954278712708856,451.50360825999996,452.23241670754317,2754759.6903314423,2766121.7012434313,-11362.010911989026,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Tomatoes Processing,78.52090496,49.10025147,2390.31322,2268.516764416482,121.79645558351785,6055.460156536562,5732.541805778527,9215604.455450496,8746030.865955163,469573.5894953329,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Truck,548.8387,13.5325,328.082203,330.02630809327513,1.944105093275141,297.4611974960274,298.47579002684137,2436718.9189514564,2451158.097967861,-14439.17901640525,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Almonds,5157.824281,1.067695081,39705.09675,39118.31036161864,586.7863883813552,160134.0096778489,157373.03039880918,218655317.1741287,215423894.14869592,3231423.0254327655,2,Good,51.64323014096762,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Berries,5010.1193,4.8075,144.266886,144.19527184162845,0.0716141583715455,292.6827807395975,291.8061463803475,3474833.6448418456,3473108.7355861175,1724.9092557281256,2,Good,51.64323014096762,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MER04-RestWA,MER,Pistachios,4636.170568,1.382293453,10699.87746,10596.756721029471,103.12073897052869,40563.82017776343,40072.45121088483,68570680.68407401,67909826.4555758,660854.2284982204,2,Good,51.64323014096762,San Joaquin River,Trees and Vine,Trees and vines
MER04-RestWA,MER,Walnuts,2092.008952,1.920558157,2316.751867,2304.243412399549,12.508454600450932,8566.109743513302,8498.560430873034,9308303.23938389,9258046.459564032,50256.77981985733,2,Good,51.64323014096762,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Alfalfa,205.8588937,7.063149253,2240.651652,2098.078009991713,142.57364200828715,9922.352398193118,9267.761222402718,3257934.594310952,3050630.7949358476,207303.79937510472,2,Good,54.92495632235128,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD01-CC-OAK&MID,MOD,Beans Dry,1415.3103,1.200351344,282.79968,263.51040568108664,19.289274318913385,616.5033024,573.0165471106636,480439.78511888324,447669.82297155005,32769.96214733319,2,Good,54.92495632235128,San Joaquin River,Other field and grain,Field and grain
MOD01-CC-OAK&MID,MOD,Corn,44.88630607,26.76544219,10044.78925,9872.960714241468,171.82853575853187,19671.04561123507,19286.21149924819,12067828.189317355,11861393.071969727,206435.11734762788,2,Good,54.92495632235128,San Joaquin River,Corn,Corn
MOD01-CC-OAK&MID,MOD,Cucurbits,252.19315,13.35,69.053368,68.86816158823981,0.18520641176019126,138.106736,137.39198116167964,232487.39836028984,231863.84938539015,623.5489748996915,2,Good,54.92495632235128,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Field and Grain,187.333843,2.812754651,2546.686132,2572.1530189070363,25.466886907036496,959.251777235562,966.4221683296112,1341910.3953393137,1355329.5127751338,-13419.1174358204,2,Good,54.92495632235128,San Joaquin River,Other field and grain,Field and grain
MOD01-CC-OAK&MID,MOD,Grapes Table,390.5459,12.435,53.18322368,52.74580240881624,0.4374212711837586,154.94045830333891,153.2819377068437,258281.04261538095,256156.73321542307,2124.309399957885,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Grapes Wine,510.5784914,8.495282366,1719.590899,1713.4297955689951,6.1611034310049035,5009.741485180137,4979.312607217351,7458740.062606578,7432016.224385858,26723.83822072018,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Onions and Garlic,248.2454,30.0225,73.227541,72.31820902263988,0.9093319773601252,212.57344925232584,209.40889803664604,545761.0202014897,538983.8166946028,6777.203506886959,2,Good,54.92495632235128,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Orchards,3117.281059,2.261810582,1895.945496,1882.01698091327,13.928515086730158,6844.0928161660695,6776.828263609225,13367741.555538137,13269535.78415671,98205.7713814266,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Pasture,215.0,3.5,10803.31518,10416.98603908354,386.32914091645944,52918.23885309889,50898.30476096062,8129494.67295,7838781.994410364,290712.6785396356,2,Good,54.92495632235128,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD01-CC-OAK&MID,MOD,Rice,356.2897,4.3575,232.867099,200.26753034621728,32.59956865378271,1047.9019455,898.9508680190052,361533.7085815436,310921.8230718577,50611.88550968596,2,Good,54.92495632235128,San Joaquin River,Corn,Field and grain
MOD01-CC-OAK&MID,MOD,Truck,548.8387,13.5325,1070.587272,1070.2151327095964,0.3721392904035383,1962.7433316431375,1957.1559041823496,7951422.6502283905,7948658.712285035,2763.9379433551803,2,Good,54.92495632235128,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD01-CC-OAK&MID,MOD,Almonds,5157.824281,1.067695081,44497.80015,43764.955852343715,732.8442976562874,180612.64895073598,177194.00151839983,245048656.26222765,241012894.7237978,4035761.538429886,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Pistachios,4636.170568,1.382293453,141.0318255,139.50789617465946,1.5239293253405322,538.7733241869385,531.6191870020525,903809.2547138898,894043.0801437913,9766.174570098403,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD01-CC-OAK&MID,MOD,Walnuts,2092.008952,1.920558157,13044.94538,12966.332715669882,78.6126643301177,48404.00786331982,47992.02986716773,52412305.809632,52096453.8927894,315851.91684260964,2,Good,54.92495632235128,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Alfalfa,205.8588937,7.063149253,385.529271,367.3470069547909,18.18226404520908,1863.3914763714902,1771.0717396629964,560564.2215688697,534126.9898006435,26437.23176822625,2,Good,42.72740518622382,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD02-E&W-WA,MOD,Corn,44.88630607,26.76544219,2652.816676,2629.0478362124845,23.76883978751539,6375.602743769061,6302.682040262311,3187098.8098355536,3158542.8822121695,28555.927623384167,2,Good,42.72740518622382,San Joaquin River,Corn,Corn
MOD02-E&W-WA,MOD,Cucurbits,252.19315,13.35,315.59574,315.83044837124436,0.2347083712443805,698.6223856822829,697.3940891152454,1062540.9686923663,1063331.179802764,-790.2111103977077,2,Good,42.72740518622382,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD02-E&W-WA,MOD,Field and Grain,187.333843,2.812754651,1465.975954,1480.6357282204035,14.659774220403506,552.1842764953253,556.3118448868805,772458.1161657135,780182.7050628297,-7724.588897116133,2,Good,42.72740518622382,San Joaquin River,Other field and grain,Field and grain
MOD02-E&W-WA,MOD,Grapes Table,390.5459,12.435,72.50137672,72.2673340210249,0.23404269897510233,208.3206224179662,207.12901752436863,352098.46027694026,350961.8463576426,1136.6139192976989,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Grapes Wine,510.5784914,8.495282366,2344.211181,2340.468410705395,3.7427702946051795,6735.700125958597,6708.133467698816,10168035.816602085,10151801.518806174,16234.297795910388,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Orchards,3117.281059,2.261810582,246.8938611,245.4510079475514,1.4428531524486061,1024.8670333683397,1016.3304837250159,1740774.3702531683,1730601.2465609424,10173.123692225665,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Pasture,215.0,3.5,2893.975162,2893.9751330891772,2.8910822948091663e-05,15183.723017591326,15145.763407498207,2177716.309405,2177716.287649606,0.02175539406016469,2,Good,42.72740518622382,San Joaquin River,Alfalfa and Pasture,Alfalfa and pasture
MOD02-E&W-WA,MOD,Truck,548.8387,13.5325,323.087501,325.1283135052375,2.0408125052375112,346.7805842989708,348.09862548065985,2399622.469504838,2414779.90991481,-15157.440409972332,2,Good,42.72740518622382,San Joaquin River,Vegetables and non-tree fruits,Vegetables
MOD02-E&W-WA,MOD,Almonds,5157.824281,1.067695081,22205.76655,21982.265380728615,223.50116927138515,90889.93225174694,89750.18584717241,122286792.51574694,121055975.23897444,1230817.276772499,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Pistachios,4636.170568,1.382293453,60.36057063,59.95747711212532,0.4030935178746802,236.43403185364096,234.26796346127227,386823.62765846355,384240.3834107294,2583.244247734081,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
MOD02-E&W-WA,MOD,Walnuts,2092.008952,1.920558157,4812.32613,4795.674254396852,16.651875603148255,17939.747639531357,17832.97718091668,19335083.54645506,19268179.226736385,66904.31971867383,2,Good,42.72740518622382,San Joaquin River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Alfalfa,187.2098036,5.87624882,1248.566497,1032.1257426856603,216.44075431433976,4578.077156082855,3774.999866566523,1373537.2500669137,1135432.6403423692,238104.60972454422,2,Good,90.76265309795768,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM01-IDs,NAM,Beans Dry,1054.225767,1.083582552,283.301166,89.88840584815928,193.41276015184076,595.8767857255664,188.59261528461573,323626.4372614663,102683.17969348752,220943.2575679788,2,Good,90.76265309795768,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Corn,166.7194068,5.454093572,784.89092,131.49109885017225,653.3998211498279,1983.157724794964,331.4035878172598,713703.8604921338,119565.28286723039,594138.5776249034,2,Good,90.76265309795768,Sacramento River,Corn,Corn
NAM01-IDs,NAM,Cucurbits,161.7514,13.41,86.352773,3.494046297513426e-06,86.3527695059537,197.4600076221176,8.070356361904428e-06,187306.6146361378,0.007578887864656892,187306.60705724993,2,Good,90.76265309795768,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Field and Grain,173.2298426,2.485487486,8812.159069,8689.882165047102,122.27690395289756,7637.204529404052,7512.403047774334,3794168.548776479,3741520.930912666,52647.617863812484,2,Good,90.76265309795768,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Orchards,2061.666385,2.066393172,881.1789792,848.460370850217,32.718608349782926,3269.8534767251763,3140.5710740869163,3754010.442913703,3614622.1911260816,139388.25178762106,2,Good,90.76265309795768,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Pasture,215.0,3.5,4171.266508,3805.4841335133506,365.78237448664913,17519.3193336,15943.07561802394,3138878.04727,2863626.810468796,275251.2368012038,2,Good,90.76265309795768,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM01-IDs,NAM,Rice,370.9204663,4.450435008,43032.89421,27417.07737981911,15615.816830180887,193648.023945,123068.40485807952,71036869.7829328,45258944.149896696,25777925.633036114,2,Good,90.76265309795768,Sacramento River,Corn,Field and grain
NAM01-IDs,NAM,Safflower,429.9064999,1.059039203,186.08451,144.6069333312811,41.47757666871888,202.83211590000002,157.2275019660409,84722.01406056894,65837.77789429412,18884.236166274815,2,Good,90.76265309795768,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Subtropical,942.1801854,4.535541375,92.78122951,90.7901996769963,1.991029833003708,318.1316552177988,310.52647483681164,396481.769538247,387973.5073007039,8508.262237543124,2,Good,90.76265309795768,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Sunflowers,3239.762235,0.609912532,142.008447,118.74701141915351,23.26143558084648,335.6132963626638,279.9371706565026,280604.65650341206,234640.72070359535,45963.93579981671,2,Good,90.76265309795768,Sacramento River,Other field and grain,Field and grain
NAM01-IDs,NAM,Tomatoes Processing,77.35725946,46.64298896,165.094546,113.49205269047619,51.60249330952382,467.21756518,320.379549738031,595689.8152298221,409499.05090894393,186190.76432087814,2,Good,90.76265309795768,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Truck,742.4217034,17.44810947,51.702259,51.171399239119665,0.5308597608803325,117.88115051999999,116.37911222630912,669743.5742116519,662866.8937622128,6876.680449439096,2,Good,90.76265309795768,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM01-IDs,NAM,Almonds,5165.974452,0.856578131,2787.620032,2670.87139454526,116.74863745473976,9835.726837699838,9400.236039763344,12335387.964115897,11818768.151962772,516619.8121531233,2,Good,90.76265309795768,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Pistachios,3834.493456,1.253131426,351.255227,337.4457263201625,13.80950067983747,1409.7478451311608,1350.9381807856473,1687825.0100768309,1621468.6434451602,66356.36663167062,2,Good,90.76265309795768,Sacramento River,Trees and Vine,Trees and vines
NAM01-IDs,NAM,Walnuts,1949.323208,2.037882063,8978.011591,8849.778758519747,128.2328324802529,31336.366835622477,30811.567599114886,35665068.452683635,35155664.705324434,509403.7473592013,2,Good,90.76265309795768,Sacramento River,Trees and Vine,Trees and vines
NAM02-WAs,NAM,Alfalfa,187.2098036,5.87624882,2191.785293,1797.2930743831857,394.49221861681417,8036.546075063928,6573.599354516509,2411164.1240717387,1977186.6319368249,433977.4921349138,2,Good,92.72510751585928,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM02-WAs,NAM,Beans Dry,1054.225767,1.083582552,148.062738,42.71764475827104,105.34509324172896,311.42529221064575,89.62482171417444,169138.0839220334,48798.10195105306,120339.98197098034,2,Good,92.72510751585928,Sacramento River,Other field and grain,Field and grain
NAM02-WAs,NAM,Corn,166.7194068,5.454093572,526.646892,45.26257132306181,481.38432067693816,1330.661147295549,114.07752060676081,478881.7278413461,41157.40297909136,437724.3248622548,2,Good,92.72510751585928,Sacramento River,Corn,Corn
NAM02-WAs,NAM,Cucurbits,161.7514,13.41,170.67594,1.8074012676942086e-16,170.67594,390.27898285689196,6.722149954467894e-08,370210.83875604754,3.9204092813657073e-13,370210.83875604754,2,Good,92.72510751585928,Sacramento River,Vegetables and non-tree fruits,Vegetables
NAM02-WAs,NAM,Field and Grain,173.2298426,2.485487486,6319.967409,6215.529532371401,104.43787662859904,5477.305089906656,5373.325220744859,2721128.997418484,2676162.161969587,44966.83544889698,2,Good,92.72510751585928,Sacramento River,Other field and grain,Field and grain
NAM02-WAs,NAM,Orchards,2061.666385,2.066393172,941.9977794,907.3171874410673,34.68059195893272,3407.4985931059864,3273.842965770627,4013111.506903635,3865364.7863696753,147746.72053395957,2,Good,92.72510751585928,Sacramento River,Trees and Vine,Trees and vines
NAM02-WAs,NAM,Pasture,215.0,3.5,2851.85907,2532.9580322467536,318.9010377532463,11977.808094,10611.82757007788,2146023.950175,1906050.919265682,239973.03090931755,2,Good,92.72510751585928,Sacramento River,Alfalfa and Pasture,Alfalfa and pasture
NAM02-WAs,NAM,Rice,370.9204663,4.450435008,8848.829945,5383.788787280433,3465.0411577195664,39819.7347525,24166.481677338634,14607271.764403164,8887329.33356782,5719942.430835342,2,Good,92.72510751585928,Sacramento River,Corn,Field and grain
NAM02-WAs,NAM,Subtropical,942.1801854,4.535541375,65.18664348,63.813143841534156,1.3734996384658444,216.23475789426107,211.14943635303283,278561.9019461648,272692.5297682461,5869.372177918674,2,Good,92.72510751585928,Sacramento River,Trees and Vine,Trees and vines
NAM02-WAs,NAM,Sunflowers,3239.762235,0.609912532,105.415257,87.52913788273155,17.88611911726845,249.13139067486156,206.34337587908436,208297.55275546323,172955.0895632545,35342.46319220876,2,Good,92.72510751585928,Sacramento River,Other field and grain,Field and grain
