crop_code,internal_id,direct_jobs,direct_value_add,total_jobs,total_revenue,total_value_add
PASTR,DAP060,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP060,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP060,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
SUBTRP,DAP060,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP061,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
PASTR,DAP061,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
ALFAL,DAP063,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
CORN,DAP063,0.00000336769286,0.74953124712824,0.00000847801135,1.87728164661705,1.29771706327151
GRAIN,DAP063,0.00000336769286,0.74953124712824,0.00000847801135,1.87728164661705,1.29771706327151
OTHTRK,DAP063,0.00000775600019,0.52407802705053,0.00001205472226,1.68270927811171,0.93409144495432
PASTR,DAP063,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
SAFLR,DAP063,0.00000170160925,0.95087502489204,0.00000890808960,2.26806701469266,1.76566728376433
ALFAL,DAP064,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
CORN,DAP064,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP064,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
GRAIN,DAP064,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP064,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP064,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP064,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP064,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP064,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
ALFAL,DAP065,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP065,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP065,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP065,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP065,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP065,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
SAFLR,DAP065,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
CORN,DAP066,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP066,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
ONGAR,DAP066,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
OTHDEC,DAP066,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP066,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP066,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
OTHDEC,DAP068,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
PASTR,DAP068,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
PASTR,DAP069,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
ALFAL,DAP070,0.00001450051784,0.52462756763768,0.00001828211367,1.49123209921645,0.83534170473062
ALPIS,DAP070,0.00001223320860,0.66144515691925,0.00001636496661,1.50753636652076,0.99833643398364
CORN,DAP070,0.00000117087945,0.74898417105815,0.00000410938748,1.44129960176951,1.02487318647655
CUCUR,DAP070,0.00000250208588,0.52407802705053,0.00000588310096,1.45561898577867,0.80673748862966
GRAIN,DAP070,0.00000117087945,0.74898417105815,0.00000410938748,1.44129960176951,1.02487318647655
OTHDEC,DAP070,0.00000331530103,0.63178489249612,0.00000702070277,1.41761982939053,0.91360918369307
PASTR,DAP070,0.00001450051784,0.52462756763768,0.00001828211367,1.49123209921645,0.83534170473062
PRTOM,DAP070,0.00000250208588,0.52407802705053,0.00000588310096,1.45561898577867,0.80673748862966
SAFLR,DAP070,0.00000040141772,0.95027157237443,0.00000351903592,1.50513166825385,1.27232311707082
VINE,DAP070,0.00000331530103,0.63178489249612,0.00000702070277,1.41761982939053,0.91360918369307
ALFAL,DAP071,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
CORN,DAP071,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
GRAIN,DAP071,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
OTHTRK,DAP071,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
ALFAL,DAP075,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP075,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP075,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP075,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
GRAIN,DAP075,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP075,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP075,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP075,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP075,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
RICE,DAP075,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
SAFLR,DAP075,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
VINE,DAP075,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP076,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
SAFLR,DAP076,0.00000091398270,0.95030603903445,0.00000513559856,1.69708842129229,1.37856518383343
ALFAL,DAP077,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
CORN,DAP077,0.00000207852175,0.74911892563463,0.00000552153700,1.55984518120573,1.08529480699493
CUCUR,DAP077,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
GRAIN,DAP077,0.00000207852175,0.74911892563463,0.00000552153700,1.55984518120573,1.08529480699493
OTHDEC,DAP077,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
OTHTRK,DAP077,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
PASTR,DAP077,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
POTATO,DAP077,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
PRTOM,DAP077,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
SAFLR,DAP077,0.00000091398270,0.95030603903445,0.00000513559856,1.69708842129229,1.37856518383343
SUBTRP,DAP077,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
VINE,DAP077,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
ALFAL,DAP078,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
CORN,DAP078,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
DRYBN,DAP078,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP078,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP078,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP078,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP078,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP078,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP078,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP078,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
VINE,DAP078,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
CORN,DAP079,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP079,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP079,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP079,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
ALFAL,DAP080,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP080,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP080,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP080,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP080,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP080,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP080,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP080,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP080,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SUBTRP,DAP080,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
VINE,DAP080,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP081,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP081,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP081,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP081,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
DRYBN,DAP081,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP081,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP081,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP081,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP081,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP081,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP081,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
CORN,DAP082,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
PASTR,DAP082,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALFAL,DAP083,0.00001450051784,0.52462756763768,0.00001828211367,1.49123209921645,0.83534170473062
CORN,DAP083,0.00000117087945,0.74898417105815,0.00000410938748,1.44129960176951,1.02487318647655
CUCUR,DAP083,0.00000250208588,0.52407802705053,0.00000588310096,1.45561898577867,0.80673748862966
DRYBN,DAP083,0.00000117087945,0.74898417105815,0.00000410938748,1.44129960176951,1.02487318647655
GRAIN,DAP083,0.00000117087945,0.74898417105815,0.00000410938748,1.44129960176951,1.02487318647655
OTHDEC,DAP083,0.00000331530103,0.63178489249612,0.00000702070277,1.41761982939053,0.91360918369307
OTHTRK,DAP083,0.00000250208588,0.52407802705053,0.00000588310096,1.45561898577867,0.80673748862966
PASTR,DAP083,0.00001450051784,0.52462756763768,0.00001828211367,1.49123209921645,0.83534170473062
PRTOM,DAP083,0.00000250208588,0.52407802705053,0.00000588310096,1.45561898577867,0.80673748862966
SAFLR,DAP083,0.00000040141772,0.95027157237443,0.00000351903592,1.50513166825385,1.27232311707082
VINE,DAP083,0.00000331530103,0.63178489249612,0.00000702070277,1.41761982939053,0.91360918369307
ALFAL,DAP084,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP084,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP084,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP084,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
DRYBN,DAP084,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP084,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP084,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP084,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP084,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP084,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP084,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP084,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
SUBTRP,DAP084,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
VINE,DAP084,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP085,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP085,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP085,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP085,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
GRAIN,DAP085,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP085,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP085,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP085,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP085,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SUBTRP,DAP085,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
VINE,DAP085,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP087,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
CORN,DAP087,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP087,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
PRTOM,DAP087,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
ALFAL,DAP088,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
ALPIS,DAP088,0.00001643798311,0.66349242240343,0.00002077834436,1.49870577430803,0.99247722291151
CORN,DAP088,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
CUCUR,DAP088,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
GRAIN,DAP088,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
ONGAR,DAP088,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
OTHDEC,DAP088,0.00000449500172,0.63178006692478,0.00000803746062,1.36523738253758,0.87596711778707
OTHFLD,DAP088,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
OTHTRK,DAP088,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
PASTR,DAP088,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
POTATO,DAP088,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
PRTOM,DAP088,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
SAFLR,DAP088,0.00000056504993,0.95031118590739,0.00000421888676,1.54625616293514,1.29327302590571
VINE,DAP088,0.00000449500172,0.63178006692478,0.00000803746062,1.36523738253758,0.87596711778707
ALFAL,DAP089,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP089,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP089,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP089,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
GRAIN,DAP089,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
ONGAR,DAP089,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
OTHDEC,DAP089,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP089,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP089,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP089,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP089,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP089,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
SUBTRP,DAP089,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
VINE,DAP089,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP090,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
ALPIS,DAP090,0.00001643798311,0.66349242240343,0.00002077834436,1.49870577430803,0.99247722291151
CORN,DAP090,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
GRAIN,DAP090,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
OTHDEC,DAP090,0.00000449500172,0.63178006692478,0.00000803746062,1.36523738253758,0.87596711778707
OTHFLD,DAP090,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
OTHTRK,DAP090,0.00000342081038,0.52407802705053,0.00000646720446,1.35445078755932,0.73971445088396
PASTR,DAP090,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
VINE,DAP090,0.00000449500172,0.63178006692478,0.00000803746062,1.36523738253758,0.87596711778707
ALFAL,DAP092,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
CORN,DAP092,0.00000336769286,0.74953124712824,0.00000847801135,1.87728164661705,1.29771706327151
CUCUR,DAP092,0.00000775600019,0.52407802705053,0.00001205472226,1.68270927811171,0.93409144495432
GRAIN,DAP092,0.00000336769286,0.74953124712824,0.00000847801135,1.87728164661705,1.29771706327151
OTHTRK,DAP092,0.00000775600019,0.52407802705053,0.00001205472226,1.68270927811171,0.93409144495432
PASTR,DAP092,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
PRTOM,DAP092,0.00000775600019,0.52407802705053,0.00001205472226,1.68270927811171,0.93409144495432
SAFLR,DAP092,0.00000170160925,0.95087502489204,0.00000890808960,2.26806701469266,1.76566728376433
VINE,DAP092,0.00000921730796,0.63173326898611,0.00001406207649,1.67062025559570,1.05144568018338
ALFAL,DAP093,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP093,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP093,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP093,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP093,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP093,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP093,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP093,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
ALFAL,DAP094,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
CORN,DAP094,0.00000207852175,0.74911892563463,0.00000552153700,1.55984518120573,1.08529480699493
CUCUR,DAP094,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
GRAIN,DAP094,0.00000207852175,0.74911892563463,0.00000552153700,1.55984518120573,1.08529480699493
ONGAR,DAP094,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
OTHDEC,DAP094,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
OTHTRK,DAP094,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
PASTR,DAP094,0.00003150370809,0.52462756763769,0.00003555427285,1.65632854646777,0.90327115739362
POTATO,DAP094,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
PRTOM,DAP094,0.00000464762366,0.52407802705053,0.00000798605090,1.52539953438768,0.83098531392645
SAFLR,DAP094,0.00000091398270,0.95030603903445,0.00000513559856,1.69708842129229,1.37856518383343
VINE,DAP094,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
ALFAL,DAP095,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP095,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP095,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP095,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
DRYBN,DAP095,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP095,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP095,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP095,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP095,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP095,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP095,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
PASTR,DAP096,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
ALFAL,DAP097,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP097,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP097,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP097,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
DRYBN,DAP097,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP097,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP097,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP097,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP097,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
PRTOM,DAP097,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP097,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
VINE,DAP097,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP098,0.00002026557409,0.52462756763768,0.00002395887562,1.44082481096798,0.79259883524528
CORN,DAP098,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
GRAIN,DAP098,0.00000159150997,0.74884257201795,0.00000465005181,1.41432138927410,1.00192501896776
SAFLR,DAP098,0.00000056504993,0.95031118590739,0.00000421888676,1.54625616293514,1.29327302590571
ALFAL,DAP099,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
CORN,DAP099,0.00000336769286,0.74953124712824,0.00000847801135,1.87728164661705,1.29771706327151
PASTR,DAP099,0.00005735972499,0.52462756763768,0.00006248716969,1.83243404525417,1.02243031950258
OTHDEC,DAP100,0.00000576811638,0.63178504602322,0.00000907046793,1.45281107942512,0.90765434862991
ALFAL,DAP101,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
ALPIS,DAP101,0.00001564851426,0.66146323954231,0.00002079298995,1.60698779752533,1.05904869373699
CORN,DAP101,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
CUCUR,DAP101,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
DRYBN,DAP101,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP101,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP101,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
OTHTRK,DAP101,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PASTR,DAP101,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
POTATO,DAP101,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
PRTOM,DAP101,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
SAFLR,DAP101,0.00000054601213,0.95037245159646,0.00000344331298,1.43294060450382,1.21839152769135
VINE,DAP101,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
ALFAL,DAP102,0.00001953882185,0.52462756763768,0.00002389186073,1.52180280716666,0.84969350757468
CORN,DAP102,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
GRAIN,DAP102,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHTRK,DAP102,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
POTATO,DAP102,0.00000327505378,0.52407802705053,0.00000698614288,1.45177027979228,0.80183457391190
RICE,DAP102,0.00000152081303,0.74934415256714,0.00000457212737,1.41562680016696,1.00254219290952
OTHDEC,DAP103,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
VINE,DAP103,0.00000429180172,0.63179196064639,0.00000839376579,1.42843813588654,0.91929701701101
