region,crop,hr,xland,p,y,xwater_unit,omegaland,omegawater,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply
Shasta Valley,Other Deciduous,North Coast,35.17068077,728.0,2.6,2.875298636,0.215021845,143.7649318,0.542542160251163,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,1748.1319143340002,12.460707269110777,1748.1319143340002,855.110416135,893.021498199,-4.88235294117647,0.06547866373388836,0.9344955645132204,0.041221553397909075,0.04062375423398764,1.511991477760057,0.218713642269589,1.8636476844251235,35.17068088834075,101.12619576260751,-1.1834075053229753e-07,1.4682564923873542e-05,3.3647557551186277e-09,1.4519049867723447e-07,GOOD,0.6204120841421951,0.6295417628777134
Shasta Valley,Pasture,North Coast,38386.2456,197.0,4.5,3.069359746,0.350906068,30.69359746,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,855.110416135,26.897002455235135,855.110416135,855.110416135,0.0,-4.88235294117647,0.10453064655885981,0.8954271873375359,0.19304068726730325,0.2365467904209524,2.85433518597948,5.108038785969447e-05,966.8940425279031,38386.240537498146,117820.93821427731,0.005062501855718438,0.2588304323144257,1.318832247485656e-07,2.1968070161110934e-06,GOOD,2.262942000342034,1.8467377139832826
Shasta Valley,Truck Crops,North Coast,107.1797968,5448.01081,5.029103863,1.856129243,0.139554281,92.80646215,1.1244727167916924,1.262909809962677,0.260528303,0.17,7441.94487,27484.23099,27982.75263,50,27304.850241421755,278.2995783950216,27304.850241421755,855.110416135,26449.7398252868,-4.88235294117647,0.934879421289704,0.06509264179846186,0.3293462483138484,0.3107713780122184,4.963696984749256,0.03581229555620812,15900.666563335448,107.17979695033111,198.93950229757252,-1.5033110400963778e-07,5.280170532273587e-05,1.402606727181608e-09,2.6541582088281017e-07,GOOD,0.332418674467662,0.35228740820875265
Shasta Valley,Vineyard,North Coast,3.75211621,1724.89191,9.969203427,2.243317817,0.1875,112.16589085,0.13322355658393814,0.06528673915935752,0.13,0.17,7370.795962,6213.04167,4349.368869,50,17083.17626050258,145.41509816441808,17083.17626050258,855.110416135,16228.0658443676,-4.88235294117647,0.7467037990533263,0.25328445670720195,0.8858465236017556,1.2654252852379708,9.402910837576645,2.0501251192077796,3.612140447594045,3.7521162130357206,8.417213125793433,-3.0357205638154028e-09,-2.39804459187809e-05,8.090689077605628e-10,2.848985035822293e-06,GOOD,1.6946817290099252,1.1863425962541438
Tulelake,Alfalfa,North Coast,14874.45803,251.354906,6.347984081,2.331077971,0.306290873,116.55389855,0.13122437452970753,0.08146025298303902,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1478.3783136812513,12.963947432273255,1478.3783136812513,1056.816793227,421.561520454251,-4.88235294117647,0.1691616205575777,0.83079737401159,0.2584411168344474,0.32801672455427894,4.480700995253029,3.6144806588435445e-05,6817714.7674352545,14874.43807174886,34673.43979157392,0.01995825113954197,0.08165272313635796,1.3417800567448286e-06,2.354901369551775e-06,GOOD,1.939072961544676,1.5277763122781245
Tulelake,Grain,North Coast,15787.9891,254.3456275,4.4,1.227063393,0.351483763,61.35316965,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,1056.8167932270003,17.106924876337704,1056.8167932270003,1056.816793227,0.0,-4.88235294117647,0.8634288841481761,0.13608163339158386,0.6239847775376591,2.6867596775325326,4.319728080766643,8.559363341284238e-05,1063.1128558270093,15788.019027355234,19372.88096226627,-0.029927355233667186,-0.017488573255832307,1.89557739393595e-06,9.027355857630731e-07,GOOD,3.1117324505343373,0.7226823065494933
Tulelake,Lettuce,North Coast,379.0195663,3402.0,4.2,2.314196388,0.164570286,115.7098194,0.680529189238487,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,14171.733415955003,116.64008260284022,14171.733415955003,1056.816793227,13114.916622728,-4.88235294117647,0.6706701680432221,0.3292923421918651,0.3298081034159713,0.24123107382372316,3.8765307983621344,0.010553544871174108,22761.175894915148,379.0195641353107,877.1249062588464,2.164689306027867e-06,0.0008050539400983325,5.7112864308289595e-09,9.178318794160249e-07,GOOD,0.35968660202607483,0.49175901826412594
Tulelake,Onions & Garlic,North Coast,1836.694853,209.021811,25.15430712,1.699157349,0.178481578,84.95786745000001,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,5172.006987622593,58.36717564972526,5172.006987622593,1056.816793227,4115.19019439559,-4.88235294117647,0.8205416868788789,0.17935432254834094,0.38232847926778224,0.5375547041879811,24.236999408662168,0.0013279420837163432,270380.1342878131,1836.6948292830953,3120.830566704147,2.3716904706816422e-05,0.002990641277847317,1.2912817100825415e-08,9.582828506852992e-07,GOOD,0.6551217479671209,0.46594644170006466
Tulelake,Pasture,North Coast,2116.81984,244.9575383,4.673759197,3.069359746,0.350906068,30.69359746,0.10289172336777223,0.06852420918280822,0.51,0.17,328.209843,177.7241242,145.0367898,10,1113.4829636391046,34.73619821900644,1113.4829636391046,1056.816793227,56.6661704121043,-4.88235294117647,0.13193636480511342,0.8680227595791707,0.24365186073145959,0.29856434128993975,3.1041657238422893,0.0009262877627438952,8663.656224690278,2116.8102130876223,6497.2208383011375,0.009626912377825647,0.060768129023017536,4.547818475579692e-06,9.352854424976314e-06,GOOD,2.262942000342034,1.8467377139832826
Tulelake,Potatoes,North Coast,4929.676369,215.6758334,23.14230555,2.70089927,0.150675135,135.0449635,1.4974640784942694,0.06026152289335652,0.41,0.17,793.9256634,2502.863999,502.0871398,50,4855.470103183696,35.01289330035467,4855.470103183696,1056.816793227,3798.6533099567,-4.88235294117647,0.21946614184610092,0.7805080817735229,0.06961616847167353,0.3470310004058451,17.059108082648358,0.0004947635925111786,669875.843193465,4929.67615268127,13314.545890068655,0.00021631873005389934,0.013416299694654299,4.388091912365847e-08,1.007641288453106e-06,GOOD,1.5812507454985842,0.31720687248646934
