g,i,hr,xland,p,y,xwater_unit,omegaland,omegasupplies,omegalabor,theta,sigma,omegaland_init,omegasupplies_init,omegalabor_init,omegawater_unit,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupplies,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,year
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Other Deciduous,Sacramento River,77564.08407,1900.694092,2.046333333,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3722.163452329770,22.142606475468700,3722.163452329770,392.0137242762,3330.14972805357,-4.88235294117647,0.059399475656538200,0.9405895435467720,5.45029640615537E-06,5.53050028430895E-06,1.1580543142801000,9.91735773655954E-05,15323.89042929190,77564.08391716220,258113.1661982990,0.00015283783432096200,0.047669648251030600,1.9704717222346E-09,1.84685036216002E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Pasture,Sacramento River,14272.52638,223.4848731,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,918.448724395,5.348462130934830,918.448724395,392.0137242762,526.4350001188,-4.88235294117647,0.005525655200606790,0.994472269488416,1.1427431576415E-06,9.32567819366972E-07,1.7946335115969600,0.00013738172636857900,539693.7267956780,14272.52522898490,56599.01545899960,0.0011510151089169100,0.016587461177550700,8.06455057970549E-08,2.93069697091895E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Rice,Sacramento River,178565.7495,557.2050126,4.593333333,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888890000000,2331.7033675222700,10.703923249923600,2331.7033675222700,392.0137242762,1939.68964324607,-4.88235294117647,0.006369854897165990,0.9936284391304840,1.48886557876455E-06,2.17106770837847E-07,1.6620564844941200,2.80008905067206E-05,466845.7487134500,178565.7474278520,809684.4016445090,0.002072148519800980,0.16480020608287300,1.16044007633221E-08,2.03536306498348E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Safflower,Sacramento River,1174.345641,556.4248174,0.918,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000000,392.01372427620000,4.095443931043450,392.01372427620000,392.0137242762,0.0,-4.88235294117647,0.04818737803234780,0.9517466558761910,5.20962979047561E-05,1.38697935565551E-05,0.5206376951573250,0.0011507270978590500,89.24812318176760,1174.344490176250,2767.9381290437600,0.0011508237457746900,0.00332620124981986,9.79970211150711E-07,1.2016877176058E-06,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Sunflowers,Sacramento River,8833.819337,3803.164426,0.597,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2125.8640982700000,14.951562130374400,2125.8640982700000,392.0137242762,1733.8503739938,-4.88235294117647,0.07879449728291620,0.9211845473303240,1.43869146561769E-05,6.56847210341648E-06,0.3595785445434190,0.00015297475528974000,2934974.385294080,8833.819234834060,25383.565502009800,0.00010216594273515500,0.005021339311497290,1.15653194657534E-08,1.97818478959783E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Tomato Processing,Sacramento River,13259.83882,94.90929281,47.084,2.666779844,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,133.3389922,4334.52372325904,31.716661079972300,4334.52372325904,392.0137242762,3942.50999898284,-4.88235294117647,0.21290451015988900,0.787060029611745,2.61866280198116E-05,9.2736003456643E-06,34.512948004723200,0.00010191310540766800,10015486.373111700,13259.83877901000,35361.06442654090,4.09900112572359E-05,0.006473323883255940,3.09129031006094E-09,1.83063570149984E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Truck Crops,Sacramento River,406.6506532,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,25296.28305268480,180.65099761431200,25296.28305268480,392.0137242762,24904.2693284086,-4.88235294117647,0.6145655483185220,0.3854146284743760,9.62398961427328E-06,1.01992174876147E-05,5.042244147194350,0.007451858263246560,161423.87469866600,406.6506531126050,1082.599313900780,8.73951080393454E-08,0.00017843209730017400,2.14914466143406E-10,1.64818197832029E-07,GOOD,1
SACRAMENTO VALLEY - COLUSA - CLS01-SC-ColusaCountyWD,Vineyard,Sacramento River,2979.843929,1633.083127,9.941079522,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,16100.714808887400,115.47555375920000,16100.714808887400,392.0137242762,15708.7010846112,-4.88235294117647,0.5039628442404020,0.49602136301873300,6.27491708894371E-06,9.51782377605023E-06,8.653942938796670,0.002581446503773480,2776.8902771609500,2979.8439286002800,7931.602138408970,3.99719738197746E-07,0.0013878999870939900,1.34141165685777E-10,1.74983530441273E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Alfalfa,Sacramento River,1487.058699,268.0878386,6.327,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1518.6465198342,9.098643052782970,1518.6465198342,528.7723025891,989.8742172451,-4.88235294117647,0.01766550864277980,0.9823303226925830,2.33161128312403E-06,1.83705335407269E-06,2.831343773184280,0.00036154215631413400,1599792.9259068800,1487.0573923306700,5260.625873547650,0.001306669327277630,0.008006762902368790,8.78693845882698E-07,1.52201485306484E-06,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Almonds & Pistachios,Sacramento River,12765.36373,4715.418786,1.008,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4571.777709697,24.95970196387250,4571.777709697,528.7723025891,4043.0054071079,-4.88235294117647,0.04558540960503860,0.9544106685802310,2.98211811563548E-06,9.39696614991769E-07,0.5397804935999180,0.00019584244153770000,1694697.461132050,12765.363122884300,46129.81607564050,0.0006071157349651910,0.029958069731947000,4.75596111326153E-08,6.49429215741466E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Citrus & Subtropical,Sacramento River,1784.775866,1103.604192,3.661,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,3890.9613475040000,25.767141250824600,3890.9613475040000,528.7723025891,3362.1890449149,-4.88235294117647,0.1135763111174990,0.8864090102527800,3.8494692696254E-06,1.08291604508791E-05,2.3629270519856400,0.004309957255051590,355.9967773654030,1784.7758403603200,5306.040511322030,2.56396772329026E-05,0.003250687058425680,1.43657686779269E-08,6.1263856919168E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Corn,Sacramento River,1365.02664,227.331246,5.7615,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1167.545459722,8.77069470914508,1167.545459722,528.7723025891,638.7731571329,-4.88235294117647,0.049173928538670300,0.950798901749869,2.34357981317554E-05,3.73391332888604E-06,3.182618266180960,0.0024419547836321600,9335.126246705070,1365.0264178363300,3858.7566532709000,0.00022216367187866100,0.003115675776371060,1.62754092388015E-07,8.07429320022569E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Dry Beans,Sacramento River,44.18771134,1188.155228,1.27,2.293810917,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.69054585,1393.404382684,12.4367611516041,1393.404382684,528.7723025891,864.6320800949,-4.88235294117647,0.17421752430732700,0.825708759744982,6.04427534673161E-05,1.32731942231585E-05,0.9024725418585410,0.013470670401054900,35405.47064823330,44.187689399272000,101.35815849650700,2.19407279544726E-05,9.61724292523059E-05,4.9653460858497E-07,9.48836674096558E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Grain,Sacramento River,5796.708944,199.4660006,2.8535,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000000,528.7723025891000,13.416333533216800,528.7723025891000,528.7723025891,0.0,-4.88235294117647,0.9760049267063170,0.02288959706469260,0.0008971241957302260,0.00020835203326055500,2.882093459266980,0.00023312389226478200,390.3319010939650,5796.715762493590,4573.969013194750,-0.00681849359170883,-0.0025505305002298000,1.17626978645641E-06,5.57618977106395E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Other Deciduous,Sacramento River,15055.78563,1905.459404,2.0455,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3730.326986916,22.189081365989600,3730.326986916,528.7723025891,3201.5546843269,-4.88235294117647,0.05952199057221660,0.9404670300613610,5.44958649521301E-06,5.52977992666673E-06,1.158049042278050,0.0005109203784743110,2859.631564208600,15055.78536590340,50101.72999825470,0.00026409659039927600,0.03118233293207600,1.75412028896745E-08,6.22379976218437E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Pasture,Sacramento River,7694.089861,245.2727642,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,1027.3881798950000,5.869892099974110,1027.3881798950000,528.7723025891,498.6158773059,-4.88235294117647,0.006176769621221900,0.9938211564265740,1.14199496684815E-06,9.31957237144749E-07,1.8289105181413600,0.00025484291828515900,275575.91489252800,7694.085608745070,30511.591688241600,0.004252254934726810,0.037929155445453900,5.52665098997705E-07,1.24310487250499E-06,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Rice,Sacramento River,66.29221535,549.0877521,4.61,4.534377778,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,50,226.71888890000000,2303.5695470130000,10.58626328317610,2303.5695470130000,528.7723025891,1774.7972444239,-4.88235294117647,0.006293493822836140,0.9937048000737090,1.48897999897985E-06,2.17123455623778E-07,1.66434127751693,0.07542363720388170,158.58503902569500,66.29221058876750,300.59375323913800,4.76123254600225E-06,0.00019489829287522300,7.18218952385975E-08,6.4837730128258E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Sunflowers,Sacramento River,83.27651041,3732.028857,0.608,2.873453662,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,50,143.6726831,2124.4484810040000,14.942240046897100,2124.4484810040000,528.7723025891,1595.6761784149,-4.88235294117647,0.07874616842684250,0.9212328750870230,1.43876694314422E-05,6.56881670268556E-06,0.366161102744372,0.016227281194879200,25463.6030565898,83.27649672266440,239.2910239300460,1.36873356382239E-05,0.00016986614954817000,1.64360100715511E-07,7.09872130492379E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Truck Crops,Sacramento River,28.30385648,4569.754449,5.564927083,2.662234731,0.139554281,0.396137579,0.419814805,0.33,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,25296.28305268480,180.65099761431200,25296.28305268480,528.7723025891,24767.5107500957,-4.88235294117647,0.6145655483185220,0.3854146284743770,9.62398961427328E-06,1.01992174876147E-05,5.042244147194350,0.10706325593631700,11173.789252988100,28.303856359970200,75.35148198590840,1.2002981719661E-07,2.77563870554332E-05,4.2407584027083E-09,3.68358738270287E-07,GOOD,1
SACRAMENTO VALLEY - CORNING - CRN01-IDs,Vineyard,Sacramento River,20.78994879,1742.211218,9.614595983,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,16616.762555464300,119.14616254640500,16616.762555464300,528.7723025891,16087.9902528752,-4.88235294117647,0.5118476406770440,0.4881368176168080,6.17517366583792E-06,9.36653248239892E-06,8.395947499649230,0.3700012813888080,19.84174860825810,20.789948736565600,55.33765777228630,5.34344337665971E-08,1.59661783243337E-05,2.57020516531042E-09,2.88522759373525E-07,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Alfalfa,Sacramento River,28.69296742,277.1509501,6.028,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1493.1206922148000,8.961718443006090,1493.1206922148000,462.56443572204,1030.55625649276,-4.88235294117647,0.017373799502949300,0.9826220305945080,2.33230366675487E-06,1.83759887625322E-06,2.6893394354296000,0.018737497615091600,32136.421421361100,28.69294982034060,101.50436990310300,1.7599659408063E-05,0.00016158432519830500,6.13378851704107E-07,1.59189272469396E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Almonds & Pistachios,Sacramento River,210.77858,4800.420946,1.0205,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4717.465148802,25.724735904721700,4717.465148802,462.56443572204,4254.90071307996,-4.88235294117647,0.04696974794308500,0.9530263359306120,2.97779267836996E-06,9.38333624459817E-07,0.5497003866627290,0.011860787751772500,29448.896790415300,210.77857280893500,761.6839793896830,7.19106492397259E-06,0.0008145777260324390,3.4116677908982E-08,1.06944202179687E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Citrus & Subtropical,Sacramento River,6.773498759,1088.420449,3.372,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,3520.8201546200000,23.40655111443370,3520.8201546200000,462.56443572204,3058.25571889796,-4.88235294117647,0.10389494320134700,0.896090217851449,3.89151251457539E-06,1.0947434689105E-05,2.1387377573009200,1.1356476122604800,1.228936544636760,6.773498709974920,20.137245148515700,4.90250826601368E-08,6.5489297433885E-06,7.23777834830143E-09,3.25214673868295E-07,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Corn,Sacramento River,90.81642469,221.2238144,5.648,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1107.2485896242000,8.366924693125580,1107.2485896242000,462.56443572204,644.68415390216,-4.88235294117647,0.046753602817620700,0.9532191583104770,2.34954539055232E-05,3.74341799723846E-06,3.0915590315509400,0.03670408017835540,626.8192784447180,90.81641929180240,256.72639306211500,5.39819762934712E-06,0.0002932048635670980,5.94407635818494E-08,1.142089542114E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Grain,Sacramento River,46.94787095,216.1013467,2.562,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000000,513.2477201224,13.050395947691300,513.2477201224,462.56443572204,50.68328440036,-4.88235294117647,0.9752975434140980,0.023564390524625600,0.0009235717359955920,0.0002144943252812760,2.588414471050150,0.028784081663480700,459.017594908184,46.94819852907280,37.045044364139000,-0.00032757907280966900,-0.00023336995266021200,6.97750645942059E-06,6.29966644172745E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Other Deciduous,Sacramento River,1494.273963,1962.818048,1.952,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3664.13060573,21.812226275097300,3664.13060573,462.56443572204,3201.56617000796,-4.88235294117647,0.05852762210749250,0.9414613869175890,5.45534834918759E-06,5.53562656924723E-06,1.1014824011003000,0.005147856338782830,283.81702715091300,1494.2739461620000,4972.552010416270,1.68380033755966E-05,0.005322189444086690,1.12683509132365E-08,1.07031233389475E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Pasture,Sacramento River,7319.13445,230.8004703,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,955.026710395,5.523539728119070,955.026710395,462.56443572204,492.46227467296,-4.88235294117647,0.0057443713328953900,0.9942535538125530,1.14249183254202E-06,9.32362718423327E-07,1.8064308181146300,0.00026789838704568300,258913.32882436700,7319.130904231100,29024.659380508700,0.0035457688973110600,0.04964846880102410,4.84451941897455E-07,1.71055870883861E-06,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Safflower,Sacramento River,143.1242232,563.5408044,1.0316,2.357007476,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,117.85037380000000,462.56443572204000,4.661100987242550,462.56443572204000,462.56443572204,0.0,-4.88235294117647,0.056362595457104100,0.9435720050410430,5.16488373935519E-05,1.37506644597725E-05,0.5997154436801150,0.009441807411335190,10.877179474665800,143.12758260902000,337.3523703216130,-0.0033594090196800200,-0.007506242519866650,2.34719808049936E-05,2.22509464916791E-05,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Truck Crops,Sacramento River,34.72675648,3330.752699,6.979854167,2.662234731,0.139554281,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,50,133.11173655,23114.10086214670,165.14930828994300,23114.10086214670,462.56443572204,22651.5364264246,-4.88235294117647,0.5929877258319720,0.4069913411959780,1.01627705628969E-05,1.0770201486293E-05,6.278785524067740,0.07023473072265180,28138.02330898140,34.72675643069760,92.45069699632220,4.93023577519125E-08,8.01997131247845E-05,1.41972250648594E-09,8.6748554806334E-07,GOOD,1
SACRAMENTO VALLEY - LOS MOLINOS - LMS01-IDs,Vineyard,Sacramento River,32.95819986,1742.211218,9.614595983,2.661751325,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,133.08756625,16616.762555464300,119.14616254640500,16616.762555464300,462.56443572204,16154.1981197423,-4.88235294117647,0.5118476406770440,0.4881368176168080,6.17517366583791E-06,9.36653248239891E-06,8.395947499649230,0.23339586885761700,31.584469246133500,32.958199839238400,87.72645668207150,2.07615968861319E-08,7.54648983587458E-05,6.29937222734345E-10,8.60228901244131E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Alfalfa,Sacramento River,3222.621981,276.8736321,6.520222222,3.537610105,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,176.88050525,1627.7323737162700,9.683796968169770,1627.7323737162700,482.587689397536,1145.14468431874,-4.88235294117647,0.018910192520103900,0.9810856440972370,2.32865697479237E-06,1.8347256839036E-06,2.954531670911020,0.00016683136023149700,4010579.7679548900,3222.620085228960,11400.367741371500,0.0018957710426548100,0.012343209169557700,5.88269754824469E-07,1.08270154836786E-06,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Almonds & Pistachios,Sacramento River,6266.072539,4763.211601,0.94775,3.61367267,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,180.6836335,4332.96936825675,23.705671501932600,4332.96936825675,482.587689397536,3850.38167885921,-4.88235294117647,0.043307506170761200,0.9566885626543040,2.98923554360168E-06,9.41939391001284E-07,0.5024318697730380,0.00039897399598233400,792237.5221707790,6266.072296656800,22643.523655743300,0.00024234319789684400,0.011426678513089400,3.86754536256165E-08,5.04633153414282E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Citrus & Subtropical,Sacramento River,91.09683955,1059.63041,2.276933333,2.972946835,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,148.64734175,2263.374201781460,15.387139683386400,2263.374201781460,482.587689397536,1780.78651238392,-4.88235294117647,0.069364934274204,0.9306196549829360,4.04146587199582E-06,1.13692769883713E-05,1.3355791716803200,0.08444099411468210,9.624461789779400,91.09683763775630,270.82595795319100,1.91224374646026E-06,0.00010286548399562900,2.09913291822895E-08,3.79821216926756E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Corn,Sacramento River,977.5315608,236.4841628,5.729,2.826875063,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,141.34375315,1212.5942545742,9.072358005923660,1212.5942545742,482.587689397536,730.006565176664,-4.88235294117647,0.050974187893170800,0.9489986938375080,2.33914256475722E-05,3.72684367377142E-06,3.1854239646351400,0.0034099495781040300,7639.58984989931,977.531452980924,2763.357937397650,0.0001078190759926660,0.0016551233343307100,1.10297283807827E-07,5.98953295405451E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Cucurbits,Sacramento River,275.5300049,202.6283347,12.01,1.97136542,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,98.568271,2334.027768181,23.284271465251400,2334.027768181,482.587689397536,1851.44007878346,-4.88235294117647,0.4627022836259310,0.5371228037884900,4.53524533783448E-05,0.00012956013220113500,10.344317035693200,0.07258737576424290,5.25750322054741E-05,275.5300037426610,543.170099165295,1.15733871552948E-06,0.00022466699545020700,4.20040901153222E-09,4.13621631360654E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Dry Beans,Sacramento River,284.0057639,1367.469895,0.945875,2.293810917,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,114.69054585,1177.902830057130,10.660606436830800,1177.902830057130,482.587689397536,695.315140659589,-4.88235294117647,0.15135597278409200,0.8485682704633010,6.21160937999989E-05,1.36406588068021E-05,0.6549159237176190,0.0020958662495585200,183012.04708058900,284.0056280200690,651.454922595162,0.00013587993089458900,0.0005991295824969710,4.78440750739246E-07,9.19678416280456E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Grain,Sacramento River,17051.68711,189.1926756,2.764333333,0.78906264,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,39.453132000000000,482.58768939753600,12.327693250877300,482.58768939753600,482.587689397536,0.0,-4.88235294117647,0.9737704103863270,0.025021167057125400,0.0009806679562297790,0.00022775460031778000,2.794559183096000,7.92503018987985E-05,1148.2062513066100,17051.70160161570,13454.854186044100,-0.014491615729639300,-0.0049385735310352200,8.49864041965717E-07,3.6704785317187E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Onions & Garlic,Sacramento River,14.18800314,437.7307492,13.52225,2.113494575,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,105.67472875000000,5812.595921019700,52.92752962028120,5812.595921019700,482.587689397536,5330.00823162216,-4.88235294117647,0.5874935237210880,0.4124402261045360,3.87147993671085E-05,2.75353750080992E-05,12.171631322458400,0.17190751694772300,2705.1585300405600,14.188002951079100,29.986284403899800,1.8892089315159E-07,-1.6737426854263E-05,1.33155378729067E-08,5.58169727570892E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Other Deciduous,Sacramento River,19182.94132,2248.933707,1.722722222,3.327741402,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,166.3870701,3706.997848887740,22.056268902912800,3706.997848887740,482.587689397536,3224.4101594902,-4.88235294117647,0.05917179186817080,0.9408172246771040,5.45161571663986E-06,5.53183900911689E-06,0.974185855920073,0.00040099730088251600,3669.534775970480,19182.94106124460,63835.83728837550,0.00025875538995023800,0.030754325081943500,1.34888276846503E-08,4.8177186313769E-07,GOOD,1
SACRAMENTO VALLEY - NORTH AMERICAN - NAM01-IDs,Pasture,Sacramento River,7505.827176,185.3517297,5.0,3.965593094,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,198.2796547,727.7830073950000,4.4358559639968700,727.7830073950000,482.587689397536,245.195317997464,-4.88235294117647,0.004384019768119580,0.9956139025384910,1.14405500252299E-06,9.33638387422704E-07,1.727571210956260,0.00026123494023352,132295.23099741400,7505.820647782650,29765.013575493100,0.006528217348204640,0.04283840999414680,8.6975321908273E-07,1.43921816906543E-06,GOOD,1
