Subregion,CV_Ag_Code,applied_water_unit,fallow_2019,fallow_2021,fallow_net_2021,applied_shortage_2021,fallow_2022,fallow_net_2022,applied_shortage_2022
MER01-CC-MID,Corn,2.513333333,283.19264,1787.49046,1504.29782,3780.801853765234,2556.63377,2273.44113,5713.915372642186
MER01-CC-MID,Cotton,3.59,79.72067,705.28829,625.5676199999999,2245.7877557999996,873.27359,793.55292,2848.8549827999996
MER01-CC-MID,Cucurbits,2.46,0.0,11.77962,11.77962,28.9778652,25.24049,25.24049,62.0916054
MER01-CC-MID,Field and Grain,0.45,37.58272,407.99507,370.41235,166.68555750000002,193.06911,155.48639,69.9688755
MER01-CC-MID,Grapes,3.176666667,56.22637,192.81349,136.58712,433.89175124552906,0.0,-56.22637,-178.61243538540882
MER01-CC-MID,Fallow,2.5,8.04268,173.49746,165.45478,413.63695,187.35556,179.31288,448.2822
MER01-CC-MID,Onions and Garlic,2.5,0.0,20.17479,20.17479,50.436975000000004,20.17479,20.17479,50.436975000000004
MER01-CC-MID,Orchards,3.995231459,31.23144,197.67611,166.44467,664.9849817668736,151.11467,119.88323,478.9612519025326
MER01-CC-MID,Pasture,5.52,159.50684,398.79586,239.28902,1320.8753903999998,507.08595,347.57911,1918.6366871999999
MER01-CC-MID,Pistachios,3.830067407,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER01-CC-MID,Potatoes,1.842424242,1.13262,698.55719,697.42457,1284.951934734426,1167.46962,1166.337,2148.887563141554
MER01-CC-MID,Rice,4.5,0.0,598.71121,598.71121,2694.2004450000004,899.99597,899.99597,4049.981865
MER01-CC-MID,Subtropical,2.87079832,5.26154,21.0295,15.767959999999999,45.266633077827194,22.08598,16.82444,48.2995740869408
MER01-CC-MID,Tomatoes,2.54,431.04504,496.22007,65.17503000000005,165.54457620000014,512.51739,81.47235,206.939769
MER01-CC-MID,Truck,0.89,81.77924,94.8034,13.024159999999995,11.591502399999996,84.76776,2.988519999999994,2.6597827999999946
MER01-CC-MID,Walnuts,3.714973626,65.99978,66.43886,0.43908000000000413,1.6311706197040954,148.95469,82.95491,308.17530279720364
MER01-CC-MID,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER02-NW-StevinsonMerquin,Alfalfa,5.13,46.62671,95.23731,48.61059999999999,249.37237799999994,77.95356,31.326849999999993,160.70674049999997
MER02-NW-StevinsonMerquin,Almonds,3.992881742,108.25203,0.0,-108.25203,-432.23755412143623,0.0,-108.25203,-432.23755412143623
MER02-NW-StevinsonMerquin,Beans Dry,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER02-NW-StevinsonMerquin,Corn,2.46,137.448,198.13204,60.68403999999998,149.28273839999994,276.61154,139.16353999999998,342.3423084
MER02-NW-StevinsonMerquin,Field and Grain,0.45,0.0,16.75543,16.75543,7.539943500000001,0.0,0.0,0.0
MER02-NW-StevinsonMerquin,Grapes,3.093333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER02-NW-StevinsonMerquin,Fallow,2.5,13.85416,51.56513,37.71097,94.27742500000001,6.36593,-7.488230000000001,-18.720575
MER02-NW-StevinsonMerquin,Pasture,5.536666667,247.76594,319.69035,71.92441000000002,398.22148339064165,186.56885,-61.19709,-338.8278883203991
MER02-NW-StevinsonMerquin,Potatoes,1.842424242,14.11922,71.54344,57.424220000000005,105.79977500594126,70.14045,56.02123,103.21487221865767
MER02-NW-StevinsonMerquin,Truck,2.5,0.57271,0.0,-0.57271,-1.431775,0.0,-0.57271,-1.431775
MER02-NW-StevinsonMerquin,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER03-SW-TurnerIs,Alfalfa,5.13,0.0,262.42228,262.42228,1346.2262964,0.0,0.0,0.0
MER03-SW-TurnerIs,Beans Dry,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER03-SW-TurnerIs,Cotton,3.596666667,38.43766,0.0,-38.43766,-138.24745047947923,240.70033,202.26267,727.4714031674209
MER03-SW-TurnerIs,Cucurbits,2.29,91.52829,0.0,-91.52829,-209.5997841,0.0,-91.52829,-209.5997841
MER03-SW-TurnerIs,Field and Grain,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER03-SW-TurnerIs,Onions and Garlic,2.902916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER03-SW-TurnerIs,Tomatoes,2.533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Alfalfa,5.03,167.86234,1863.42502,1695.56268,8528.6802804,1485.51551,1317.65317,6627.7954451000005
MER04-RestWA,Almonds,4.033084485,956.84343,1165.95795,209.11451999999997,843.3765262002221,1554.5123,597.6688700000001,2410.4490467644823
MER04-RestWA,Berries,2.028759259,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Corn,2.498333333,153.64769,1362.18096,1208.53327,3019.318952480489,1710.7407,1557.09301,3890.1373694643025
MER04-RestWA,Cotton,3.596666667,0.0,452.04635,452.04635,1625.8600389840155,493.77785,493.77785,1775.954333997926
MER04-RestWA,Cucurbits,2.286666667,44.15236,2.68017,-41.472190000000005,-94.83307448049074,37.22181,-6.930550000000004,-15.847857668976859
MER04-RestWA,Field and Grain,0.438333333,110.7911,691.24551,580.4544099999999,254.43251618984849,648.01249,537.2213899999999,235.48204243759284
MER04-RestWA,Grapes,3.076666667,217.76541,182.91386,-34.85155,-107.22660217828385,173.65381,-44.11160000000001,-135.71668934803722
MER04-RestWA,Fallow,2.5,163.92281,279.27698,115.35416999999998,288.38542499999994,306.74456,142.82174999999998,357.05437499999994
MER04-RestWA,Onions and Garlic,2.902916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Orchards,3.903445136,0.0,86.63556,86.63556,338.17715528663615,0.0,0.0,0.0
MER04-RestWA,Pasture,5.488333333,800.36362,3148.65183,2348.2882099999997,12888.188458433902,2728.35787,1927.9942499999997,10581.475108107334
MER04-RestWA,Pistachios,3.791054648,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Potatoes,1.842424242,18.53965,255.59262,237.05297000000002,436.7521385660988,388.82501,370.28536,682.2227237216972
MER04-RestWA,Safflower,1.777536232,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Subtropical,3.499785782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MER04-RestWA,Tomatoes,2.533333333,54.64947,162.58449,107.93501999999998,273.4353839640216,240.25078,185.60130999999998,470.1899852714662
MER04-RestWA,Truck,0.906666667,121.91163,0.0,-121.91163,-110.53321124063721,0.0,-121.91163,-110.53321124063721
MER04-RestWA,Walnuts,3.697465346,58.28669,8.87632,-49.41037,-182.69313080803803,67.23049,8.943800000000003,33.06939056155481
MER04-RestWA,Young Perennial,2.5,28.61803,0.0,-28.61803,-71.545075,0.0,-28.61803,-71.545075
MOD01-CC-OAK&MID,Alfalfa,4.428333333,30.94521,70.82158,39.876369999999994,176.5858584700412,152.14486,121.19964999999999,536.7124500429335
MOD01-CC-OAK&MID,Almonds,4.058911864,382.7981,1010.05045,627.25235,2545.96200513688,693.53402,310.7359200000001,1261.249712258955
MOD01-CC-OAK&MID,Beans Dry,2.18,0.0,214.90636,214.90636,468.49586480000005,217.0262,217.0262,473.117116
MOD01-CC-OAK&MID,Berries,2.5,2.37483,4.26779,1.8929599999999995,4.732399999999998,2.37483,0.0,0.0
MOD01-CC-OAK&MID,Corn,1.958333333,109.01953,767.81457,658.79504,1290.140286447068,1097.92587,988.90634,1936.6082488370312
MOD01-CC-OAK&MID,Cucurbits,2.0,0.0,36.93882,36.93882,73.87764,36.93882,36.93882,73.87764
MOD01-CC-OAK&MID,Field and Grain,0.376666667,0.0,124.16746,124.16746,46.76974330805582,30.28203,30.28203,11.40623131009401
MOD01-CC-OAK&MID,Grapes,2.913333333,217.58086,231.52677,13.945909999999998,40.62908446201803,183.98901,-33.591849999999994,-97.86425632213604
MOD01-CC-OAK&MID,Lettuce,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD01-CC-OAK&MID,Fallow,2.5,0.0,129.0387,129.0387,322.59675000000004,17.44986,17.44986,43.62465
MOD01-CC-OAK&MID,Onions and Garlic,2.902916667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD01-CC-OAK&MID,Orchards,3.609857367,38.27808,26.96004,-11.318040000000003,-40.856510074000695,8.83491,-29.443170000000002,-106.2856441323334
MOD01-CC-OAK&MID,Pasture,4.898333333,6.357,303.80964,297.45264,1457.022181500849,374.28942,367.93242,1802.2556371773558
MOD01-CC-OAK&MID,Pistachios,3.820225132,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD01-CC-OAK&MID,Rice,4.5,3.6229,40.51275,36.889849999999996,166.004325,40.51275,36.889849999999996,166.004325
MOD01-CC-OAK&MID,Subtropical,2.5,0.0,1.37598,1.37598,3.43995,1.90613,1.90613,4.765325000000001
MOD01-CC-OAK&MID,Truck,1.833333333,4.23966,4.23966,0.0,0.0,3.28672,-0.9529399999999999,-1.7470566663490197
MOD01-CC-OAK&MID,Walnuts,3.710556576,83.96088,221.63007,137.66919,510.8293182670934,377.04381,293.08293000000003,1087.500793224848
MOD01-CC-OAK&MID,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Alfalfa,4.833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Almonds,4.093077897,38.52185,102.96683,64.44498,263.778323210607,298.65379,260.13194,1064.74029391773
MOD02-E&W-WA,Beans Dry,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Corn,2.403333333,0.0,33.11457,33.11457,79.58534988896182,26.7065,26.7065,64.1846216577645
MOD02-E&W-WA,Cucurbits,2.213662281,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Field and Grain,0.376666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Grapes,2.873333333,0.0,108.4857,108.4857,311.7155779638381,41.61296,41.61296,119.5679050527957
MOD02-E&W-WA,Fallow,2.5,46.71218,0.0,-46.71218,-116.78044999999999,46.71218,0.0,0.0
MOD02-E&W-WA,Orchards,4.151042998,0.0,7.37386,7.37386,30.60920992123228,0.0,0.0,0.0
MOD02-E&W-WA,Pasture,5.246666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Pistachios,3.917027778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Safflower,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOD02-E&W-WA,Truck,1.073333333,21.74166,21.74166,0.0,0.0,0.0,-21.74166,-23.336048392752776
MOD02-E&W-WA,Walnuts,3.727874453,20.88605,22.2319,1.3458499999999987,5.017159832570045,90.57826,69.69221,259.8038092321111
MOD02-E&W-WA,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Alfalfa,3.666666667,37.1951,283.09206,245.89696,901.6221867486323,64.36476,27.169660000000007,99.62208667572324
NAM01-IDs,Almonds,3.528359936,29.49101,0.0,-29.49101,-104.05489815617537,0.0,-29.49101,-104.05489815617537
NAM01-IDs,Beans Dry,2.103333333,0.0,0.0,0.0,0.0,95.16295,95.16295,200.15940480161234
NAM01-IDs,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Corn,2.526666667,197.46036,469.26689,271.80652999999995,686.7644992239354,226.73441,29.27404999999999,73.96576634309133
NAM01-IDs,Cucurbits,2.286666667,0.0,0.0,0.0,0.0,32.8797,32.8797,75.1849140109599
NAM01-IDs,Field and Grain,0.866666667,409.50268,1084.32239,674.81971,584.8437488916065,1486.65411,1077.15143,933.5312396923837
NAM01-IDs,Grapes,2.5,0.0,0.0,0.0,0.0,16.08513,16.08513,40.212824999999995
NAM01-IDs,Fallow,2.5,551.44314,112.76868,-438.67445999999995,-1096.68615,2009.2688,1457.82566,3644.56415
NAM01-IDs,Orchards,3.710771085,71.8058,144.84138,73.03557999999998,271.01831844020427,118.25342,46.44762,172.35648526306773
NAM01-IDs,Pasture,4.2,76.21753,267.24011,191.02258,802.294836,424.58166,348.36413,1463.129346
NAM01-IDs,Pistachios,4.013457272,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Rice,4.5,814.05768,10316.05285,9501.99517,42758.978265,16287.95655,15473.89887,69632.544915
NAM01-IDs,Safflower,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Subtropical,3.428836381,15.4052,25.88578,10.48058,35.93619399798098,28.8965,13.491299999999999,46.25946026698529
NAM01-IDs,Sunflowers,2.363333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Tomatoes,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM01-IDs,Truck,2.28,3.28232,17.86959,14.587269999999998,33.25897559999999,17.86959,14.587269999999998,33.25897559999999
NAM01-IDs,Walnuts,3.490345999,358.45664,308.79803,-49.65861000000001,-173.32573072940144,322.60827,-35.84836999999999,-125.1232148001716
NAM01-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,224.09464,224.09464,560.2366
NAM02-WAs,Alfalfa,3.666666667,18.85341,110.09898,91.24557,334.56709003041516,227.85839,209.00498000000002,766.3515934030017
NAM02-WAs,Almonds,3.438409788,55.65861,0.0,-55.65861,-191.3771094104747,27.26489,-28.393720000000002,-97.62924476573137
NAM02-WAs,Beans Dry,2.103333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM02-WAs,Berries,2.5,0.0,0.0,0.0,0.0,3.10404,3.10404,7.7600999999999996
NAM02-WAs,Corn,2.526666667,280.18409,169.3163,-110.86779000000001,-280.125949436956,0.0,-280.18409,-707.9318008267281
NAM02-WAs,Cucurbits,2.286666667,0.0,0.0,0.0,0.0,42.65199,42.65199,97.53088381421732
NAM02-WAs,Field and Grain,0.866666667,211.4691,224.28096,12.811859999999996,11.103612004270616,827.27631,615.8072099999999,533.6995822052689
NAM02-WAs,Grapes,2.5,0.0,23.35751,23.35751,58.393775000000005,25.73662,25.73662,64.34155
NAM02-WAs,Fallow,2.5,52.55851,30.38175,-22.176759999999998,-55.4419,595.77472,543.21621,1358.0405250000001
NAM02-WAs,Orchards,3.617310643,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM02-WAs,Pasture,4.2,248.77576,444.2698,195.49403999999998,821.074968,552.49101,303.71524999999997,1275.60405
NAM02-WAs,Rice,4.5,65.14769,2814.08658,2748.9388900000004,12370.225005000002,4066.12545,4000.97776,18004.39992
NAM02-WAs,Safflower,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM02-WAs,Subtropical,3.317163553,0.0,5.26117,5.26117,17.45216137013701,9.77041,9.77041,32.41004794986673
NAM02-WAs,Sunflowers,2.363333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM02-WAs,Tomatoes,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NAM02-WAs,Truck,2.28,0.0,0.0,0.0,0.0,17.69553,17.69553,40.3458084
NAM02-WAs,Walnuts,3.441215051,507.82664,497.11295,-10.713689999999986,-36.86811127974814,440.22524,-67.60140000000001,-232.63095514867143
NAM02-WAs,Young Perennial,2.5,33.55366,0.0,-33.55366,-83.88415,0.0,-33.55366,-83.88415
NYB01-CE-IDs,Alfalfa,2.5,20.56237,0.0,-20.56237,-51.405925,0.0,-20.56237,-51.405925
NYB01-CE-IDs,Almonds,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB01-CE-IDs,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB01-CE-IDs,Field and Grain,0.733333333,0.0,0.0,0.0,0.0,26.2515,26.2515,19.2510999912495
NYB01-CE-IDs,Grapes,2.506666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB01-CE-IDs,Fallow,2.5,0.0,141.82367,141.82367,354.559175,168.58332,168.58332,421.45829999999995
NYB01-CE-IDs,Orchards,3.530336022,1.91858,1.91858,0.0,0.0,81.2565,79.33792,280.08951688655424
NYB01-CE-IDs,Pasture,3.81,0.0,0.0,0.0,0.0,11.39386,11.39386,43.4106066
NYB01-CE-IDs,Rice,4.5,330.24662,846.59438,516.34776,2323.56492,56.95681,-273.28981,-1229.804145
NYB01-CE-IDs,Subtropical,2.487573058,0.0,0.0,0.0,0.0,1.85122,1.85122,4.6050449964307605
NYB01-CE-IDs,Truck,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB01-CE-IDs,Walnuts,3.505165391,24.48184,46.03113,21.54929,75.53382550862239,56.00004,31.5182,110.4765038266162
NYB01-CE-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB02-CW-WAs,Almonds,3.516815658,0.0,0.0,0.0,0.0,1.34161,1.34161,4.71819505492938
NYB02-CW-WAs,Field and Grain,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB02-CW-WAs,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB02-CW-WAs,Orchards,3.49239296,41.67379,281.53899,239.86520000000002,837.7035358289921,413.24858,371.57479,1297.6851807094786
NYB02-CW-WAs,Pasture,3.81,0.0,3.28886,3.28886,12.5305566,14.1546,14.1546,53.929026
NYB02-CW-WAs,Pistachios,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB02-CW-WAs,Rice,4.5,14.35437,27.85186,13.497489999999999,60.738704999999996,27.85186,13.497489999999999,60.738704999999996
NYB02-CW-WAs,Subtropical,2.453076914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYB02-CW-WAs,Walnuts,3.484040491,125.77965,73.38937,-52.390280000000004,-182.5298568548275,245.32868,119.54902999999999,416.5136611797737
NYB02-CW-WAs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Alfalfa,3.686666667,0.0,0.0,0.0,0.0,6.44369,6.44369,23.75573713548123
RBF01-FULL,Almonds,3.438503447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Beans Dry,2.5,0.0,0.0,0.0,0.0,8.49489,8.49489,21.237225
RBF01-FULL,Corn,2.236666667,0.0,124.14822,124.14822,277.67818544138277,134.87092,134.87092,301.6612911116237
RBF01-FULL,Field and Grain,1.29,0.0,234.12835,234.12835,302.0255715,312.06893,312.06893,402.56891970000004
RBF01-FULL,Grapes,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Orchards,2.699652319,3.93391,5.68183,1.7479199999999997,4.7187762814264795,9.61574,5.681830000000001,15.338965535663773
RBF01-FULL,Pasture,4.096666667,374.86277,1042.53513,667.67236,2735.231101689224,867.30309,492.44032,2017.3638444308133
RBF01-FULL,Pistachios,3.890573216,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Rice,4.5,0.0,63.01253,63.01253,283.556385,0.0,0.0,0.0
RBF01-FULL,Safflower,1.777536232,0.0,0.0,0.0,0.0,72.86401,72.86401,129.51841778381032
RBF01-FULL,Subtropical,2.342887065,0.0,2.72186,2.72186,6.377010586740901,22.88176,22.88176,53.6093795284344
RBF01-FULL,Sunflowers,2.5,0.0,33.52708,33.52708,83.8177,33.52708,33.52708,83.8177
RBF01-FULL,Truck,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RBF01-FULL,Walnuts,3.441266207,63.72759,505.01514,441.28754999999995,1518.5879333848227,404.71262,340.98503,1173.4202608318813
RBF01-FULL,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Alfalfa,3.903333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Almonds,3.630339398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Corn,2.086666667,39.79701,134.7951,94.99808999999999,198.229347831666,129.94697,90.14996,188.1129165633833
SAM01-IDs,Cucurbits,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Field and Grain,0.936666667,0.0,77.9852,77.9852,73.04613735932841,47.68307,47.68307,44.66314224922769
SAM01-IDs,Grapes,2.46,0.0,0.0,0.0,0.0,174.5097,174.5097,429.293862
SAM01-IDs,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Orchards,3.776799365,32.33297,18.27192,-14.061050000000002,-53.105764711233256,90.53185,58.19888,219.8054930277112
SAM01-IDs,Pasture,4.02,0.0,135.16021,135.16021,543.3440442,133.70223,133.70223,537.4829645999998
SAM01-IDs,Rice,4.5,1.36712,133.65475,132.28763,595.294335,130.44884,129.08172,580.8677399999999
SAM01-IDs,Safflower,1.063333333,0.0,0.0,0.0,0.0,61.15391,61.15391,65.02699094628204
SAM01-IDs,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Tomatoes,2.843333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Truck,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM01-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Alfalfa,4.146666667,19.07809,56.98224,37.90415,157.17587534596805,57.11903,38.040940000000006,157.743097879347
SAM02-WAs,Almonds,3.554749049,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Beans Dry,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Berries,2.693707176,0.0,0.0,0.0,0.0,7.29222,7.29222,19.643105342970724
SAM02-WAs,Corn,2.14,2.90351,154.05851,151.155,323.4717,253.573,250.66949,536.4327086000001
SAM02-WAs,Cucurbits,2.266666667,0.0,17.49935,17.49935,39.66519333916645,0.0,0.0,0.0
SAM02-WAs,Field and Grain,0.901666667,130.74014,510.98899,380.24885,342.8577132100829,543.89456,413.15441999999996,372.5275688377181
SAM02-WAs,Grapes,2.455,0.0,0.0,0.0,0.0,1.60841,1.60841,3.94864655
SAM02-WAs,Fallow,2.5,0.0,37.73752,37.73752,94.34380000000002,36.49876,36.49876,91.2469
SAM02-WAs,Orchards,3.518200642,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Pasture,4.518333333,77.13232,761.81211,684.6797899999999,3093.6115175884397,193.05805,115.92573,523.7910900113582
SAM02-WAs,Pistachios,4.049545943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Safflower,1.636666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Subtropical,2.881966847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Tomatoes,2.898333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Truck,2.381666667,0.0,0.0,0.0,0.0,1.8245,1.8245,4.345350833941501
SAM02-WAs,Walnuts,3.504759783,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAM02-WAs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Alfalfa,3.903333333,19.4813,0.0,-19.4813,-76.0420076601729,540.3636,520.8823,2033.1772441597059
SLN01-SE-IDs,Almonds,3.602137791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Beans Dry,1.963333333,21.95499,0.0,-21.95499,-43.104963692681665,0.0,-21.95499,-43.104963692681665
SLN01-SE-IDs,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Corn,2.086666667,197.98045,353.22146,155.24101,323.9362409184136,2907.27107,2709.2906199999998,5653.386427969763
SLN01-SE-IDs,Cucurbits,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Field and Grain,0.936666667,0.0,73.77702,73.77702,69.10447542459234,244.02173,244.02173,228.5670205146739
SLN01-SE-IDs,Grapes,2.46,132.81387,0.0,-132.81387,-326.7221202,40.55355,-92.26032000000001,-226.9603872
SLN01-SE-IDs,Fallow,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Onions and Garlic,3.233333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Orchards,3.747803754,32.87365,16.2549,-16.61875,-62.28381363678749,51.35593,18.482280000000003,69.26795836647914
SLN01-SE-IDs,Pasture,4.02,0.0,23.31578,23.31578,93.72943559999999,214.02455,214.02455,860.3786909999999
SLN01-SE-IDs,Rice,4.5,15.51324,0.0,-15.51324,-69.80958,374.2434,358.73016,1614.28572
SLN01-SE-IDs,Safflower,1.063333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Subtropical,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Tomatoes,2.5,0.0,38.99106,38.99106,97.47765,0.0,0.0,0.0
SLN01-SE-IDs,Truck,2.53,110.49354,0.0,-110.49354,-279.5486562,0.0,-110.49354,-279.5486562
SLN01-SE-IDs,Walnuts,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN01-SE-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Alfalfa,3.718333333,108.53506,442.33095,333.79589,1241.1643842054013,978.38426,869.8492,3234.3892750433833
SLN02-NC-IDs,Almonds,3.492703769,0.0,76.28435,76.28435,266.43863676071516,129.02464,129.02464,450.6448464218681
SLN02-NC-IDs,Beans Dry,1.946666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Berries,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Corn,2.055,0.0,177.10798,177.10798,363.9568989,183.61516,183.61516,377.32915380000003
SLN02-NC-IDs,Cucurbits,2.253333333,0.0,0.0,0.0,0.0,69.97757,69.97757,157.6827910433408
SLN02-NC-IDs,Field and Grain,0.908333333,57.71191,201.05358,143.34167000000002,130.20201686888612,167.78375,110.07184,99.98192129664271
SLN02-NC-IDs,Grapes,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Fallow,2.5,0.0,11.22664,11.22664,28.0666,33.86677,33.86677,84.666925
SLN02-NC-IDs,Orchards,3.412687292,0.0,73.24649,73.24649,249.96736560660509,73.24649,73.24649,249.96736560660509
SLN02-NC-IDs,Pasture,4.073333333,114.2698,428.52068,314.25088000000005,1280.0485844285831,904.39963,790.12983,3218.462173936623
SLN02-NC-IDs,Pistachios,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Subtropical,2.866910715,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SLN02-NC-IDs,Sunflowers,2.165,0.0,354.49299,354.49299,767.47732335,686.06252,686.06252,1485.3253558
SLN02-NC-IDs,Tomatoes,2.701666667,0.0,103.30823,103.30823,279.1044014177694,455.18605,455.18605,1229.7609785683953
SLN02-NC-IDs,Truck,2.428333333,0.0,0.0,0.0,0.0,10.19152,10.19152,24.74840772993616
SLN02-NC-IDs,Walnuts,3.470870529,162.37929,207.53966,45.16037,156.7457973117357,7.33823,-155.04106,-538.1274459389207
SLN02-NC-IDs,Young Perennial,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
