g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,sigma,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
9,Sunflowers,Sacramento River and Delta,1614.884464,3637.05749,0.601701512,2.873453662,453.0267168,143.6726831,387.8950797,849.6060148,0.74,50,0.207010582,0.388227513,0.177248677,354.2224966,1.136305643,354.2224966,0.17,62.62442621,291.5980704,-4.882352941,0.030006254,0.923994603,0.014418445,0.031580698,0.359912384,0.00083681,230370.1633,1614.892406,4640.315624,-0.007942492,-0.019946948,4.92E-06,4.30E-06,GOOD,3637.05749,85.05838228
9,Truck,Sacramento River and Delta,2637.531344,742.5153484,22.835,2.662234731,945.7732119,133.1117366,5245.145436,4255.029217,0.41,50,0.055780263,0.25095514,0.309350686,6376.278379,1.526406084,6376.278379,0.17,62.62442621,6313.653953,-4.882352941,0.224008708,0.485345724,0.160468447,0.130177121,19.96250047,0.000924738,684902.899,2637.532087,7021.725424,-0.000742598,0.002123902,2.82E-07,3.02E-07,GOOD,742.5153484,6155.015428
9,Walnuts,Sacramento River and Delta,6430.04628,1941.701849,1.718936287,4.942462794,854.2534686,247.1231397,299.3270611,911.6708835,0.13,50,0.25594369,0.273146576,0.089681664,1025.287214,1.374658568,1025.287214,0.17,62.62442621,962.6627877,-4.882352941,0.003096313,0.994908716,0.000493105,0.001501866,0.59212916,0.001196307,693.0516117,6430.048394,31780.25504,-0.002114428,0.009460704,3.29E-07,2.98E-07,GOOD,1941.701849,51.01343008
9,Tomatoes,Sacramento River and Delta,22560.84263,98.36808723,45.12697659,2.666779844,378.0837203,133.3389922,916.1768531,2411.986977,0.74,50,0.085172131,0.543356034,0.206390095,599.467827,1.101074499,599.467827,0.17,62.62442621,536.8434008,-4.882352941,0.048084345,0.788208095,0.045065413,0.118642147,33.0432184,5.99E-05,3954477.442,22560.93358,60165.00694,-0.090950768,-0.206554959,4.03E-06,3.43E-06,GOOD,98.36808723,377.2210824
BUTV,Alfalfa,North Coast,13525.59982,249.0919322,6.085272176,2.331077971,427.2605807,23.31077971,228.7410091,282.5209588,1.86,10,0.281872792,0.186385019,0.150905255,553.958876,1.500895821,553.958876,0.17,108.0078086,445.9510674,-4.882352941,0.333190133,0.493201973,0.077672988,0.095934905,5.31132764,3.97E-05,12832088.36,13525.60051,31529.16984,-0.000685063,0.057944656,5.06E-08,1.84E-06,GOOD,249.0919322,522.9304106
BUTV,Berries,North Coast,2694.549509,5808.7562,4.15,2.407763981,1090.53087,120.3881991,10044.6968,9336.946257,0.25,50,0.045238346,0.387323291,0.416682812,3513.776104,1.114888824,3513.776104,0.17,108.0078086,3405.768295,-4.882352941,0.140498264,0.268080002,0.306509204,0.284912529,3.897023053,0.001484478,55475.78398,2694.549511,6487.836839,-2.31E-06,0.002413866,8.56E-10,3.72E-07,GOOD,5808.7562,3344.297934
BUTV,Field and Grain,North Coast,6089.352314,250.0635568,3.303645804,2.557088472,156.406777,63.9272118,93.65135638,402.3195719,0.74,25,0.189326621,0.486998112,0.113362702,109.8165031,1.098390205,109.8165031,0.17,108.0078086,1.808694475,-4.882352941,0.037921803,0.891430311,0.013340037,0.057307849,2.131337509,0.00022192,184572.6452,6089.352287,15570.99999,2.72E-05,0.012614742,4.47E-09,8.10E-07,GOOD,250.0635568,10.27617853
BUTV,Onions and Garlic,North Coast,189.5076943,203.8780498,28.012,1.699157349,916.9500601,84.95786745,1598.714383,2382.30926,0.41,50,0.160557684,0.417141646,0.279934415,728.1003604,1.091541787,728.1003604,0.17,108.0078086,620.0925518,-4.882352941,0.243472665,0.167323247,0.236614784,0.352589304,27.06383629,0.012870319,10419.37762,189.507699,322.0032847,-4.70E-06,0.000106756,2.48E-08,3.32E-07,GOOD,203.8780498,668.7014431
BUTV,Pasture,North Coast,2425.138199,152.0683296,4.336874631,3.069359746,124.861149,30.69359746,74.76284716,321.1758786,0.51,10,0.189326621,0.486998112,0.113362702,108.0078086,1.138900984,108.0078086,0.17,108.0078086,0,-4.882352941,0.029266535,0.920972627,0.009396055,0.040364783,2.604112669,0.000808525,21735.82796,2425.137634,7443.605344,0.000564801,0.016222741,2.33E-07,2.18E-06,GOOD,152.0683296,44.49171356
BUTV,Potatoes,North Coast,93.18973485,217.6709989,22.646,2.70089927,503.412474,135.0449635,525.2999746,3053.306105,0.41,50,0.10212496,0.619410086,0.106565176,712.313924,1.113249815,712.313924,0.17,108.0078086,604.3061154,-4.882352941,0.055102914,0.782696429,0.023809271,0.138391387,16.66022804,0.026172672,3692.551344,93.18973428,251.695996,5.74E-07,9.09E-05,6.16E-09,3.61E-07,GOOD,217.6709989,482.6160442
BUTV,Truck,North Coast,100.98869,841.6412216,16.8,1.856129243,788.709074,92.80646215,4374.08646,3548.398402,0.41,50,0.055780263,0.25095514,0.309350686,5335.572125,1.529561442,5335.572125,0.17,108.0078086,5227.564316,-4.882352941,0.384017443,0.1192104,0.274273085,0.222499072,16.39093809,0.024151461,21733.48264,100.9886905,187.4479983,-5.22E-07,6.24E-05,5.17E-09,3.33E-07,GOOD,841.6412216,5256.117799
COAC,Alfalfa,Colorado River,416.3458734,258.2888978,7.462469935,6.349688555,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,340.9536766,329.6023969,-4.882352941,0.002293837,0.996477631,0.000549651,0.000678881,2.362690218,0.001291317,394859.28,416.3456735,2643.66101,0.000199866,0.005616797,4.80E-07,2.12E-06,GOOD,258.2888978,330.8675116
COAC,Beans Dry,Colorado River,142.8712045,1398.951357,13.24,2.712448276,1577.477458,27.12448276,1315.987374,9335.230646,1.68,10,0.085167238,0.504004546,0.071049516,6266.296006,1.439325194,6266.296006,0.17,340.9536766,5925.342329,-4.882352941,0.355945035,0.160710032,0.0597186,0.423626334,12.77715204,0.004166257,993047.1808,142.8712085,387.5302374,-3.96E-06,0.000514894,2.77E-08,1.33E-06,GOOD,1398.951357,6219.846732
COAC,Berries,Colorado River,10.43353874,3233.710592,18.27412934,1.515428762,2673.28069,15.15428762,24623.13974,22888.19036,0.25,10,0.045238346,0.387323291,0.416682812,8893.480529,1.121106472,8893.480529,0.17,340.9536766,8552.526852,-4.882352941,0.195406167,0.001948499,0.415977582,0.386667752,18.26779028,0.383379034,536.3043336,10.4335388,15.81148584,-5.58E-08,-0.000201147,5.35E-09,1.27E-05,GOOD,3233.710592,8885.669573
COAC,Corn,Colorado River,1233.116147,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,340.9536766,1677.733926,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.002703179,31141.10202,1233.116151,4573.536087,-4.40E-06,0.007371133,3.57E-09,1.61E-06,GOOD,537.3529735,1918.215182
COAC,Cucurbits,Colorado River,173.1444964,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,340.9536766,217.0251682,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.115510458,1.08E-05,173.144498,486.7467987,-1.64E-06,0.000684413,9.45E-09,1.41E-06,GOOD,476.5871364,507.0614093
COAC,Field and Grain,Colorado River,12.44593083,215.0815563,8.751417826,5.491105357,356.3635474,54.91105357,213.3790505,916.6612378,0.74,10,0.189326621,0.486998112,0.113362702,340.9536766,1.163056778,340.9536766,0.17,340.9536766,0,-4.882352941,0.003082958,0.991920942,0.000943385,0.004052715,3.281701946,0.108577765,849.7045448,12.44592716,68.34189545,3.67E-06,2.20E-05,2.95E-07,3.22E-07,GOOD,215.0815563,94.34234973
COAC,Grapes,Colorado River,7596.246812,2172.223292,6.917245821,4.088997246,1987.154836,40.88997246,6531.620162,4536.966984,0.13,10,0.132249498,0.30194507,0.434693599,1929.170534,1.092669332,1929.170534,0.17,340.9536766,1588.216858,-4.882352941,0.071741308,0.725498491,0.119649654,0.083110548,5.311029879,0.001012646,1611.153181,7596.24681,31060.98159,2.33E-06,0.050699359,3.06E-10,1.63E-06,GOOD,2172.223292,1802.861522
COAC,Lettuce,Colorado River,5341.049255,1008,18.9,1.456538014,1600,14.56538014,12500,929,0.25,10,0.083984211,0.048763332,0.656126648,4007.63462,1.206097062,4007.63462,0.17,340.9536766,3666.680943,-4.882352941,0.293163877,0.004775813,0.65349273,0.04856758,18.88443527,0.000748917,128802.9096,5341.049317,7779.428774,-6.19E-05,0.012500173,1.16E-08,1.61E-06,GOOD,1008,4000.98497
COAC,Onions and Garlic,Colorado River,150.7121,230.8625229,23.68387637,3.522556052,877.8843718,35.22556052,1530.602846,2280.813492,0.41,10,0.160557684,0.417141646,0.279934415,743.1931805,1.102195556,743.1931805,0.17,340.9536766,402.2395039,-4.882352941,0.073998302,0.752019686,0.069868348,0.104113665,17.82348718,0.016183335,6901.271956,150.7121022,530.8910642,-2.22E-06,0.000755763,1.47E-08,1.42E-06,GOOD,230.8625229,654.3347296
COAC,Orchards,Colorado River,9834.489349,3219.761233,3.883095309,3.064182243,1781.580591,30.64182243,4322.239161,4551.270755,0.13,10,0.142496355,0.364024786,0.345706127,1816.907411,1.114315386,1816.907411,0.17,340.9536766,1475.953734,-4.882352941,0.182408714,0.367789723,0.219095933,0.230705631,3.536787203,0.000782177,1900.454093,9834.489384,30134.61858,-3.53E-05,0.049053423,3.59E-09,1.63E-06,GOOD,3219.761233,1753.657105
COAC,Pasture,Colorado River,2027.849626,1469.892989,4.476617648,8.233264788,1245.797356,82.33264788,745.9434584,3204.520089,0.51,10,0.189326621,0.486998112,0.113362702,1301.555344,1.187211785,1301.555344,0.17,340.9536766,960.6016674,-4.882352941,0.001045229,0.997333818,0.000306075,0.001314878,1.333038314,0.000966928,321167.9296,2027.849436,16695.79389,0.000190313,0.029033471,9.38E-08,1.74E-06,GOOD,1469.892989,706.0215011
COAC,Potatoes,Colorado River,125.0634267,582.1214152,13.25160821,5.581382827,787.7965292,55.81382827,822.0485549,4778.157229,0.41,10,0.10212496,0.619410086,0.106565176,1270.228784,1.140117795,1270.228784,0.17,340.9536766,929.2751069,-4.882352941,0.008083289,0.969920829,0.003228753,0.018767129,6.47491451,0.019502299,7681.530533,125.0634222,698.0257981,4.52E-06,0.001064018,3.62E-08,1.52E-06,GOOD,582.1214152,1014.524269
COAC,Subtropical,Colorado River,7524.643223,3010.958159,3.539238296,5.958172293,2154.04224,59.58172293,4605.710497,1706.718445,0.13,10,0.202134149,0.160157528,0.432197361,2130.445519,1.190356925,2130.445519,0.17,340.9536766,1789.491842,-4.882352941,0.011478941,0.971608887,0.012339556,0.004572617,1.708403619,0.001022282,1760.305638,7524.643176,44833.04706,4.66E-05,0.07370155,6.19E-09,1.64E-06,GOOD,3010.958159,1835.029071
COAC,Truck,Colorado River,11205.8846,187.9449546,36.44564981,1.168233956,362.6494853,11.68233956,2011.210823,1631.558344,0.41,10,0.052943262,0.238191489,0.293617021,2832.675007,1.623956232,2832.675007,0.17,340.9536766,2491.72133,-4.882352941,0.465583533,0.003636779,0.293048998,0.23773069,36.43119755,0.000217656,1144156.839,11205.88504,13091.07413,-0.000437465,0.02076899,3.90E-08,1.59E-06,GOOD,187.9449546,2830.709641
COAC,Tomatoes,Colorado River,110.0197816,98.57440504,49.02553846,3.924449153,153.2415104,39.24449153,1636.119733,1089.477375,0.74,10,0.031709536,0.225440365,0.338554465,1914.580176,1.577246531,1914.580176,0.17,340.9536766,1573.626499,-4.882352941,0.057603669,0.866468898,0.045577672,0.030349761,32.51247988,0.012282803,36397.97375,110.019782,431.7664382,-3.52E-07,0.000600508,3.20E-09,1.39E-06,GOOD,98.57440504,1799.811656
IMP,Alfalfa,Colorado River,145414.7643,258.2888978,7.462469935,6.349688555,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,138.0844487,532.4716249,-4.882352941,0.002293837,0.996477631,0.000549651,0.000678881,2.362690218,3.70E-06,16996158.1,145414.7637,923338.1525,0.000575805,0.312146018,3.96E-09,3.38E-07,GOOD,258.2888978,330.8675116
IMP,Beans Dry,Colorado River,19.98171416,1398.951357,13.24,2.712448276,1577.477458,27.12448276,1315.987374,9335.230646,1.68,10,0.085167238,0.504004546,0.071049516,6266.296006,1.439325194,6266.296006,0.17,138.0844487,6128.211557,-4.882352941,0.355945035,0.160710032,0.0597186,0.423626334,12.77715204,0.029789141,142641.1664,19.98171445,54.19939277,-2.92E-07,-2.66E-05,1.46E-08,4.92E-07,GOOD,1398.951357,6219.846732
IMP,Corn,Colorado River,26684.9055,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,138.0844487,1880.603154,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.000124915,731837.1618,26684.90565,98972.45801,-0.00014966,0.03153769,5.61E-09,3.19E-07,GOOD,537.3529735,1918.215182
IMP,Cotton,Colorado River,58.78676481,2036.354651,1.083835094,5.971693969,327.8366135,59.71693969,172.65507,982.6777675,0.68,10,0.148539114,0.445240339,0.078228087,664.1862439,1.362364689,664.1862439,0.17,138.0844487,526.1017952,-4.882352941,0.002683564,0.994191096,0.000467057,0.002658284,0.379705192,0.025015635,7844.164005,58.78676504,351.0564982,-2.33E-07,7.06E-05,3.97E-09,2.01E-07,GOOD,2036.354651,367.291895
IMP,Cucurbits,Colorado River,5430.479369,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,138.0844487,419.8943961,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.003682916,0.000451929,5430.479391,15266.27401,-2.18E-05,0.004845088,4.02E-09,3.17E-07,GOOD,476.5871364,507.0614093
IMP,Field and Grain,Colorado River,26717.79443,215.0815563,8.751417826,5.491105357,356.3635474,54.91105357,213.3790505,916.6612378,0.74,10,0.189326621,0.486998112,0.113362702,340.9536766,1.163056778,340.9536766,0.17,138.0844487,202.8692279,-4.882352941,0.003082958,0.991920942,0.000943385,0.004052715,3.281701946,5.06E-05,2862467.109,26717.79493,146710.1781,-0.000496027,0.046064609,1.86E-08,3.14E-07,GOOD,215.0815563,94.34234973
IMP,Lettuce,Colorado River,59161.48244,1008,18.9,1.456538014,1600,14.56538014,12500,929,0.25,10,0.083984211,0.048763332,0.656126648,4007.63462,1.206097062,4007.63462,0.17,138.0844487,3869.550171,-4.882352941,0.293163877,0.004775813,0.65349273,0.04856758,18.88443527,6.76E-05,1481674.27,59161.48269,86170.92067,-0.000245321,0.027466149,4.15E-09,3.19E-07,GOOD,1008,4000.98497
IMP,Onions and Garlic,Colorado River,12685.46679,230.8625229,23.68387637,3.522556052,877.8843718,35.22556052,1530.602846,2280.813492,0.41,10,0.160557684,0.417141646,0.279934415,743.1931805,1.102195556,743.1931805,0.17,138.0844487,605.1087318,-4.882352941,0.073998302,0.752019686,0.069868348,0.104113665,17.82348718,0.000192269,672937.3087,12685.46697,44685.25396,-0.00018044,0.013854118,1.42E-08,3.10E-07,GOOD,230.8625229,654.3347296
IMP,Orchards,Colorado River,1084.35938,3219.761233,3.883095309,3.064182243,1781.580591,30.64182243,4322.239161,4551.270755,0.13,10,0.142496355,0.364024786,0.345706127,1816.907411,1.114315386,1816.907411,0.17,138.0844487,1678.822962,-4.882352941,0.182408714,0.367789723,0.219095933,0.230705631,3.536787203,0.007093873,222.5955912,1084.359382,3322.673732,-2.45E-06,0.001025357,2.26E-09,3.09E-07,GOOD,3219.761233,1753.657105
IMP,Pasture,Colorado River,90296.36006,1469.892989,4.476617648,8.233264788,1245.797356,82.33264788,745.9434584,3204.520089,0.51,10,0.189326621,0.486998112,0.113362702,1301.555344,1.187211785,1301.555344,0.17,138.0844487,1163.470895,-4.882352941,0.001045229,0.997333818,0.000306075,0.001314878,1.333038314,2.17E-05,15615926.99,90296.35933,743433.5925,0.000728135,0.249230632,8.06E-09,3.35E-07,GOOD,1469.892989,706.0215011
IMP,Potatoes,Colorado River,679.2364573,582.1214152,13.25160821,5.581382827,787.7965292,55.81382827,822.0485549,4778.157229,0.41,10,0.10212496,0.619410086,0.106565176,1270.228784,1.140117795,1270.228784,0.17,138.0844487,1132.144335,-4.882352941,0.008083289,0.969920829,0.003228753,0.018767129,6.47491451,0.003590833,46648.51931,679.2364591,3791.077518,-1.79E-06,0.001180334,2.63E-09,3.11E-07,GOOD,582.1214152,1014.524269
IMP,Safflower,Colorado River,115.8646159,565.3467595,1.069333333,2.346040268,118.2441699,23.46040268,68.28184419,256.4732692,0.74,10,0.195592287,0.424242424,0.112947658,138.0844487,1.234310994,138.0844487,0.17,138.0844487,0,-4.882352941,0.122690386,0.721867236,0.032682756,0.122759622,0.829480023,0.011663193,2624.68898,115.8646695,271.8231339,-5.36E-05,-7.94E-05,4.62E-07,2.92E-07,GOOD,565.3467595,106.505802
IMP,Subtropical,Colorado River,7918.001989,3010.958159,3.539238296,5.958172293,2154.04224,59.58172293,4605.710497,1706.718445,0.13,10,0.202134149,0.160157528,0.432197361,2130.445519,1.190356925,2130.445519,0.17,138.0844487,1992.36107,-4.882352941,0.011478941,0.971608887,0.012339556,0.004572617,1.708403619,0.000971496,1947.617721,7918.00199,47176.80479,-1.28E-06,0.015279357,1.62E-10,3.24E-07,GOOD,3010.958159,1835.029071
IMP,Sunflowers,Colorado River,1171.057586,3639.713227,0.60825,5.544757405,458.2915301,55.44757405,392.4029709,859.4796422,0.74,10,0.207010582,0.388227513,0.177248677,448.2338531,1.19415946,448.2338531,0.17,138.0844487,310.1494044,-4.882352941,0.003781571,0.9909962,0.001636909,0.00358532,0.233005048,0.001153958,172399.5103,1171.057601,6493.228195,-1.47E-05,0.002026288,1.25E-08,3.12E-07,GOOD,3639.713227,196.2380803
IMP,Truck,Colorado River,18319.95294,187.9449546,36.44564981,1.168233956,362.6494853,11.68233956,2011.210823,1631.558344,0.41,10,0.052943262,0.238191489,0.293617021,2832.675007,1.623956232,2832.675007,0.17,138.0844487,2694.590558,-4.882352941,0.465583533,0.003636779,0.293048998,0.23773069,36.43119755,0.000133135,2003470.333,18319.95318,21401.98449,-0.000236352,0.006608171,1.29E-08,3.09E-07,GOOD,187.9449546,2830.709641
OXNV,Alfalfa,South Coast,12.72970771,266.771587,7.78571868,4.861060872,585.4521929,48.61060872,313.4315016,387.123274,1.86,10,0.281872792,0.186385019,0.150905255,742.390951,1.482149939,742.390951,0.17,153.1144768,589.2764741,-4.882352941,0.011901022,0.981820136,0.002809184,0.003469659,3.442991167,0.042234623,16247.15359,12.72970507,61.87980291,2.64E-06,8.11E-05,2.07E-07,1.31E-06,GOOD,266.771587,554.7024317
OXNV,Beans Dry,South Coast,108.3916919,1601.018386,9.920719374,1.559609211,1352.732884,77.98046055,1128.497518,8005.232282,1.68,50,0.085167238,0.504004546,0.071049516,5318.810976,1.431869951,5318.810976,0.17,153.1144768,5165.696499,-4.882352941,0.40462601,0.041417556,0.068442846,0.485513588,9.845058939,0.005491547,654545.169,108.3916962,169.0486429,-4.26E-06,3.82E-05,3.93E-08,2.26E-07,GOOD,1601.018386,5275.172392
OXNV,Berries,South Coast,13412.30341,3593.648113,21.40120823,2.270858762,3479.209334,113.5429381,32046.41321,29788.41908,0.25,50,0.045238346,0.387323291,0.416682812,11480.82701,1.119498859,11480.82701,0.17,153.1144768,11327.71253,-4.882352941,0.180196191,0.074992699,0.386004517,0.358806592,21.06859569,0.000298234,909348.2495,13412.30343,30457.43786,-2.07E-05,0.008861381,1.54E-09,2.91E-07,GOOD,3593.648113,11336.52997
OXNV,Corn,South Coast,26.40129758,519.8803701,13.68894259,2.879812638,627.2707619,143.9906319,622.6131667,3975.833218,0.3,50,0.088141761,0.558669338,0.087487293,1746.904761,1.262215098,1746.904761,0.17,153.1144768,1593.790285,-4.882352941,0.07383324,0.783162087,0.01936232,0.123642353,10.05115153,0.126256421,627.5650504,26.40129772,76.03077299,-1.40E-07,1.74E-05,5.30E-09,2.29E-07,GOOD,519.8803701,1476.229352
OXNV,Cucurbits,South Coast,279.8855846,1033.115317,15.27174185,2.078707055,739.2498265,103.9353528,10312.11666,3608.348569,0.05,50,0.046854775,0.228702604,0.653597591,1013.820014,1.017780961,1013.820014,0.17,153.1144768,860.7055374,-4.882352941,0.090482271,0.191032199,0.532245617,0.186239913,14.64262812,0.071457771,4.61E-05,279.8855855,581.7999749,-9.44E-07,0.000164404,3.37E-09,2.83E-07,GOOD,1033.115317,901.704216
OXNV,Field and Grain,South Coast,3265.88907,209.4121108,5.442696543,3.463710175,215.7881537,86.59275438,129.2070182,555.0641684,0.74,25,0.189326621,0.486998112,0.113362702,153.1144768,1.100177032,153.1144768,0.17,153.1144768,0,-4.882352941,0.009618461,0.972540419,0.003368837,0.014472283,2.648848294,0.000413777,135013.2256,3265.888946,11312.08563,0.000123946,0.007573655,3.80E-08,6.70E-07,GOOD,209.4121108,-60.2249732
OXNV,Grapes,South Coast,84.37665106,1957.698082,9.079949308,2.882762464,2350.84054,144.1381232,7727.026192,5367.314977,0.13,50,0.132249498,0.30194507,0.434693599,2186.479513,1.08595711,2186.479513,0.17,153.1144768,2033.365036,-4.882352941,0.105599929,0.589647157,0.179835985,0.124916928,7.578353046,0.091166307,21.94470579,84.37665116,243.2377759,-9.73E-08,6.66E-05,1.15E-09,2.74E-07,GOOD,1957.698082,1915.101665
OXNV,Lettuce,South Coast,4664.745011,1008,18.9,2.182611413,1600,141.8697418,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,3880.330258,1.195976256,3880.330258,0.17,153.1144768,3727.215781,-4.882352941,0.216444143,0.253181178,0.493684078,0.036690601,17.83030312,0.000857496,113786.3793,4664.745033,10181.32345,-2.17E-05,0.002254713,4.65E-09,2.21E-07,GOOD,1008,3712.553482
OXNV,Onions and Garlic,South Coast,61.2668274,1171.55245,14.19643845,2.418056426,2670.374889,120.9028213,4655.833429,6937.846567,0.41,50,0.160557684,0.417141646,0.279934415,2246.914541,1.101141808,2246.914541,0.17,153.1144768,2093.800064,-4.882352941,0.192687384,0.353006255,0.18244205,0.271864311,13.00460241,0.039809869,10441.00049,61.26682782,148.1466079,-4.16E-07,3.78E-05,6.79E-09,2.55E-07,GOOD,1171.55245,2075.467518
OXNV,Orchards,South Coast,19248.39291,4038.232105,1.94049809,2.23900313,1116.627328,111.9501565,2709.016022,2852.564362,0.13,50,0.142496355,0.364024786,0.345706127,1046.023818,1.099095238,1046.023818,0.17,153.1144768,892.9093414,-4.882352941,0.160747534,0.425866179,0.201358247,0.212028041,1.737138409,0.000399634,2294.599946,19248.39303,43097.19946,-0.000117285,0.012508585,6.09E-09,2.90E-07,GOOD,4038.232105,907.3172239
OXNV,Pasture,South Coast,2061.242519,2010.02551,5,5.664931619,1902.75669,56.64931619,1139.309615,4894.393142,0.51,10,0.189326621,0.486998112,0.113362702,2057.018787,1.197475267,2057.018787,0.17,153.1144768,1903.90431,-4.882352941,0.014167744,0.964244175,0.004076354,0.017511727,2.530290316,0.000951263,563229.8502,2061.242464,11676.78047,5.53E-05,0.017446575,2.68E-08,1.49E-06,GOOD,2010.02551,1792.753601
OXNV,Subtropical,South Coast,24456.77659,2644.244895,5.471174567,3.277692314,2924.300085,163.8846157,6252.653427,2317.019044,0.13,50,0.202134149,0.160157528,0.432197361,2809.268247,1.181882269,2809.268247,0.17,153.1144768,2656.15377,-4.882352941,0.084045233,0.790336638,0.091654217,0.033963911,3.982251771,0.000314527,8096.276025,24456.77659,80161.76498,-2.80E-06,0.023678553,1.15E-10,2.95E-07,GOOD,2644.244895,2435.989517
OXNV,Truck,South Coast,14889.51311,673.7006393,24.0003743,1.75058992,856.0431773,87.529496,4747.513434,3851.334265,0.41,50,0.052943262,0.238191489,0.293617021,6626.647137,1.613753253,6626.647137,0.17,153.1144768,6473.53266,-4.882352941,0.429327947,0.077303294,0.272394034,0.220974725,23.63438239,0.000163808,3903807.212,14889.51322,26065.42411,-0.00011341,0.007454759,7.62E-09,2.86E-07,GOOD,673.7006393,6560.94838
OXNV,Walnuts,South Coast,144.7119036,1870.546234,1.333556378,3.249985978,638.4461245,162.4992989,223.7090151,681.35836,0.13,50,0.25594369,0.273146576,0.089681664,788.4660622,1.392541812,788.4660622,0.17,153.1144768,635.3515854,-4.882352941,0.026610298,0.956511219,0.00417192,0.012706563,0.711404808,0.053156012,10.93506298,144.7119037,470.311516,-1.08E-07,0.000141588,7.47E-10,3.01E-07,GOOD,1870.546234,422.8449182
OXNV,Tomatoes,South Coast,11.2406011,3627.34533,16.17752947,2.605312983,1860.762692,130.2656492,19866.87909,13229.17562,0.74,50,0.031709536,0.225440365,0.338554465,23594.40292,1.592812073,23594.40292,0.17,153.1144768,23441.28845,-4.882352941,0.3510017,0.192636254,0.273944724,0.182417322,15.4908722,0.120220559,54486.95649,11.24060112,29.28528021,-2.07E-08,3.77E-06,1.84E-09,1.29E-07,GOOD,3627.34533,23385.28578
PALV,Alfalfa,Colorado River,45091.16623,258.2888978,7.462469935,6.349688555,543.3022338,63.49688555,290.8658248,359.2521167,1.86,10,0.281872792,0.186385019,0.150905255,670.5560735,1.460469236,670.5560735,0.17,340.9536766,329.6023969,-4.882352941,0.002293837,0.996477631,0.000549651,0.000678881,2.362690218,1.19E-05,42764121.29,45091.16566,286314.6374,0.000572302,0.224792117,1.27E-08,7.85E-07,GOOD,258.2888978,330.8675116
PALV,Almonds,Colorado River,6.098707983,4727.259845,0.880421053,5.171405369,905.4400824,51.71405369,389.6166428,1253.946914,0.4,10,0.217550368,0.301286212,0.093613311,1561.261398,1.524113756,1561.261398,0.17,340.9536766,1220.307721,-4.882352941,0.015248997,0.974590595,0.002408586,0.007751823,0.416020497,0.40992289,425.6703148,6.098708037,31.5389211,-5.38E-08,-2.99E-05,8.82E-09,9.48E-07,GOOD,4727.259845,1345.541116
PALV,Corn,Colorado River,1811.61954,537.3529735,14.39866231,3.708931611,681.9672606,37.08931611,676.9035344,4322.516293,0.3,10,0.088141761,0.558669338,0.087487293,2018.687603,1.288582326,2018.687603,0.17,340.9536766,1677.733926,-4.882352941,0.089988075,0.743427082,0.022554991,0.144029852,10.90798576,0.001839974,45750.62053,1811.619565,6719.168082,-2.54E-05,0.004897469,1.40E-08,7.29E-07,GOOD,537.3529735,1918.215182
PALV,Cotton,Colorado River,10909.92628,2036.354651,1.083835094,5.971693969,327.8366135,59.71693969,172.65507,982.6777675,0.68,10,0.148539114,0.445240339,0.078228087,664.1862439,1.362364689,664.1862439,0.17,340.9536766,323.2325673,-4.882352941,0.002683564,0.994191096,0.000467057,0.002658284,0.379705192,0.000134794,1109914.464,10909.9264,65150.69172,-0.000121436,0.049252879,1.11E-08,7.56E-07,GOOD,2036.354651,367.291895
PALV,Cucurbits,Colorado River,1766.731696,476.5871364,17.35854775,2.811221224,387.6230202,28.11221224,5407.121734,1892.024753,0.05,10,0.046854775,0.228702604,0.653597591,557.9788448,1.021261908,557.9788448,0.17,340.9536766,217.0251682,-4.882352941,0.074955391,0.346460327,0.428608421,0.149975862,15.92136536,0.011320338,0.000110091,1766.731718,4966.670032,-2.19E-05,0.003609237,1.24E-08,7.27E-07,GOOD,476.5871364,507.0614093
