g,HR_Region,shortage_pct%,IMPLAN_category,crop_class,basin,i,p,y,xland,xlandsc,xwater,xwatersc,grev_base,gross_revenue,iterations,statussc,lambdawater
SYB01-IDs,Sacramento River,0.8,Corn,Field and grain,SYB,Rice,370.9204663,4.450435008,8585.116796,7293.3490250384575,38633.025582,32738.020108905643,14171945.324723288,12039550.081034089,6,Good,485.2590495868693
SYB01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Almonds,5165.974452,0.856578131,572.9881748,578.718062261893,2034.9195906769999,2050.1306145021586,2535507.477300499,2560862.5773578277,6,Good,485.2590495868693
SYB01-IDs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Walnuts,1949.323208,2.037882063,6403.65875,6467.695401980814,22431.629013400496,22599.30543973479,25438475.47438263,25692860.485275898,6,Good,485.2590495868693
SYB02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,SYB,Alfalfa,187.2098036,5.87624882,147.326956,7.314269339011758e-22,523.5017836042243,7.31426933901338e-09,162073.1154417394,8.04636470567971e-19,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Corn,Corn,SYB,Corn,166.7194068,5.454093572,333.681324,169.34409851344813,811.957888288773,411.04045896824795,303417.5106942586,153985.13829234784,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Other field and grain,Field and grain,SYB,Field and Grain,173.2298426,2.485487486,797.869302,805.8480030015181,585.1041545340436,589.4569879717776,343531.09016519075,346966.40450336994,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Orchards,2061.666385,2.066393172,3235.269799,3267.6225296654593,11239.103323409434,11323.115620767458,13782939.559129825,13920769.09392555,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Alfalfa and Pasture,Alfalfa and pasture,SYB,Pasture,215.0,3.5,1666.307316,7.314261406120117e-22,6348.63087396,7.314261406122075e-09,1253896.25529,5.503981708105388e-19,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Corn,Field and grain,SYB,Rice,370.9204663,4.450435008,7399.129409,5645.321262738831,33296.0823405,25340.435564732765,12214167.83563816,9319056.010199973,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Subtropical,942.1801854,4.535541375,1293.988303,1306.9281990057027,3152.5332458794237,3176.0984316831486,5529596.609623904,5584892.631169178,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Almonds,5165.974452,0.856578131,948.7360757,958.2234460312031,3318.6758052286978,3343.482906862952,4198214.76204413,4240196.952031001,3,Good,500.05300183000844
SYB02-WAs,Sacramento River,0.8,Trees and Vine,Trees and vines,SYB,Walnuts,1949.323208,2.037882063,4491.130444,4536.041793780257,15601.116575763022,15717.734922086594,17840974.37296252,18019384.296805896,3,Good,500.05300183000844
TLE01-NC,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Alfalfa,199.736451,8.253403632,8263.89024,7.53809651637151e-19,44487.275789245374,3.0249790913684147e-09,13623068.926273651,1.2426593944625332e-15,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Beans Dry,989.2558964,1.380612025,55.295002,28.292525751533738,131.97073812509834,67.35601540645922,75520.72966499659,38641.32582582299,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Corn,Corn,TLE,Corn,50.43552386,24.76768295,37238.2738,9776.697530694333,95702.363666,25063.297121630687,46516974.11848095,12212767.660554795,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Cotton,2858.852174,0.790424805,3589.866243,1464.1704402353455,13533.79573611,5506.122698240743,8112048.291327311,3308597.1771464385,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Field and Grain,223.9885826,2.362115685,10806.30462,10914.367775297029,6447.761760202103,6495.958735161694,5717474.689710354,5774649.494329271,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Table,1745.214488,11.85729761,13878.14778,14016.929397968359,56113.977519173946,56533.42950113993,287187833.81004727,290059715.04872555,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Wine,361.6777551,11.83919792,20817.22167,19313.369722437445,84170.96627876091,77895.16481341832,89138812.89074922,82699357.16057602,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Orchards,1503.259449,11.50880315,4551.306962,4596.82007758723,20421.005454229442,20573.6524700094,78740874.10252783,79528283.63881916,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Pasture,215.0,3.5,386.716065,7.456237399590201e-19,2196.5472492,3.024979087514199e-09,291003.8389125,5.610818643191626e-16,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Potatoes,316.2258,23.4875,332.110468,335.43157603318406,611.8883772651653,616.4622428970792,2466701.8394139525,2491368.882713375,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Subtropical,654.5088042,14.79755688,6831.721191,6900.03847188838,25924.080634066646,26117.86313673694,66166116.45706437,66827778.28969968,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Tomatoes Processing,75.98456236,53.94007231,143.0566819,144.4872501605176,398.6512869423522,401.6312053168572,586333.9458645171,592197.2912313847,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Truck,923.9057692,21.11899336,58.246086,58.82854744720847,63.488233740000005,63.96280829997234,1136495.2888306018,1147860.2531764961,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Almonds,5115.183836,1.143761761,36932.58848,37301.91473780098,171274.90725556502,172555.1871872303,216076017.28672257,218236779.6418513,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Berries,6318.852028,4.903289478,1214.865988,1227.0146601497283,3900.7997024932074,3929.958180281942,37640388.088919975,38016792.34996414,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Lettuce,479.2433265,17.02508876,165.38035,167.03415516812652,425.3781670327295,428.557868839552,1349364.7648356804,1362858.4260945488,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Pistachios,4379.7619,1.466522812,21298.62793,21511.614424401458,87263.33515859071,87915.62858885509,136801528.87422797,138169545.5445714,3,Good,652.9595925440742
TLE01-NC,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Walnuts,2131.866347,1.870657994,9022.56538,8707.478160674795,38670.36917622998,37226.61727289318,35981925.990910485,34725360.421258576,3,Good,652.9595925440742
TLE02-SW-WA,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Alfalfa,199.736451,8.253403632,6085.203945,3.45876219807718e-14,32758.681235221604,3.4589138733485045e-09,10031492.476982286,5.701788680096891e-11,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Corn,Corn,TLE,Corn,50.43552386,24.76768295,19004.43333,11715.152891101914,48841.393658099994,30032.672772494294,23739788.21080602,14634230.006371427,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Cotton,2858.852174,0.790424805,161.395743,93.38275453481663,608.4619511100001,351.17284863747255,364707.1987107047,211017.72686955146,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Field and Grain,223.9885826,2.362115685,12177.14209,12298.913633845481,7265.694784425714,7320.00580313867,6442766.897735448,6507194.6317616515,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Table,1745.214488,11.85729761,2111.705778,2132.8228571073037,8538.330361676097,8602.154381140328,43698641.75260862,44135628.611471854,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Wine,361.6777551,11.83919792,3167.558668,2964.663293108635,12807.49554655748,11957.153989805212,13563405.52563866,12694612.698932895,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Orchards,1503.259449,11.50880315,311.1694116,314.2811088578504,1400.6445323383437,1411.1143502276936,5383453.954638638,5437288.54854129,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Pasture,215.0,3.5,700.564936,6.058306431199773e-19,3979.2088364799997,3.458386052432406e-09,527175.11434,4.55887558947783e-16,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLE,Truck,923.9057692,21.11899336,57.762665,58.34029223232903,62.961304850000005,63.43194061702035,1127062.7977097088,1138333.4370491866,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Almonds,5115.183836,1.143761761,15212.09211,15364.213184726888,70743.72553024803,71272.53487853036,88999130.93033159,89889123.13843694,4,Good,630.4828595219055
TLE02-SW-WA,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Pistachios,4379.7619,1.466522812,21801.80803,22019.826330485317,89625.4359717176,90295.38610556754,140033465.09121448,141433801.1563815,4,Good,630.4828595219055
TLE03-E-ID,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Field and Grain,223.9885826,2.362115685,1027.123771,4.682576907022145e-21,612.8505170390413,4.6825769070227304e-08,543437.7773345014,2.477490306813256e-18,8,Good,1385.3667704161737
TLE03-E-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Orchards,1503.259449,11.50880315,156.8516326,158.4201504968836,702.7728600834927,708.0260872117949,2713645.719449619,2740782.203821528,8,Good,1385.3667704161737
TLE03-E-ID,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Pasture,215.0,3.5,391.344197,4.682496615690674e-21,2222.83503896,4.682496615693672e-08,294486.5082425,3.523578703307232e-18,8,Good,1385.3667704161737
TLE03-E-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Subtropical,654.5088042,14.79755688,8834.36605,7905.23944506569,33451.59597526193,29858.595929102583,85561994.78086045,76563281.65620473,8,Good,1385.3667704161737
TLE03-E-ID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Pistachios,4379.7619,1.466522812,2085.891158,1434.0760222885099,8533.483678621995,5852.208539506468,13397722.163956964,9211100.030279726,8,Good,1385.3667704161737
TLE04-E-WAs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Alfalfa,199.736451,8.253403632,521.808593,521.808593,2809.0695921427305,2809.0695921427305,860204.361664038,860204.361664038,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Corn,Corn,TLE,Corn,50.43552386,24.76768295,51.04041,51.04041,131.1738537,131.1738537,63758.20328617532,63758.20328617532,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Other field and grain,Field and grain,TLE,Field and Grain,223.9885826,2.362115685,15847.32168,15847.32168,11832.666859682438,11832.666859682438,8384611.001748548,8384611.001748548,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Table,1745.214488,11.85729761,2111.882099,2111.882099,7916.038067047706,7916.038067047706,43702290.45608461,43702290.45608461,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Grapes Wine,361.6777551,11.83919792,3167.823149,3167.823149,11874.057102445726,11874.057102445726,13564538.026543241,13564538.026543241,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Orchards,1503.259449,11.50880315,193.9716638,193.9716638,837.137472317907,837.137472317907,3355848.8773128055,3355848.8773128055,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLE,Pasture,215.0,3.5,236.08537,236.08537,1340.9649016,1340.9649016,177654.24092500002,177654.24092500002,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Subtropical,654.5088042,14.79755688,18085.89229,18085.89229,71172.1428598609,71172.1428598609,175164240.75773773,175164240.75773773,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Almonds,5115.183836,1.143761761,285.6718762,285.6718762,1339.9858105280725,1339.9858105280725,1671338.0729744525,1671338.0729744525,10,Infeasible,N/A
TLE04-E-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLE,Pistachios,4379.7619,1.466522812,6260.324427,6260.324427,26002.36518512464,26002.36518512464,40210193.61796398,40210193.61796398,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Alfalfa,199.736451,8.253403632,5818.213267,5818.213267,30894.712447769998,30894.712447769998,9591356.86246733,9591356.86246733,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Corn,Corn,TLK,Corn,50.43552386,24.76768295,25903.67984,25903.67984,66874.66679556789,66874.66679556789,32358127.317134038,32358127.317134038,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Cotton,2858.852174,0.790424805,59302.27879,59302.27879,222317.65404821135,222317.65404821135,134005814.35820234,134005814.35820234,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Field and Grain,223.9885826,2.362115685,10838.23456,10838.23456,10296.322832,10296.322832,5734368.404094094,5734368.404094094,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Table,1745.214488,11.85729761,1224.583689,1224.583689,4462.927221589074,4462.927221589074,25340956.33927791,25340956.33927791,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Wine,361.6777551,11.83919792,1836.875534,1836.875534,6694.390834205833,6694.390834205833,7865454.243818939,7865454.243818939,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Onions and Garlic,426.9855608,22.97465084,229.078777,229.078777,747.5604088669737,747.5604088669737,2247227.1057346887,2247227.1057346887,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Orchards,1503.259449,11.50880315,6992.99252,6992.99252,29076.12632625787,29076.12632625787,120983785.14449205,120983785.14449205,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Pasture,215.0,3.5,1999.387071,1999.387071,11167.687563018617,11167.687563018617,1504538.7709275,1504538.7709275,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Safflower,434.207238,1.140815583,26276.48786,26276.48786,65121.89573760785,65121.89573760785,13016068.334852414,13016068.334852414,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Subtropical,654.5088042,14.79755688,430.6926221,430.6926221,1665.3595998884666,1665.3595998884666,4171314.577153536,4171314.577153536,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Tomatoes Fresh,330.145,19.3975,688.923777,688.923777,1229.7289419449999,1229.7289419449999,4411859.351087807,4411859.351087807,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Tomatoes Processing,75.98456236,53.94007231,16534.17065,16534.17065,43962.52263011491,43962.52263011491,67767163.26741385,67767163.26741385,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Truck,923.9057692,21.11899336,95.625059,95.625059,99.13131119520834,99.13131119520834,1865832.3075588006,1865832.3075588006,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Almonds,5115.183836,1.143761761,16510.42121,16510.42121,77191.95809661048,77191.95809661048,96595072.4172754,96595072.4172754,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Pistachios,4379.7619,1.466522812,17337.19867,17337.19867,71728.95460711802,71728.95460711802,111357186.58719404,111357186.58719404,10,Infeasible,N/A
TLK01-CC-IDs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Walnuts,2131.866347,1.870657994,14493.10886,14493.10886,62397.555192811305,62397.555192811305,57798414.13337912,57798414.13337912,10,Infeasible,N/A
TLK02-EC-CorcID,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Alfalfa,199.736451,8.253403632,3649.636456,1.3860090434276204e-18,19245.74957675679,5.3322794169503725e-09,6016445.953658878,2.2848436006155233e-15,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Corn,Corn,TLK,Corn,50.43552386,24.76768295,3861.070385,3899.681127588232,9729.8973702,9802.628352408863,4823137.402482879,4871368.824898386,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Cotton,2858.852174,0.790424805,15561.05109,15144.625079349531,58613.29244418702,56902.1420154168,35163426.534912124,34222425.4837592,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Field and Grain,223.9885826,2.362115685,6823.511399,6891.746580394338,6482.33582905,6530.791284345329,3610230.7949498273,3646333.1385620805,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Table,1745.214488,11.85729761,63.23969721,63.872094819944365,224.7117240651201,226.39144421601145,1308652.4182078706,1321738.9555891992,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Wine,361.6777551,11.83919792,94.85954582,92.76809259830922,337.0675861154468,328.81186250772055,406186.1587387532,397230.6093213823,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Orchards,1503.259449,11.50880315,363.1197317,366.75093268360365,1458.5309224493733,1469.4334411076654,6282231.74500384,6345054.125888751,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Pasture,215.0,3.5,749.382496,1.3190709553721523e-18,4151.57902784,5.332279410922439e-09,563910.32824,9.926008939175446e-16,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Safflower,434.207238,1.140815583,1685.916571,1.173794900133195e-18,4102.396988871362,5.332279408039981e-09,835119.419760844,5.814397537690918e-16,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Tomatoes Processing,75.98456236,53.94007231,371.6371978,375.3535735285158,992.271318126,999.68854623756,1523196.9714523768,1538428.9565388127,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Almonds,5115.183836,1.143761761,2143.342117,2164.7755598072854,10184.625904454751,10260.755983057534,12539733.806501195,12665131.271156263,5,Good,547.926130174992
TLK02-EC-CorcID,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Pistachios,4379.7619,1.466522812,6738.253981,6805.636588856551,28424.26376376586,28636.735135375322,43279945.05435981,43712744.941967815,5,Good,547.926130174992
TLK03-NC-WAs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Alfalfa,199.736451,8.253403632,4414.413834,2382.9646659824393,23602.39930059147,12709.065326823,7277185.705902833,3928330.477626653,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Corn,Corn,TLK,Corn,50.43552386,24.76768295,5658.056003,5714.636620164501,14956.128032710649,15067.925089761058,7067879.839598439,7138558.709365189,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Cotton,2858.852174,0.790424805,5256.747323,5309.314849314874,19958.117338075583,20107.304265183542,11878712.25637795,11997499.498898026,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Field and Grain,223.9885826,2.362115685,5208.509166,5260.59431025405,4948.0837077,4985.070630685734,2755754.19858277,2783311.7683954225,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Table,1745.214488,11.85729761,275.0186053,277.7687941298866,1090.9071344483395,1099.0616653123602,5691105.093101076,5748016.201495666,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Wine,361.6777551,11.83919792,412.527908,416.6531912223082,1636.3607018708428,1648.592498058646,1766433.9932747718,1784098.3509447775,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Onions and Garlic,426.9855608,22.97465084,170.398768,172.10275739977973,594.69170032,599.1370208127374,1671585.3613684897,1688301.2318529459,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Orchards,1503.259449,11.50880315,374.906157,378.65522235573343,1736.0544229817654,1749.031429826962,6486145.354526306,6551006.873567472,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Pasture,215.0,3.5,1961.241371,2.6673772737683213e-13,11041.78891873,2.1339007988492196e-08,1475834.1316775,2.007201398510662e-10,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Safflower,434.207238,1.140815583,282.246538,5.3078102220839615e-08,712.2020974592511,1.734091909259268e-07,139810.93080083796,2.6292258283209167e-05,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Tomatoes Fresh,330.145,19.3975,64.24973844,64.89223646943348,115.22119758098343,116.08247606313438,411454.53068236855,415569.0801199787,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Vegetables and non-tree fruits,Vegetables,TLK,Tomatoes Processing,75.98456236,53.94007231,1541.993723,1557.4136758017478,4189.082947997332,4220.396343064326,6320035.192322654,6383235.608068445,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Almonds,5115.183836,1.143761761,1051.324284,1061.837537454488,4843.9959450491515,4880.204814757714,6150827.047677738,6212335.380255125,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Pistachios,4379.7619,1.466522812,4796.249995,4844.212543392249,19498.316958200874,19644.066877501118,30806413.180015977,31114477.622961707,9,Good,245.1058512744891
TLK03-NC-WAs,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Walnuts,2131.866347,1.870657994,352.9631383,356.4927732385762,1507.3718997154942,1518.6395046632163,1407614.4627316743,1421690.6215386032,9,Good,245.1058512744891
TLK04-NC-Lemoore,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Alfalfa,199.736451,8.253403632,1155.744298,4.516790600988759e-22,6179.379513691915,4.516790600990574e-09,1905250.8897796972,7.445954374487778e-19,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Corn,Corn,TLK,Corn,50.43552386,24.76768295,1934.615199,1662.6916827422601,5113.832842045129,4384.060682800791,2416665.327303729,2076986.3390696496,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Cotton,2858.852174,0.790424805,1984.846579,1670.3546917346966,7535.800845598283,6325.925466982145,4485173.042622415,3774513.312137631,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Other field and grain,Field and grain,TLK,Field and Grain,223.9885826,2.362115685,1004.20659,1014.2486656575443,953.9962605,961.1273816669009,531312.5960690661,536625.727192346,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Table,1745.214488,11.85729761,314.6746876,317.82143765331097,1248.2095942515584,1257.5399609806725,6511729.325791727,6576846.684799416,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Grapes Wine,361.6777551,11.83919792,472.0120314,450.90884840138614,1872.3143913773374,1784.1335682364304,2021143.4943684803,1930780.2023532167,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Orchards,1503.259449,11.50880315,476.3842301,481.1480772115286,2249.7761905170046,2266.5932675522913,8241788.787247647,8324206.758345717,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Alfalfa and Pasture,Alfalfa and pasture,TLK,Pasture,215.0,3.5,348.140123,4.516790600986575e-22,1960.02889249,4.5167906009886995e-09,261975.4425575,3.398884927242398e-19,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Almonds,5115.183836,1.143761761,2730.245716,2757.548200724027,12797.79411674959,12893.457627734395,15973443.63899338,16133178.23664808,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Pistachios,4379.7619,1.466522812,1639.914414,1656.3135746927076,6805.790009562558,6856.663289856528,10533204.288811842,10638536.438018344,3,Good,581.2340858103502
TLK04-NC-Lemoore,Tulare Lake,0.8,Trees and Vine,Trees and vines,TLK,Walnuts,2131.866347,1.870657994,819.5650101,807.0461817429699,3533.5544508939993,3470.8805403070633,3268419.3792074253,3218494.3815527596,3,Good,581.2340858103502
TRC01-CC-IDs,San Joaquin River,0.8,Alfalfa and Pasture,Alfalfa and pasture,TRC,Alfalfa,205.8588937,7.063149253,29234.11206,16626.346927909195,114987.5074262553,65233.47151381818,42506752.4125062,24174909.46667286,8,Good,309.25694677007965
TRC01-CC-IDs,San Joaquin River,0.8,Other field and grain,Field and grain,TRC,Beans Dry,1415.3103,1.200351344,3663.750935,3700.388481347095,5593.326428654584,5635.136543727881,6224235.161583306,6286477.576052381,8,Good,309.25694677007965
TRC01-CC-IDs,San Joaquin River,0.8,Corn,Corn,TRC,Corn,44.88630607,26.76544219,23358.82971,23592.41824301455,37374.12753600001,37653.499139345666,28063340.765840534,28343974.456927106,8,Good,309.25694677007965
TRC01-CC-IDs,San Joaquin River,0.8,Vegetables and non-tree fruits,Vegetables,TRC,Cucurbits,252.19315,13.35,2810.63675,2838.74314587879,4890.507945,4927.064491903322,9462791.528768305,9557419.53960109,8,Good,309.25694677007965
