g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,xratio_labor,xratio_supply,pc,pimarginal
SAN JOAQUIN VALLEY - MADERA,Cucurbits,San Joaquin River,15.80968727,429,16.4,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,6919.648383133999,57.787649794611944,6919.648383133999,576.0163598,6343.632023,-4.882352941,0.5078660078132411,0.49206923299883454,0.19514599761487225,0.06831075,14.32361617121486,1.2650471611763892,1.0335884478410238e-05,15.809687252647407,36.35639414742986,1.7352592251995702e-08,-8.45E-06,1.0975923783719286e-09,2.3235975781166283e-07,GOOD,0.13450545739469513,0.38424701518246485,429,6915.076273
SAN JOAQUIN VALLEY - MADERA,Grain,San Joaquin River,4680.71302,207,2.9,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,576.0163598,23.543187168040465,576.0163598,576.0163598,0,-4.882352941,0.9979843232785839,0.00097796,0.7212256126472022,3.1054602038705204,2.923057703006216,0.000288706,315.1842932295199,4680.718616072506,2184.288789315264,-0.005596073,-0.002037774,1.1955598392562306e-06,9.329244398056456e-07,GOOD,3.1117324505343373,0.7226823065494933,207,575.9063819
SAN JOAQUIN VALLEY - MADERA,Onions & Garlic,San Joaquin River,167.7531314,2366,7.7,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,18143.324924549997,231.72820277494176,18143.324924549997,576.0163598,17567.30856,-4.882352941,0.9729684600067496,0.026996388,0.45335119182653666,0.6374127982364995,7.6633486461442875,0.014539367282677755,105416.67178538853,167.75313109814184,248.4124862040312,3.0185816513039754e-07,4.754884545832283e-05,1.799418959343477e-09,1.914108146637436e-07,GOOD,0.6551217479671209,0.46594644170006466,2366,18142.74246
SAN JOAQUIN VALLEY - MADERA,Other Deciduous,San Joaquin River,9693.03366,4886.435415,2.436329862,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,11731.77350673286,65.46415525471727,11731.77350673286,576.0163598,11155.75715,-4.882352941,0.13950463909964952,0.8604871783480911,0.087823996,0.086550364,1.632425283655898,0.000793591,6414.808728222409,9693.033634273179,33400.60700619959,2.572682024037931e-05,0.008902122,2.6541556691942113e-09,2.6652569456613145e-07,GOOD,0.6204120841421951,0.6295417628777134,4886.435415,11731.36047
SAN JOAQUIN VALLEY - MADERA,Pasture,San Joaquin River,990.2144903,149,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,698.3021431,15.193926595454911,698.3021431,576.0163598,122.2857833,-4.882352941,0.008745117,0.9912505631053704,0.016149938,0.019789693656737984,1.9191870630458485,0.001980161,8716.899999118443,990.2131880858351,4555.159650929572,0.001302214,0.0122211,1.315082921551345e-06,2.68290649369103e-06,GOOD,2.262942000342034,1.8467377139832826,149,698.4758075
SAN JOAQUIN VALLEY - MADERA,Tomato Processing,San Joaquin River,1577.476742,99,49.2,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4750.97053,38.712155973886205,4750.97053,576.0163598,4174.95417,-4.882352941,0.3668548362860687,0.6330894180546291,0.085647716,0.24185049886468385,40.269712229618904,0.000856654,1261754.6379174255,1577.4767011661545,3753.858580474998,4.083384555997327e-05,0.0010816,2.5885545233587518e-08,2.881301632542068e-07,GOOD,0.6592539471827814,0.23346486717761028,99,4749.122454
SAN JOAQUIN VALLEY - MADERA,Truck Crops,San Joaquin River,169.5547081,1383.706017,18.30560786,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.398846959,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,25195.23760040949,179.56695658054036,25195.23760040949,576.0163598,24619.22124,-4.882352941,0.6107360301303972,0.389244191,0.2151546131543403,0.20302006158558872,16.56515007101146,0.014787128991540928,135680.64923836928,169.55470763833276,452.32653285042045,4.6166724132490344e-07,0.000101809,2.7228217163549436e-09,2.2507833842465286e-07,GOOD,0.332418674,0.35228740820875265,1383.706017,25193.66617
SAN JOAQUIN VALLEY - MADERA,Vineyard,San Joaquin River,49632.86435,1652.208451,11.31279551,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18535.365263900854,114.30630220157323,18535.365263900854,576.0163598,17959.3489,-4.882352941,0.32365743301750405,0.6763337567036108,0.48804137819792587,0.32175623926467256,8.994329775186122,0.000154984,52879.06966034861,49632.86427773548,153786.62100798995,7.226451998576522e-05,0.040615581,1.455981252183468e-09,2.641034025244392e-07,GOOD,0.9941259073363267,1.5078948555200695,1652.208451,18535.43099
SAN JOAQUIN VALLEY - MERCED,Alfalfa,San Joaquin River,23700.47152,282.0275826,6.801755256,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1710.8695946485243,8.808203068190604,1710.8695946485243,817.2163598,893.6532348,-4.882352941,0.008026365,0.9919719539935734,0.012262489906961101,0.015563707,2.591724202525978,2.2684544826395525e-05,23019512.92555347,23700.446002466782,98000.47043509533,0.025517533,0.15826837027270813,1.076667744573673e-06,1.6149730095263285e-06,GOOD,1.939072961544676,1.5277763122781245,282.0275826,1711.015349
SAN JOAQUIN VALLEY - MERCED,Almonds & Pistachios,San Joaquin River,1302.357404,4953.973646,1.103955634,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5280.604799448222,27.651709609830643,5280.604799448222,817.2163598,4463.38844,-4.882352941,0.042253237,0.9577436155494777,0.040607667223665884,0.12886803903454727,0.5815862107103366,0.001919596,190873.9330446792,1302.357349903518,4888.565880530996,5.409648201748496e-05,0.002583908,4.153735514639494e-08,5.285612227863525e-07,GOOD,3.0498974152879694,0.9610545813701002,4953.973646,5280.656025
SAN JOAQUIN VALLEY - MERCED,Citrus & Subtropical,San Joaquin River,257.2817219,1009.333333,4.7,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,4580.807114642001,27.707473985952785,4580.807114642001,817.2163598,3763.590755,-4.882352941,0.082334816,0.9176561457166935,0.11447480401450699,0.040692650385881386,2.8385477100583336,0.029898383901898522,57.44457938,257.28171841784325,835.5132331263172,3.482156728296104e-06,0.000374117,1.3534411626992863e-08,4.4776867412169174e-07,GOOD,0.49423381869050864,1.3903572019867076,1009.333333,4580.464476
SAN JOAQUIN VALLEY - MERCED,Corn,San Joaquin River,49863.70733,62.07686362,26.20939444,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1505.3257800076663,12.735311627659064,1505.3257800076663,817.2163598,688.1094202,-4.882352941,0.14385171972863284,0.8560866309853584,0.060620388155258643,0.3804820986295196,17.901187081518994,6.684888693239756e-05,367335.62577532005,49863.701367595175,120462.12651593825,0.005962405,0.076913271,1.1957403775014607e-07,6.384846746542695e-07,GOOD,2.644960375498291,0.4214088525991567,62.07686362,1504.616786
SAN JOAQUIN VALLEY - MERCED,Cotton,San Joaquin River,5069.903018,3927,0.8,3.634047537,0.148539114,1.334590964860844,0.041198802,0.68,0.17,378.6944542,1135.122209,199.4393382,50,181.70237684999998,2959.2256156100007,16.405812746167978,2959.2256156100007,817.2163598,2142.009256,-4.882352941,0.029041102696383568,0.9709537603727916,0.009688564,0.055143105622713566,0.3922841031184156,0.000290062,1697038.391427757,5069.902299,18424.256615329443,0.000718794,0.011960062322032172,1.41776721876602e-07,6.49147198060635e-07,GOOD,1.8987951731454202,0.3336155801462545,3927,2958.373294
SAN JOAQUIN VALLEY - MERCED,Cucurbits,San Joaquin River,467.8762046,372,15.4,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,5612.848383,47.05410883838947,5612.848383,817.2163598,4795.632023,-4.882352941,0.4556575411501956,0.5442708296265694,0.1750850501323438,0.061288425987749175,13.164997821439194,0.04274635,0.000231241,467.87620334212573,1075.9403332808374,1.2578742598634562e-06,0.000478427,2.688476668606917e-09,4.4465944899117876e-07,GOOD,0.13450545739469513,0.38424701518246485,372,5608.276273
SAN JOAQUIN VALLEY - MERCED,Dry Beans,San Joaquin River,149.8512364,1321,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,1605.832721,14.672680855604163,1605.832721,817.2163598,788.6163612,-4.882352941,0.2313296470129592,0.7685854175329035,0.13037658520254808,0.5937018373135016,0.9765178972553801,0.003972193,109515.8105547817,149.85115810415527,331.4858348,7.829584473029172e-05,0.000288689,5.224904819690345e-07,8.708932969809523e-07,GOOD,2.5664753522934403,0.5635965250716192,1321,1605.523131
SAN JOAQUIN VALLEY - MERCED,Grain,San Joaquin River,21694.07599,187,4.5,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,817.2163598,33.002818593879816,817.2163598,817.2163598,0,-4.882352941,0.9985781454916824,0.000689851,0.7216547574538446,3.107308019720867,4.525352332948264,6.229126107856651e-05,1460.8099191211788,21694.13460653575,10123.711370106841,-0.058616536,-0.022400199,2.701960469579072e-06,2.2126518861299994e-06,GOOD,3.1117324505343373,0.7226823065494933,187,817.1063819
SAN JOAQUIN VALLEY - MERCED,Lettuce,San Joaquin River,400.3198262,674,15.2,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,10077.53862,58.333562664973655,10077.53862,817.2163598,9260.322257,-4.882352941,0.14637043162170604,0.8536180624003837,0.07197898,0.052647483,10.289046980676883,0.009992011,16974.734835096253,400.3198218445826,1331.5001072147031,4.355417445367493e-06,0.000613069,1.0879844465139041e-08,4.6043496145725596e-07,GOOD,0.35968660202607483,0.49175901826412594,674,10076.37824
SAN JOAQUIN VALLEY - MERCED,Onions & Garlic,San Joaquin River,108.5523535,2039,6.5,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,13178.62492,168.57920845515423,13178.62492,817.2163598,12361.40856,-4.882352941,0.9631603256956055,0.036791768,0.4487811265445427,0.6309872761422866,6.457691035204279,0.022468645880108926,48000.13932008672,108.55235298925402,160.74669036044287,5.107459770670175e-07,2.6870571218751138e-05,4.705065902297711e-09,1.6716093293609604e-07,GOOD,0.6551217479671209,0.46594644170006466,2039,13178.04246
SAN JOAQUIN VALLEY - MERCED,Other Deciduous,San Joaquin River,9572.288446,2524.188367,3.493213769,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,8644.334545588023,48.48665689785688,8644.334545588023,817.2163598,7827.118186,-4.882352941,0.10670960671789403,0.8932818988780009,0.067178154,0.06620393,2.217914955836311,0.000803602,4444.738013205203,9572.288379225338,32984.53121,6.677466262772214e-05,0.016353159364371095,6.9758305972931115e-09,4.95782436765518e-07,GOOD,0.6204120841421951,0.6295417628777134,2524.188367,8643.921508
SAN JOAQUIN VALLEY - MERCED,Pasture,San Joaquin River,11627.36555,200,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,953.3021431,20.394532342892497,953.3021431,817.2163598,136.0857833,-4.882352941,0.011899000705699995,0.9880966936286528,0.021974333361929874,0.026926748459028024,2.0371297779908706,0.000168635,113874.07639056671,11627.340199736265,53487.80525871248,0.025350263735163026,0.2511351315624779,2.1802241983493005e-06,4.6951627801413465e-06,GOOD,2.262942000342034,1.8467377139832826,200,953.4758075
SAN JOAQUIN VALLEY - MERCED,Potatoes,San Joaquin River,13974.8894,1165,14.9,3.305132031,0.150675135,1.4974640784942694,0.060261523,0.41,0.17,793.9256634,2502.863999,502.0871398,50,165.2566016,17192.522428840002,99.60324546482393,17192.522428840002,817.2163598,16375.30607,-4.882352941,0.23289986849857758,0.7670924060297967,0.073877439,0.36827309068989805,11.077051591625523,0.000174529,8185982.737252766,13974.889259999774,46188.831753125356,0.00014,0.022832497,1.0017984518429704e-08,4.943291454314898e-07,GOOD,1.5812507454985842,0.31720687248646934,1165,17191.535
SAN JOAQUIN VALLEY - MERCED,Rice,San Joaquin River,1170.019764,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,817.2163598,1661.381559,-4.882352941,0.0046557,0.9953431266351187,0.003258634,0.022346919748700435,1.594968582265939,0.004273432,2620.1122068934246,1170.0196772160875,5655.778119649948,8.67839123657177e-05,0.003347597,7.417303111959885e-08,5.918893799540788e-07,GOOD,4.7999050645054355,0.699923421,579,2478.427148
SAN JOAQUIN VALLEY - MERCED,Tomato Processing,San Joaquin River,9832.408885,97.07740276,48.52709097,2.379660861,0.124471553,2.283636824869254,0.28639447182202826,0.74,0.17,657.2463564,2815.18314,996.9547547,50,118.9830431,4591.054484608849,37.44117484512701,4591.054484608849,817.2163598,3773.838125,-4.882352941,0.3589390899095545,0.6410044674843359,0.083799667,0.23663201182106905,39.548811662743496,0.000137438,7108939.314258709,9832.408365915031,23397.785868962397,0.000519085,0.012724020754831145,5.2793265188756736e-08,5.438127311108233e-07,GOOD,0.6592539471827814,0.23346486717761028,97.07740276,4589.206409
SAN JOAQUIN VALLEY - MERCED,Truck Crops,San Joaquin River,1757.430333,1152.113711,17.5537077,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.403930086,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,20089.525179741275,143.37143932603135,20089.525179741275,817.2163598,19272.30882,-4.882352941,0.5557551873260578,0.44422224038236735,0.1957855545416667,0.1847434026994553,15.585054632925468,0.001408691,1150664.742978119,1757.4303215827256,4688.352071901565,1.1417274436098523e-05,0.002247964,6.4965729916638026e-09,4.794782245883485e-07,GOOD,0.332418674,0.35228740820875265,1152.113711,20087.95375
SAN JOAQUIN VALLEY - MERCED,Vineyard,San Joaquin River,509.0606546,1576.965171,11.00132135,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,17192.96952,106.09681622317704,17192.96952,817.2163598,16375.75316,-4.882352941,0.3074234264624789,0.6925675517886913,0.46356220322912434,0.30561759276845435,8.656135084,0.015110788120822276,494.5331403901012,509.06065310138683,1577.3158374023544,1.498613187322917e-06,0.000718072,2.9438794253318766e-09,4.552488254577334e-07,GOOD,0.9941259073363267,1.5078948555200695,1576.965171,17193.03525
SAN JOAQUIN VALLEY - MODESTO,Alfalfa,San Joaquin River,2458.028531,280,7.1,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1780.587002,9.128325393752744,1780.587002,734.2163598,1046.370643,-4.882352941,0.008350647,0.9916476719758924,0.012757921131769224,0.016192514384023006,2.725037759339355,0.000218726,2795251.3130717073,2458.0268488138445,10163.851832041848,0.001682186,0.010992618779710028,6.843639665828668e-07,1.0815394667703097e-06,GOOD,1.939072961544676,1.5277763122781245,280,1780.732757
SAN JOAQUIN VALLEY - MODESTO,Almonds & Pistachios,San Joaquin River,76439.7924,4806.666838,1.100862888,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5103.118819193508,26.754320636619582,5103.118819193508,734.2163598,4368.902459,-4.882352941,0.040891213723346406,0.9591056345867406,0.039298688,0.12471400704282215,0.576218846,3.270547867160351e-05,10965898.134168455,76439.78998599359,286926.6200651448,0.002414006,0.11556608491810039,3.158049418921077e-08,4.0277210370047486e-07,GOOD,3.0498974152879694,0.9610545813701002,4806.666838,5103.170045
SAN JOAQUIN VALLEY - MODESTO,Citrus & Subtropical,San Joaquin River,33.36437827,894,4.2,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3591.74045,21.93063816228959,3591.74045,734.2163598,2857.52409,-4.882352941,0.065726573,0.9342642251245392,0.091383414,0.032484295,2.426859366771898,0.23055450426973265,5.656103820951596,33.36437782796016,108.34966099289433,4.4203984117530126e-07,1.8245599022748138e-05,1.3248855938453584e-08,1.683955056533848e-07,GOOD,0.49423381869050864,1.3903572019867076,894,3591.397811
SAN JOAQUIN VALLEY - MODESTO,Corn,San Joaquin River,14052.89871,69,26.9,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1734.4287757929999,14.528614281934587,1734.4287757929999,734.2163598,1000.212416,-4.882352941,0.1621914298083472,0.8377482415063602,0.068348904,0.42898990508849066,18.79185366,0.000237199,150464.12472040736,14052.897850143814,33949.38890501882,0.000859856,0.01505668,6.118710474525529e-08,4.435035131838509e-07,GOOD,2.644960375498291,0.4214088525991567,69,1733.719782
SAN JOAQUIN VALLEY - MODESTO,Cucurbits,San Joaquin River,937.9971051,507,13.6,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,6779.248383,56.63445944394341,6779.248383,734.2163598,6045.032023,-4.882352941,0.5027420154352301,0.49719255111822747,0.19317711883780384,0.067621545,11.854303737421166,0.021322027425519394,0.000584368,937.9971036119898,2157.042821130093,1.4880101844028104e-06,0.000765867,1.586369698064445e-09,3.55054178790278e-07,GOOD,0.13450545739469513,0.38424701518246485,507,6774.676273
SAN JOAQUIN VALLEY - MODESTO,Dry Beans,San Joaquin River,122.5562474,1752,1.3,2.212101358,0.272510229,0.8579188204514863,0.0413722,1.68,0.17,521.9411016,903.6303871,214.6292221,50,110.6050679,2166.1327210739996,19.459906781997343,2166.1327210739996,734.2163598,1431.916361,-4.882352941,0.2887297369606793,0.7111916700994853,0.1627270764358815,0.7410177533837516,1.0183426341729915,0.004856856,162605.94174741922,122.5562211659245,271.1067051,2.623407550572665e-05,0.000136196,2.140574312797264e-07,5.023691262999625e-07,GOOD,2.5664753522934403,0.5635965250716192,1752,2165.823131
SAN JOAQUIN VALLEY - MODESTO,Grain,San Joaquin River,3295.168214,205,3.7,0.466656841,0.351483763,0.6729928083090427,0.036299510576689786,0.74,0.17,345.3012994,477.8051109,110.9675411,50,23.33284205,734.2163598,29.74763862561835,734.2163598,734.2163598,0,-4.882352941,0.9984177420697912,0.000767675,0.7215388367389337,3.1068088871877912,3.7231686088212106,0.000410101,221.88612293986984,3295.1768972370455,1537.716296698503,-0.008683237,-0.00350739,2.63514226946714e-06,2.2809133639664357e-06,GOOD,3.1117324505343373,0.7226823065494933,205,734.1063819
SAN JOAQUIN VALLEY - MODESTO,Lettuce,San Joaquin River,4.25446108,898,10.5,3.326092372,0.164570286,0.680529189,1.2720462492145637,0.25,0.17,2859.243032,5814.317411,7949.261967,50,166.3046186,9261.738616755001,53.68842362642869,9261.738616755001,734.2163598,8527.522257,-4.882352941,0.13613463725880598,0.8638537187961512,0.066945436,0.048965805,7.004866857,0.9401895856572274,166.12610357121144,4.254461042983584,14.15074840283825,3.7016415710411366e-08,-1.79E-05,8.700612137321837e-09,1.2619616571757001e-06,GOOD,0.35968660202607483,0.49175901826412594,898,9260.578236
SAN JOAQUIN VALLEY - MODESTO,Onions & Garlic,San Joaquin River,99.27299873,1186,5.6,1.480822037,0.178481578,0.8220938475297447,0.4158621200492846,0.41,0.17,887.6914461,1905.136225,1355.002253,50,74.04110185,6566.724924549999,84.47849027621022,6566.724924549999,734.2163598,5832.508565,-4.882352941,0.9287124306804794,0.071194868,0.4327302524381873,0.6084197109461892,5.528605225238875,0.02456886,20712.32435341875,99.27299799424888,147.00561284540134,7.357511151440121e-07,3.135305567525393e-05,7.411392065883776e-09,2.1327790403018424e-07,GOOD,0.6551217479671209,0.46594644170006466,1186,6566.142461
SAN JOAQUIN VALLEY - MODESTO,Other Deciduous,San Joaquin River,21886.36384,2036.076891,1.817808306,3.445837194,0.215021845,0.54254216,0.5586272122329681,0.13,0.17,2284.866179,4950.948854,6009.195442,50,172.2918597,3528.0024705484566,20.352491173353826,3528.0024705484566,734.2163598,2793.786111,-4.882352941,0.046488933,0.9535020004258069,0.029266725,0.028842295517112967,0.979158834,0.000351466,3627.5780129365985,21886.36352173573,75416.81716269691,0.000318264,0.029398592,1.4541669622974233e-08,3.898146515985336e-07,GOOD,0.6204120841421951,0.6295417628777134,2036.076891,3527.589433
SAN JOAQUIN VALLEY - MODESTO,Pasture,San Joaquin River,13811.47352,344,5,4.600187047,0.350906068,0.10289172336777223,0.068524209,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1673.302143,35.078595629775094,1673.302143,734.2163598,939.0857833,-4.882352941,0.020696713838534903,0.9792990188319909,0.038221402001142116,0.046835463014280834,2.2722908485157776,0.000141968,931364.9732053713,13811.470265021038,63535.22984,0.003254979,0.13174456319393357,2.3567209946725986e-07,2.0735628145309536e-06,GOOD,2.262942000342034,1.8467377139832826,344,1673.475808
SAN JOAQUIN VALLEY - MODESTO,Rice,San Joaquin River,203.7318799,579,4.7,4.833919598,0.381523094,0.7787889472798347,0.016559817107172286,0.2,0.17,851.2633133,1216.2235,177.3500304,50,241.69597989999997,2478.5979188320002,10.678582866869956,2478.5979188320002,734.2163598,1744.381559,-4.882352941,0.0046557,0.995343127,0.003258634,0.022346919748700438,1.594968582265939,0.024542059899777126,479.0193333873674,203.7318691884572,984.8231130923556,1.0711542785202255e-05,0.000413894,5.257666493069186e-08,4.202718814868543e-07,GOOD,4.7999050645054355,0.699923421,579,2478.427148
SAN JOAQUIN VALLEY - MODESTO,Truck Crops,San Joaquin River,1197.385017,941.3417143,19.25504037,2.667732673,0.139554281,1.1244727167916924,1.262909809962677,0.404187097,0.17,7441.94487,27484.23099,27982.75263,50,133.38663365000002,17991.230570496507,128.49616777205253,17991.230570496507,734.2163598,17257.01421,-4.882352941,0.528379169,0.47159686752358504,0.1861413280676427,0.1756431030405436,16.922301312606514,0.002066254,703552.8071,1197.3850105337972,3194.3019852702646,6.466202876254101e-06,0.001146741,5.4002704096422654e-09,3.589957648368841e-07,GOOD,0.332418674,0.35228740820875265,941.3417143,17989.65914
SAN JOAQUIN VALLEY - MODESTO,Vineyard,San Joaquin River,3833.343383,1630.308163,11.30505992,3.098484515,0.302297005,0.1329510358537938,0.3058799853780738,0.13,0.17,2773.231975,2743.166444,4105.247296,50,154.9242258,18275.000388624125,112.71402823513277,18275.000388624125,734.2163598,17540.78403,-4.882352941,0.3205685218948121,0.6794226275890475,0.48338362500685994,0.3186854726921452,8.970760521688883,0.002006684,3988.878228845467,3833.343375160485,11877.550822052608,7.8395150922006e-06,0.004290851,2.0450855321146167e-09,3.6125705710456395e-07,GOOD,0.9941259073363267,1.5078948555200695,1630.308163,18275.06612
SAN JOAQUIN VALLEY - PLEASANT VALLEY,Almonds & Pistachios,Tulare Lake,314.5554369,4618,1.5,3.767767793,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,188.3883897,6737.930817,34.8927454,6737.930817,6737.930817,0,-4.882352941,0.052187436,0.9478095172870176,0.050154975,0.15916632695921704,0.8239140351541285,0.007947725,2.968796480845016,314.5553863,1185.1572839254295,5.0595337029335496e-05,0.014560339434410707,1.6084712293629884e-07,1.2285424687457173e-05,GOOD,3.0498974152879694,0.9610545813701002,4618,6737.982043
SAN JOAQUIN VALLEY - PLEASANT VALLEY,Truck Crops,Tulare Lake,233.7790792,941,19.4,1.84535452,0.139554281,1.1244727167916924,1.262909809962677,0.41,0.17,7441.94487,27484.23099,27982.75263,50,92.26772600000001,18162.17677,186.4995960885909,18162.17677,6737.930817,11424.24595,-4.882352941,0.9081028539167787,0.091856349,0.3199132007933135,0.3018703469793165,19.04064702578442,0.010433031041914988,95536.10167432608,233.7791352773329,431.40028983432745,-5.61E-05,0.004990649,2.398731874451951e-07,1.1568353602430976e-05,GOOD,0.332418674,0.35228740820875265,941,18160.60534
SAN JOAQUIN VALLEY - TRACY,Alfalfa,San Joaquin River,28169.01882,280.9723808,6.693371386,4.134965358,0.306290873,0.13122437452970753,0.081460253,1.86,0.17,739.7198673,484.1807412,381.4811931,50,206.74826789999997,1673.2394962650158,8.635416457202881,1673.2394962650158,386.5629091,1286.676587,-4.882352941,0.007851244,0.992147074,0.011994945326977358,0.015224135871085722,2.5401896178352477,1.9086018296825806e-05,39388167.522408046,28169.00545472875,116477.82183602155,0.013365271250222577,0.095153528,4.7446704962024573e-07,8.169233357123873e-07,GOOD,1.939072961544676,1.5277763122781245,280.9723808,1673.385251
SAN JOAQUIN VALLEY - TRACY,Almonds & Pistachios,San Joaquin River,4535.941645,4853.16226,1.201030419,3.753630493,0.287448101,0.311217018,0.03090217,0.4,0.17,2039.310074,2110.873995,639.9084906,50,187.6815247,5640.433184861788,29.471042183902483,5640.433184861788,386.5629091,5253.870276,-4.882352941,0.045002715,0.9549941466486253,0.043250066,0.1372536646843477,0.6406617963738999,0.000551153,782518.0264766117,4535.941543441855,17026.243140069037,0.000101558,0.005733072,2.23896497474362e-08,3.367195903801275e-07,GOOD,3.0498974152879694,0.9610545813701002,4853.16226,5640.484411
SAN JOAQUIN VALLEY - TRACY,Citrus & Subtropical,San Joaquin River,1108.464658,933,3.6,3.247465856,0.183365181,0.094855843,0.7506750003126099,0.13,0.17,2549.235389,1743.692937,5418.931559,50,162.3732928,3195.74045,19.617723303371225,3195.74045,386.5629091,2809.17754,-4.882352941,0.058907246,0.941083484,0.081902114,0.029113953,2.0362492143992164,0.006939606,184.7336255781175,1108.464645243478,3599.699947234096,1.2756522210111143e-05,0.001182204,1.1508280501362761e-08,3.284171599887285e-07,GOOD,0.49423381869050864,1.3903572019867076,933,3195.397811
SAN JOAQUIN VALLEY - TRACY,Corn,San Joaquin River,18796.9131,60.24042741,27.06737714,2.415829265,0.234536008,1.320694044672553,0.033525185,0.3,0.17,423.9938724,1022.014707,159.5840787,50,120.7914633,1508.8791435742635,12.76312556476513,1508.8791435742635,386.5629091,1122.316235,-4.882352941,0.1441422946368816,0.8557960770007463,0.060742839,0.38125065774795164,18.49417158675457,0.000177334,225821.61429995438,18796.912225295913,45410.115704577496,0.000874704,0.017054064381227363,4.6534454018747053e-08,3.7555636474068336e-07,GOOD,2.644960375498291,0.4214088525991567,60.24042741,1508.170149
SAN JOAQUIN VALLEY - TRACY,Cucurbits,San Joaquin River,3724.29074,203,12,2.299627126,0.087908733,0.5954029958862788,4.8590594140887005,0.05,0.17,920.9338517,2396.72349,6846.813993,50,114.98135629999999,2320.0483831340002,20.00834540048819,2320.0483831340002,386.5629091,1933.485474,-4.882352941,0.2570639464550777,0.7428382916827644,0.098776054,0.034576504,9.176584256961513,0.00537015,0.000742138,3724.290724234551,8564.477246339295,1.576544900672161e-05,0.002764475,4.233141316652848e-09,3.2278378999595496e-07,GOOD,0.13450545739469513,0.38424701518246485,203,2315.476273
