g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SAN JOAQUIN VALLEY - TRACY,Citrus & Subtropical,San Joaquin River,1108.464658,933.0,3.6,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,32.474658559999995,3325.639083782,96.46467913696485,3325.639083782,405.229182703697,2920.4099010783,-4.88235294117647,0.24567046191046238,0.7542923906383399,9.741915597996872e-06,2.740553559994924e-05,2.7059059583747125,0.006939605730133879,192.0478717519918,1108.4646514793753,3599.6981655249297,6.520624765471439e-06,0.0029639127878908766,5.882573448247403e-09,8.23377464215716e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Corn,San Joaquin River,18796.9131,60.24042741,27.06737714,2.415829265,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,24.15829265,1605.5123141742636,62.02179836129432,1605.5123141742636,405.229182703697,1200.28313147057,-4.88235294117647,0.47250606766326564,0.5273040688452533,0.00016377069242655456,2.6092799054444035e-05,23.28745569903604,0.0001773340822293493,241506.08131549248,18796.912665321237,45410.09437487252,0.0004346787645772565,0.03838376935891574,2.3125007934268552e-08,8.452688205720128e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Cucurbits,San Joaquin River,3724.29074,203.0,12.0,2.299627126,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,10,22.99627126,2412.033468174,96.80165727955502,2412.033468174,405.229182703697,2006.8042854703,-4.88235294117647,0.6425633489870284,0.3572016019170905,6.094503221280849e-05,0.00017410406366823324,10.982847987298127,0.005370150022175766,0.0007702788746765497,3724.29073192733,8564.472990420909,8.072669970715651e-06,0.007020393702987349,2.1675724411128147e-09,8.197104429133466e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Dry Beans,San Joaquin River,3482.230412,1752.0,1.3,2.212101358,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,10,22.12101358,2254.6167753939994,94.37939603029335,2254.6167753939994,405.229182703697,1849.3875926903,-4.88235294117647,0.6786263659239458,0.32119615906147053,0.00014551910257102867,3.195591201266878e-05,1.2032323525443374,0.00017093587293559462,5966918.343160306,3482.230150019516,7703.0397445724175,0.00026198048408332397,0.006878681681882881,7.523352940130602e-08,8.929819613342843e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Grain,San Joaquin River,11880.98689,164.6446507,2.495353159,0.466656841,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,4.66656841,405.22918270369655,69.65584772612395,405.22918270369655,405.229182703697,0.0,-4.88235294117647,0.9982468929156623,0.0002780276557209193,0.001197067301251878,0.000278012127364977,2.501056016895058,0.00011374066513689683,800.02778204801,11880.995197383178,5544.343145731204,-0.00830738317745272,0.0006643186106884968,6.992165932313995e-07,1.198191586683958e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Onions & Garlic,San Joaquin River,989.7199034,659.0,5.9,1.480822037,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,10,14.80822037,3872.45780603,236.7284530580707,3872.45780603,405.229182703697,3467.2286233263,-4.88235294117647,0.9744993544665035,0.025335699356046005,9.639005823894713e-05,6.855611921152933e-05,5.873659166729012,0.002464358230914711,122756.97039245794,989.7198977846509,1465.5978448904111,5.6153490959331975e-06,0.001198521820242604,5.673675023249206e-09,8.177692429794346e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Other Deciduous,San Joaquin River,3254.963336,1770.418285,2.200134409,3.445837194,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,10,34.45837194,3859.7966613452686,104.90708133765388,3859.7966613452686,405.229182703697,3454.56747864157,-4.88235294117647,0.21054233590063381,0.789420130295067,1.8629828458507048e-05,1.8903975840660558e-05,1.6019994142189136,0.0023632547891493955,667.0883873882035,3254.963318654897,11216.06450394406,1.7345102605759166e-05,0.009224351058946922,5.328816584175241e-09,8.224224699661505e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Pasture,San Joaquin River,3501.584012,276.0,5.0,4.600187047,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,10,46.00187047,1333.302143125,28.144454633191646,1333.302143125,405.229182703697,928.072960421303,-4.88235294117647,0.016561843137045715,0.983433871515716,2.359671051143909e-06,1.925676187053572e-06,2.1739416021473135,0.0005599706609939508,233358.28005249263,3501.58363381264,16107.926180478382,0.00037818735972905415,0.01523550631100079,1.0800465116158812e-07,9.458381997765312e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Rice,San Joaquin River,964.7852889,579.0,4.7,4.833919598,0.381523094,0.545092624,0.07948555,0.2,0.17,851.2633133,1216.2235,177.3500304,10,48.33919598,2671.9547027520002,52.52201182797272,2671.9547027520002,405.229182703697,2266.7255200483,-4.88235294117647,0.02459146325501001,0.9754027892304866,5.016069873254593e-06,7.314446300672593e-07,2.2085871560635018,0.005182500249045826,2947.5439197052947,964.78527121833,4663.690586000248,1.768166998772358e-05,0.003929875553694728,1.8327051822984718e-08,8.426528668026901e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Safflower,San Joaquin River,2093.780512,574.0,1.3,2.40565496,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,10,24.0565496,721.2095661029999,28.437548127244778,721.2095661029999,405.229182703697,315.980383399303,-4.88235294117647,0.29212769314774,0.7076548363173352,0.00017174596102299635,4.572457390189418e-05,1.0173338142640562,0.0006454121354203108,126906.37768529344,2093.780061192363,5036.908175073489,0.00045080763675287017,0.005298770650369988,2.1530797243033571e-07,1.0519876265267669e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Sunflowers,San Joaquin River,93.89009925,3640.0,0.6,2.945560199,0.386904762,0.388227513,0.177248677,0.74,0.17,734.0697039,736.5793439,336.2917618,10,29.455601989999998,2153.592017058,68.40309020060222,2153.592017058,405.229182703697,1748.3628343543,-4.88235294117647,0.27243338400795225,0.7274950950544669,4.910267879604622e-05,2.2418258784650187e-05,0.46101269514105525,0.01439290577117322,31455.366201722813,93.89009457364925,276.55870005681174,4.676350755516978e-06,0.00023937414800911938,4.980664407506181e-08,8.655447858660768e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Tomato Processing,San Joaquin River,11233.71553,101.0,43.3,2.379660861,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,10,23.79660861,4348.656964182999,169.0151996684743,4348.656964182999,405.229182703697,3943.4277814793,-4.88235294117647,0.7260896951426212,0.27378976429481755,8.901665382850108e-05,3.152390873270621e-05,40.599074135231554,0.00012029424705855547,8487080.20778356,11233.71533856047,26732.410944648134,0.00019143952886224724,0.022225700737180887,1.7041514746479186e-08,8.314133096508862e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Truck Crops,San Joaquin River,1526.255061,5242.988121,9.483953577,2.667732673,0.139554281,0.396137579,0.419814805,0.291635143,0.17,7441.94487,27484.23099,27982.75263,10,26.67732673,49696.62311093146,1713.7741018357074,49696.62311093146,405.229182703697,49291.3939282278,-4.88235294117647,0.9392845966612278,0.06069998157959127,7.4871260452107615e-06,7.93463313582925e-06,9.364119733976422,0.002246637616584517,711326.0272949411,1526.255060056007,4071.637192719598,9.439929726795526e-07,0.0033008417108248977,6.1850276326753e-10,8.106908544712349e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TRACY,Vineyard,San Joaquin River,1688.838318,1689.181611,10.69211111,3.098484515,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,30.984845149999998,18029.125768224796,541.049171289082,18029.125768224796,405.229182703697,17623.8965855211,-4.88235294117647,0.699450007681827,0.3005304179825021,7.777455126809987e-06,1.1796880544213968e-05,9.94081204278504,0.004554792255908355,1765.6882524681234,1688.8383164420682,5232.835127433806,1.5579319097014377e-06,0.0042492278407735284,9.22487305680281e-10,8.120310093455181e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Alfalfa,Tulare Lake,18083.59504,284.9413611,8.401675396,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,45.24530937,2348.0747837486215,49.6620257764154,2348.0747837486215,721.343037923,1626.73174582562,-4.88235294117647,0.03165776195862511,0.9683374060435413,2.702625816472679e-06,2.129372017063811e-06,4.158590503548681,2.9730504770369517e-05,31967138.760177385,18083.592906861235,81819.70814663472,0.0021331387652026024,0.07706402502662968,1.1795988355657196e-07,9.418751812683753e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Almonds & Pistachios,Tulare Lake,4420.466863,5200.772596,1.423360536,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.67767793,7364.215998835671,183.79436760691888,7364.215998835671,721.343037923,6642.87296091267,-4.88235294117647,0.23129490931512453,0.7686927370082907,9.39364178800653e-06,2.960034796862469e-06,1.0557048830727107,0.000565551123327129,964198.9743106017,4420.466845114111,16655.279079041735,1.788588906492805e-05,0.013597393408417702,4.046153860949789e-09,8.164007485534054e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Citrus & Subtropical,Tulare Lake,1166.44997,1745.0,11.8,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,36.08433712,20554.229405222,533.3195263463408,20554.229405222,721.343037923,19832.886367299,-4.88235294117647,0.5198769972142739,0.48011028326735383,3.3356925020120336e-06,9.383825870260215e-06,10.324075435326245,0.0065946314802577365,1372.3744485062805,1166.4499695442123,4209.053987586916,4.557875854516169e-07,0.0034075224721163977,3.9074765071288653e-10,8.095690203881955e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Corn,Tulare Lake,39184.04013,74.99375865,25.68926191,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,22.804373390000002,1902.8501732281782,77.46935360867157,1902.8501732281782,721.343037923,1181.50713530518,-4.88235294117647,0.5984285966814121,0.40136851110948124,0.0001750088830356591,2.788332607093333e-05,23.182956075760654,8.50686484158961e-05,495569.69936200004,39184.04016505505,89356.67518882542,-3.505504719214514e-05,0.07301650100271218,8.94625645437372e-10,8.17134715275592e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Cotton,Tulare Lake,83032.24488,3907.0,0.8,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,10,37.493017110000004,3087.4349753500005,77.99711730991649,3087.4349753500005,721.343037923,2366.091937427,-4.88235294117647,0.11492405121864908,0.8850564645756869,1.6572450035485928e-05,2.9117556286362143e-06,0.5149114890212513,1.771104993511188e-05,30700554.23246323,83032.24329744084,311312.67715279246,0.0015825591544853523,0.2606439625378698,1.9059573263043788e-08,8.372410230763839e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Dry Beans,Tulare Lake,262.183558,1524.0,1.4,1.919782133,0.272510229,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,10,19.19782133,2113.5399676439997,101.29594827857912,2113.5399676439997,721.343037923,1392.196929721,-4.88235294117647,0.8199269790024304,0.17984428188373577,0.00018755265717863498,4.1186456655182244e-05,1.3467790133518838,0.0022703105403661327,338214.1606025783,262.18356455527737,503.33491483364037,-6.55527736626027e-06,0.00039538112883974463,2.500262570340231e-08,7.855223363348751e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Grain,Tulare Lake,26236.62834,281.9550916,2.699654551,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,7.155245580000001,753.0753025125618,89.43137268987311,753.0753025125618,721.343037923,31.7322645895619,-4.88235294117647,0.9973588254226144,0.0018478241456823415,0.0006438255742719703,0.00014952485743127523,2.7038574704271,5.150628860687484e-05,161265.10708314105,26236.67550337366,18772.970325950166,-0.047163373659714125,-0.01842956139080343,1.7976156481894245e-06,9.81708230677808e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Lettuce,Tulare Lake,15.51782861,625.0,20.3,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,10,23.00762612,12663.535609235001,504.22034308425,12663.535609235001,721.343037923,11942.192571312,-4.88235294117647,0.9039500214500331,0.09599343077185632,2.3888170513804166e-05,3.265960759679001e-05,19.89209783269572,0.2577680228677303,848.5610373713562,15.51782861110527,35.7028135676517,-1.1052687654000692e-09,2.63176602288695e-05,7.122573609865827e-11,7.371307244300341e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Onions & Garlic,Tulare Lake,1309.335112,1960.0,16.2,1.253629891,0.178481578,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,10,12.536298910000001,31738.62972749,2261.734005599561,31738.62972749,721.343037923,31017.286689567,-4.88235294117647,0.9987899112299312,0.0011894610636294912,1.2054270403465744e-05,8.573436035689588e-06,16.1973614453029,0.0018627961382004874,1452734.1320343614,1309.335112906208,1641.4203100561317,-9.062080152943963e-07,0.0013236829011020745,6.921131244316592e-10,8.06424671086384e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Other Deciduous,Tulare Lake,1077.375193,2023.242772,4.709956079,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,10,35.02172688,9493.459712528209,252.62726517352115,9493.459712528209,721.343037923,8772.11667460521,-4.88235294117647,0.3735325543612168,0.6264403708001424,1.3438541838190227e-05,1.3636296802660548e-05,3.8526134844459805,0.007139859672179859,560.6587245001996,1077.3751921289052,3773.150913825535,8.710949259693734e-07,0.003061827793771954,8.085344192339998e-10,8.114770331475255e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Pasture,Tulare Lake,1467.579452,186.0,4.5,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,788.622070685,16.47740753748416,788.622070685,721.343037923,67.279032762,-4.88235294117647,0.008003015055035978,0.9919934845929701,1.9274235690610624e-06,1.5729284247087775e-06,1.6943954767799068,0.0013360668896347358,7124.4769463947905,1467.5781818986588,6997.691912780484,0.0012701013411060558,0.01205183482488792,8.654395776495621e-07,1.722255597811711e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Safflower,Tulare Lake,12578.83304,574.0,1.3,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.92307778,721.343037923,28.5902462443004,721.343037923,721.343037923,0.0,-4.88235294117647,0.2989777806928175,0.7007996904766709,0.00017574071754027955,4.6788112971497866e-05,1.0221362177096567,0.00010743058176017825,955.9683294611974,12578.790924397797,30092.314237261555,0.04211560220210231,0.12588249383043149,3.3481326978565503e-06,4.183193298033378e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Tomato Processing,Tulare Lake,17828.3199,99.0,56.1,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,10,22.20206136,5530.851511433,229.49134196164977,5530.851511433,721.343037923,4809.50847351,-4.88235294117647,0.8352232670837183,0.16466771162205124,8.050991800815416e-05,2.851137622243566e-05,54.11459799113014,7.579802016853823e-05,16427430.431169793,17828.319917523968,39582.51315207937,-1.752396929077804e-05,0.03208447152428562,9.829288115240765e-10,8.105712084087638e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Truck Crops,Tulare Lake,229.5767608,1691.50482,16.15265637,1.84535452,0.139554281,0.396137579,0.419814805,0.395958301,0.17,7441.94487,27484.23099,27982.75263,10,18.4535452,27302.887053793707,1340.6751946119145,27302.887053793707,721.343037923,26581.5440158707,-4.88235294117647,0.9866920979572348,0.013278414697601578,1.43158421413842e-05,1.5171503022176016e-05,16.110721889256755,0.011000758329465284,193348.6424666002,229.5767608829965,423.65017327289524,-8.299650744447717e-08,0.0003399563435664277,3.6151963794271456e-10,8.024452536954112e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULARE LAKE,Vineyard,Tulare Lake,4403.226291,1268.380095,12.87183065,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,40.089159800000004,16285.477766464912,380.206407727956,16285.477766464912,721.343037923,15564.1347285419,-4.88235294117647,0.31597710218855984,0.6840131083376297,3.8896437944813276e-06,5.899830015716195e-06,10.171419956893919,0.001746970785496632,4065.5657626388397,4403.226288106904,17652.149927844483,2.8930962798767723e-06,0.014313701547507662,6.570401084745822e-10,8.108751624811545e-07,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Alfalfa,Tulare Lake,13584.59821,287.8871608,8.995486432,4.524530937,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,45.24530937,2543.775009815402,53.72172973885812,2543.775009815402,692.527378595856,1851.24763121955,-4.88235294117647,0.03420569262557647,0.9657894880906853,2.6955145876854122e-06,2.1237691505869756e-06,4.522307845731415,3.9576761880699786e-05,27327786.087246343,13584.592818333562,61463.80013433429,0.0053916664382995805,0.13473352552682627,3.968955397098624e-07,2.192074520065912e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Almonds & Pistachios,Tulare Lake,6873.960749,5148.487495,1.370159737,3.767767793,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.67767793,7015.89180107599,175.1460215605376,7015.89180107599,692.527378595856,6323.36442248013,-4.88235294117647,0.22279247576490036,0.7771950339179283,9.497542251350637e-06,2.9927749197934252e-06,1.008532785631902,0.00036369134059482244,1427245.846012472,6873.960611352061,25899.441477531625,0.00013764793857262703,0.04644289673160529,2.0024545323837e-08,1.793197490015747e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Citrus & Subtropical,Tulare Lake,1470.5494,938.0,16.9,3.608433712,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,36.08433712,15815.429405221998,410.58170052680606,15815.429405221998,692.527378595856,15122.9020266261,-4.88235294117647,0.4544942369956156,0.5454913113523402,3.7899443952910635e-06,1.066170764898991e-05,14.3862451059317,0.00523090736857102,1319.2788226901155,1470.5493962073788,5306.370640229368,3.792621328102541e-06,0.009389892004946887,2.5790506106782547e-09,1.769547592077025e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Corn,Tulare Lake,54910.04155,76.34955367,24.98992811,2.280437339,0.234536008,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,10,22.804373390000002,1884.285723096887,76.72284421814756,1884.285723096887,692.527378595856,1191.75834450103,-4.88235294117647,0.5960706077336737,0.4037253086935353,0.00017603651849113194,2.8047054299980793e-05,22.534175286641705,6.070535077446747e-05,700484.3155792535,54910.03930774516,125218.68038334494,0.0022422548427130096,0.22865331650245935,4.0835060025792485e-08,1.8260286586230719e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Cotton,Tulare Lake,2357.000421,3759.706915,0.8,3.749301711,0.148539114,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,10,37.493017110000004,2969.6005073500005,75.05664225752732,2969.6005073500005,692.527378595856,2277.07312875414,-4.88235294117647,0.11102504358487886,0.8889553863760697,1.6645456323011415e-05,2.9245827283211127e-06,0.5113346987654117,0.0006239236201197597,838697.8400502342,2357.0001995439593,8837.089101581307,0.0002214560408901889,0.016609701715424308,9.39567252161254e-08,1.8795409105740816e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Cucurbits,Tulare Lake,42.92299144,485.0,17.3,2.442132231,0.087908733,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,10,24.42132231,8365.108417124,314.7087135125156,8365.108417124,692.527378595856,7672.58103852814,-4.88235294117647,0.8140588845501447,0.18585524940189027,2.226389784482523e-05,6.360215012018396e-05,16.59645585432496,0.46595074874865244,3.394038841420561e-05,42.92299139008994,104.82344034561049,4.991005653209868e-08,0.00018050095060573312,1.1627814105609476e-09,1.7219492052268173e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Grain,Tulare Lake,35844.58548,269.4053907,2.600665935,0.715524558,0.351483763,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,10,7.155245580000001,692.5273785958557,82.31758308334278,692.5273785958557,692.527378595856,0.0,-4.88235294117647,0.9971286864007188,0.0020088344950789446,0.0006999253827446647,0.0001625537214575092,2.6050663838080013,3.770029233858367e-05,2413.66011809434,35844.594785396395,25647.642138955733,-0.009305396393756382,0.03904331448575249,2.596039616345532e-07,1.5222941289812363e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Lettuce,Tulare Lake,209.2979517,703.0,19.4,2.300762612,0.164570286,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,10,23.00762612,13614.235609235,542.0025917676152,13614.235609235,692.527378595856,12921.7082306391,-4.88235294117647,0.9100539493178463,0.0898930964869243,2.2370089282433217e-05,3.058410594680067e-05,19.035893004209264,0.01911151049262753,12383.759833070188,209.29795103495334,481.54405473103157,6.650466559676715e-07,0.0008473085102878031,3.1775115359032515e-09,1.7595628293417727e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Other Deciduous,Tulare Lake,8901.423427,1988.276685,2.021748823,3.502172688,0.215021845,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,10,35.02172688,3983.8711669510913,106.56617666599237,3983.8711669510913,692.527378595856,3291.34378835524,-4.88235294117647,0.20014162562967666,0.799823805875867,1.7158002867399065e-05,1.741049158888978e-05,1.4568719104008816,0.0008641660241636421,1738.1115587321494,8901.423325393947,31174.26618803165,0.00010160605233977549,0.05582233111272217,1.1414584776585473e-08,1.7906510073953197e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Pasture,Tulare Lake,1125.608642,334.6865665,5.0,4.768194291,0.350906068,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,10,47.681942910000004,1625.054903185,32.943649662734735,1625.054903185,692.527378595856,932.527524589144,-4.88235294117647,0.0163487335714877,0.9836477955251488,1.9112080615408957e-06,1.5596953019489605e-06,2.1659446539680607,0.001741976954122826,75374.56850873891,1125.6083833286013,5367.109727772784,0.0002586713985692768,0.010972911878525338,2.2980580364918414e-07,2.0444689975251657e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Potatoes,Tulare Lake,552.8060553,445.0,24.0,1.233512156,0.150675135,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,10,12.33512156,10666.943908829999,779.0561845033877,10666.943908829999,692.527378595856,9974.41653023414,-4.88235294117647,0.9967354800538919,0.003211231514770359,4.438464729528437e-05,8.903784042494095e-06,23.989872150551374,0.004412079728251672,197240.40025614196,552.8060540825802,681.8917884913465,1.2174198218417587e-06,0.0012006316118231553,2.2022548598551115e-09,1.7607331809752022e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Safflower,Tulare Lake,183.5472792,574.0,1.3,2.392307778,0.396694215,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,10,23.92307778,721.343037923,28.5902462443004,721.343037923,692.527378595856,28.8156593271443,-4.88235294117647,0.29897778069281755,0.7007996904766707,0.00017574071754027952,4.678811297149785e-05,1.0221362177096567,0.007362415597993519,1027.2160202043315,183.54647147972648,439.09885637342546,0.0008077202735137234,0.0027272874721688822,4.4006115319944415e-06,6.2110627099789014e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Tomato Processing,Tulare Lake,298.9744662,97.0,54.6,2.220206136,0.124471553,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,10,22.20206136,5273.1515114329995,218.84298336255412,5273.1515114329995,692.527378595856,4580.62413283714,-4.88235294117647,0.8285513714289588,0.17133519294787963,8.376980648037272e-05,2.9665816681127847e-05,52.58340966375892,0.004519955729086779,262372.21507557103,298.9744586695746,663.7837569335375,7.530425421009568e-06,0.001187431027119601,2.5187520247873154e-08,1.7888791199630448e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Truck Crops,Tulare Lake,1326.977947,7005.218537,6.856128846,1.84535452,0.139554281,0.396137579,0.419814805,0.26542918,0.17,7441.94487,27484.23099,27982.75263,10,18.4535452,48009.271832194616,2356.7148544976867,48009.271832194616,692.527378595856,47316.7444535988,-4.88235294117647,0.992388085563885,0.007595048130095412,8.188440605511476e-06,8.677865414169358e-06,6.84596984341084,0.0028391453658142447,385151.2438973656,1326.977946128418,2448.7404348807404,8.715821877558483e-07,0.004317556030400738,6.568173870005153e-10,1.763171121083279e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TULE,Vineyard,Tulare Lake,11365.45815,1461.444403,11.91249752,4.00891598,0.302297005,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,10,40.089159800000004,17368.556810149377,405.42900755118103,17368.556810149377,692.527378595856,16676.0294315535,-4.88235294117647,0.3300552711673163,0.6699351408402375,3.809589365337092e-06,5.778403080780327e-06,9.497465954342616,0.0006768145719059898,11243.56516191562,11365.458119735107,45563.08612705739,3.0264893212006427e-05,0.08067049885721644,2.662883696598401e-09,1.7705200170929112e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TURLOCK,Alfalfa,San Joaquin River,9325.289857,280.2949278,7.055760835,4.134965358,0.306290873,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,10,41.349653579999995,1935.6795905023926,44.830315752800544,1935.6795905023926,803.159801351657,1132.51978915074,-4.88235294117647,0.043767992964612375,0.9562239035931713,4.532405206069551e-06,3.571037010367582e-06,3.733554776941297,5.7653372371967284e-05,11477488.490382819,9325.286006961125,38559.688519725685,0.0038500388745887903,0.061992278082470875,4.1285996828278433e-07,1.6076939622099602e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TURLOCK,Almonds & Pistachios,San Joaquin River,92745.52847,4785.512244,1.050029504,3.753630493,0.287448101,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,10,37.53630493,4986.711949932246,125.22266106408051,4986.711949932246,803.159801351657,4183.55214858059,-4.88235294117647,0.17239632754572806,0.8275900748525234,1.0339513028689264e-05,3.2580887198199186e-06,0.7336715915483666,2.6955477436399147e-05,12740656.081738424,92745.52647306836,348132.0258825566,0.0019969316490460187,0.41787183505948633,2.153129840315652e-08,1.200324309199679e-06,GOOD,0,0
SAN JOAQUIN VALLEY - TURLOCK,Citrus & Subtropical,San Joaquin River,243.6021999,883.0,6.0,3.247465856,0.183365181,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,10,32.474658559999995,5264.839083782001,152.15847030714534,5264.839083782001,803.159801351657,4461.67928243034,-4.88235294117647,0.3401850100270625,0.6597824969524444,8.521291581513722e-06,2.397172891158496e-05,4.817180332014277,0.03157733261631227,64.47835831969627,243.60219854968278,791.088896835605,1.3503172056061885e-06,0.0009297861314507827,5.543124020064273e-09,1.1753230798344782e-06,GOOD,0,0
