g,i,hr,xland,p,y,xwater,omegaland,omegasupply,omegalabor,theta,sigma,omegaland,omegasupply,omegalabor,omegawater,omegawater,mprof,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - DELTA-MENDOTA,
SAN JOAQUIN VALLEY - EAST CONTRA COSTA,
SAN JOAQUIN VALLEY - EAST CONTRA COSTA,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - EASTERN SAN JOAQUIN,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KAWEAH,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KERN COUNTY,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
SAN JOAQUIN VALLEY - KINGS,
