g,i,hr,xland,p,y,xwater,omegaland,omegawater_unit,omegasupply,omegalabor,theta,sigma,omegaland_init,omegasupply_init,omegalabor_init,omegawater,mprof_init,f_adjustment,mprof,lambdaland,lambdacrop,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,xlandcalib,xwatercalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
WEST STANISLAUS I.D.,Alfalfa,San Joaquin River,94.44847871,280.0,7.1,4.134965358,0.306290873,206.74826789999997,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1780.587002362,9.128325393752744,1780.587002362,715.14348389004,1065.44351847196,-4.88235294117647,0.0083506472964916,0.9916476719758923,9.400620616492155e-07,7.406655542836929e-07,2.7250377593393553,0.005692356467200852,109363.27772868314,94.44819986558002,390.5393622850408,0.0002788444199808282,0.001825296609695215,2.9523442176025728e-06,4.673762122243765e-06,GOOD,280,1816.355885
WEST STANISLAUS I.D.,Almonds & Pistachios,San Joaquin River,3073.046507,4845.5,1.15,4.125499535,0.287448101,206.27497675,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,5365.369230159,25.6430453451645,5365.369230159,715.14348389004,4650.22574626896,-4.88235294117647,0.025071176718330413,0.974926985366509,1.3975367200877399e-06,4.403784405143509e-07,0.5447280964914075,0.0008135249480622324,469238.6755557492,3073.046060986829,12677.829427851528,0.00044601317085835035,0.022507810346724,1.4513713666304445e-07,1.7753646643727687e-06,GOOD,4845.5,5401.446743
WEST STANISLAUS I.D.,Citrus & Subtropical,San Joaquin River,43.45070261,913.5,3.9,3.247465856,0.183365181,162.3732928,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,3399.590449542,20.808348793246246,3399.590449542,715.14348389004,2684.44696565196,-4.88235294117647,0.062430035804831335,0.9375607295822043,2.4217763851115153e-06,6.8128365791772e-06,2.231005091126387,0.17703528896532364,6.919868865375174,43.45069991372486,141.10444376861807,2.696275139157933e-06,0.00022937656700605658,6.205366029080958e-08,1.6255773950877374e-06,GOOD,913.5,3456.503397
WEST STANISLAUS I.D.,Corn,San Joaquin River,388.2248773,66.77889546,26.94442209,2.415829265,0.234536008,120.79146325,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,1677.6475217712248,14.084159275131656,1677.6475217712248,715.14348389004,962.504037881184,-4.88235294117647,0.1577197126559981,0.8422196366605508,5.231550493179213e-05,8.335178519375247e-06,18.72388835234837,0.008586088960902696,4000.0435164900928,388.2247687210563,937.8831903455416,0.00010857894369564747,0.0018296368326673473,2.796805409555022e-07,1.9508114466970927e-06,GOOD,66.77889546,1740.076675
WEST STANISLAUS I.D.,Cucurbits,San Joaquin River,472.5153384,507.0,13.6,2.299627126,0.087908733,114.98135629999999,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,6779.248383134,56.63445944394341,6779.248383134,715.14348389004,6064.10489924396,-4.88235294117647,0.5027420154352302,0.4971925511182275,1.696600232543304e-05,4.846744421675426e-05,11.854303737421166,0.042326668310329704,0.0002953039649066167,472.51533511239506,1086.6073575987427,3.2876049544938724e-06,0.0017320369665867474,6.957668222212936e-09,1.593983506218801e-06,GOOD,507,6841.34689
WEST STANISLAUS I.D.,Dry Beans,San Joaquin River,2580.55119,1752.0,1.3,2.212101358,0.272510229,110.6050679,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,2166.1327210739996,19.459906781997343,2166.1327210739996,715.14348389004,1450.98923718396,-4.88235294117647,0.2887297369606794,0.711191670099485,6.444160097758947e-05,1.415133885800463e-05,1.0183426341729915,0.00023066316124428253,3469436.0617061392,2580.548789900532,5708.426069952086,0.0024000994681045995,0.01472183542955463,9.300724114310631e-07,2.5789591180019405e-06,GOOD,1752,2227.803865
WEST STANISLAUS I.D.,Grain,San Joaquin River,578.0144497,203.0219178,3.642104912,0.466656841,0.351483763,23.33284205,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,715.1434838900403,28.999618822158983,715.1434838900403,715.14348389004,0.0,-4.88235294117647,0.998375632495213,0.0007881060630173193,0.0006786490326008242,0.00015761240916883058,3.665510467635629,0.002337919669746539,38.921650403840474,578.018040275884,269.7356466599757,-0.0035905758840044655,-0.0012495106203118667,6.2119137088493885e-06,4.632374044679205e-06,GOOD,203.0219178,736.2986399
WEST STANISLAUS I.D.,Other Deciduous,San Joaquin River,355.5540354,4009.639737,2.345957883,3.445837194,0.215021845,172.2918597,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,9233.250935439195,51.72504546743009,9233.250935439195,715.14348389004,8518.10745154915,-4.88235294117647,0.11315666649930332,0.8868349004024465,4.185751396873898e-06,4.247346853340616e-06,1.5071159707285575,0.021634707882456767,179.67028529274828,355.5540279477924,1225.1793448959838,7.452207569258462e-06,0.0019747621288388473,2.0959423399244207e-08,1.6118121433567934e-06,GOOD,4009.639737,9286.804855
WEST STANISLAUS I.D.,Pasture,San Joaquin River,3.62836231,344.0,5.0,4.600187047,0.350906068,230.00935235000003,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,1489.294661245,7.100378547523906,1489.294661245,715.14348389004,774.15117735496,-4.88235294117647,0.0037480243519346797,0.9962511074083076,4.780849970518583e-07,3.901547606663392e-07,1.6399401868129548,0.5404047738897084,201.71844230093498,3.6283577629915076,16.691106903723387,4.547008492394866e-06,3.83965616137516e-05,1.2531847990656882e-06,2.3004150358151862e-06,GOOD,344,1507.686805
WEST STANISLAUS I.D.,Tomato Processing,San Joaquin River,1514.092256,100.0,50.3,2.379660861,0.124471553,118.98304305,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4910.170529743,39.97744611740322,4910.170529743,715.14348389004,4195.02704585296,-4.88235294117647,0.37454332234621307,0.6254016089320166,4.0667085323279e-05,1.4401636446884293e-05,41.33857260896666,0.0008925158595827013,1216878.6567003164,1514.092020746252,3603.019736482872,0.0002352537478600425,0.006345063520257099,1.5537609873360485e-07,1.7610373548930418e-06,GOOD,100,4972.525715
WEST STANISLAUS I.D.,Truck Crops,San Joaquin River,4.85550086,717.0,19.8,2.667732673,0.139554281,133.38663365000002,0.396137579,0.419814805,0.41,0.17,7441.94487,27484.23099,27982.75263,50,14062.257859685,100.64281689177307,14062.257859685,715.14348389004,13347.114375795,-4.88235294117647,0.46686139827441975,0.5331115126980336,1.3151480405276368e-05,1.3937547141424871e-05,16.972795705749146,0.5023218943975025,2318.221776662569,4.855500709169268,12.953168526994427,1.5083073190425011e-07,9.761007174091674e-06,3.106388738323694e-08,7.535607830807977e-07,GOOD,717,14124.47652
WEST STANISLAUS I.D.,Vineyard,San Joaquin River,662.6906968,1630.308163,11.30505992,3.098484515,0.302297005,154.92422575,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,18275.000388624125,112.71402823513277,18275.000388624125,715.14348389004,17559.8569047341,-4.88235294117647,0.32056852189481266,0.6794226275890471,3.5165684949207483e-06,5.333947645306664e-06,8.970760521688884,0.011607689272615865,690.3286393671411,662.6906908494267,2053.333602373324,5.950573267909931e-06,0.003259896035615384,8.979412713418269e-09,1.5876089771322412e-06,GOOD,1630.308163,18333.91855
WESTLANDS W.D.,Alfalfa,Tulare Lake,3395.293146,267.0724982,7.802416606,4.524530937,0.306290873,226.22654684999998,0.200481491,0.157957374,1.86,0.17,739.7198673,484.1807412,381.4811931,50,1856.9196183735853,8.746840489284292,1856.9196183735853,610.894299045,1246.02531932859,-4.88235294117647,0.005144453550080585,0.9948545535862712,5.553270137819624e-07,4.3753663428341416e-07,2.7146068598631325,0.0001583469778553697,4597610.479557693,3395.292944015809,15362.102848435447,0.00020198419088046649,0.006030825610650936,5.948947033290023e-08,3.9257797598301027e-07,GOOD,267.0724982,1878.432363
WESTLANDS W.D.,Almonds & Pistachios,San Joaquin River,1319.385605,4723.699634,1.147667888,4.087404581,0.287448101,204.37022905,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,5216.187360358153,25.179509567420762,5216.187360358153,610.894299045,4605.29306131315,-4.88235294117647,0.025723942286083126,0.9742741180162875,1.4749313360383587e-06,4.6476629364668287e-07,0.5465722451580455,0.0018948213399675527,199517.0002592379,1319.385604816321,5392.86110759376,1.836790488596307e-07,0.0016583886972512119,1.392155925936684e-10,3.0751546427476934e-07,GOOD,4723.699634,5253.488827
WESTLANDS W.D.,Almonds & Pistachios,Tulare Lake,2638.771209,4798.743468,1.153626374,4.102798974,0.287448101,205.1399487,0.299096541,0.094248449,0.4,0.17,2039.310074,2110.873995,639.9084906,50,5330.136284954025,25.61617444186083,5330.136284954025,610.894299045,4719.24198590902,-4.88235294117647,0.025711309866393056,0.9742867928332366,1.4426927821758513e-06,4.5460758806825794e-07,0.5492794426243531,0.000947410670342811,408906.69613841776,2638.7712083392744,10826.344470754015,6.607256182178389e-07,0.003338151924253907,2.503914003473724e-10,3.083359211411891e-07,GOOD,4798.743468,5366.946639
WESTLANDS W.D.,Citrus & Subtropical,Tulare Lake,7992.489055,1164.0,14.15,3.608433712,0.183365181,180.4216856,0.131883505,0.371008972,0.13,0.17,2549.235389,1743.692937,5418.931559,50,16289.492056742,86.61290847933482,16289.492056742,610.894299045,15678.597757697,-4.88235294117647,0.14648864123725608,0.853506836386838,1.185992657843652e-06,3.3363832481258447e-06,9.569285764013394,0.0009624420677180011,7433.800743261203,7992.489057671058,28840.358291767167,-2.6710577003541403e-06,0.008657085854792967,3.341959784959806e-10,3.001725279760096e-07,GOOD,1164,16339.7058
WESTLANDS W.D.,Corn,Tulare Lake,3788.208598,72.5777026,22.61157082,2.280437339,0.234536008,114.02186695,0.556552162,0.088672787,0.3,0.17,423.9938724,1022.014707,159.5840787,50,1526.1942343857982,13.60249170311048,1526.1942343857982,610.894299045,915.299935340798,-4.88235294117647,0.1929963351289252,0.8069220848767077,7.036851614528262e-05,1.1211478221976088e-05,16.384775400760063,0.0008799233851834822,37117.743646813986,3788.208792294984,8638.770025714044,-0.00019429498388490174,0.0023090859976946376,5.128940998325186e-08,2.672933037478971e-07,GOOD,72.5777026,1588.212157
WESTLANDS W.D.,Cotton,Tulare Lake,14217.02475,3609.42348,0.8,3.749301711,0.148539114,187.46508555,0.445240339,0.078228087,0.68,0.17,378.6944542,1135.122209,199.4393382,50,2699.4016909100005,14.617196917288977,2699.4016909100005,610.894299045,2088.507391865,-4.88235294117647,0.022201888905674892,0.977793805937225,3.6617864831191322e-06,6.433706169127402e-07,0.3718664072593046,0.0001034385366244873,4639980.7628704365,14217.024879497998,53303.89875477672,-0.0001294979974773014,0.016465727632748894,9.108656681300453e-09,3.089027806800774e-07,GOOD,3609.42348,2746.294143
WESTLANDS W.D.,Cucurbits,Tulare Lake,15728.91697,497.5744895,17.10175354,2.442132231,0.087908733,122.10661155,0.228781824,0.653570009,0.05,0.17,920.9338517,2396.72349,6846.813993,50,8386.319415104319,65.84654615346113,8386.319415104319,610.894299045,7775.42511605932,-4.88235294117647,0.4675622903364954,0.5323885164359414,1.2755134527362241e-05,3.643809303594131e-05,14.679539590514612,0.0012715433642472842,0.012603995497122591,15728.916984400012,38412.0835402837,-1.4400011423276737e-05,0.011550876166438684,9.155119485176313e-10,3.007093505060336e-07,GOOD,497.5744895,8448.785928
WESTLANDS W.D.,Dry Beans,Tulare Lake,1079.877442,1151.19302,1.475467,1.919782133,0.272510229,95.98910665,0.483520066,0.106180731,1.68,0.17,521.9411016,903.6303871,214.6292221,50,1601.69599396434,16.702551345101572,1601.69599396434,610.894299045,990.80169491934,-4.88235294117647,0.4085825025999588,0.5912670940514153,0.00012332192431152456,2.70814243140932e-05,1.2431380559624774,0.0005512089354655631,991473.939628575,1079.8777863110417,2073.129436217734,-0.0003443110417720163,-1.7236390249308897e-05,3.1884270231104275e-07,8.314189211485985e-09,GOOD,1151.19302,1660.829466
WESTLANDS W.D.,Grain,San Joaquin River,488.3041778,303.0,2.9,0.466656841,0.351483763,23.33284205,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,854.416359827,34.461766724233144,854.416359827,610.894299045,243.522060782,-4.88235294117647,0.998639941276978,0.00065986947074138,0.0005682227291171269,0.00013196652316355107,2.915635442460004,0.0027674376193947674,22814.051377238717,488.30464493635264,227.87064311893343,-0.00046713635265405173,-0.0001580596831161074,9.566503296340459e-07,6.936382440007934e-07,GOOD,303,875.5715158
WESTLANDS W.D.,Grain,Tulare Lake,25768.40118,299.9127532,2.870597649,0.715524558,0.351483763,35.7762279,0.486359995,0.112954365,0.74,0.17,345.3012994,477.8051109,110.9675411,50,824.2018182180373,22.32503748321565,824.2018182180373,610.894299045,213.307519173037,-4.88235294117647,0.9908923718382792,0.008387412711451775,0.0005844745365216995,0.0001357409137473938,2.890670107168911,5.244218847385049e-05,1054765.5952331382,25768.427371686863,18437.936891415906,-0.026191686862148345,-0.013026729724515462,1.0164265403659143e-06,7.065182511934177e-07,GOOD,299.9127532,854.8582922
WESTLANDS W.D.,Lettuce,Tulare Lake,8136.398694,701.9533021,19.41207728,2.300762612,0.164570286,115.03813060000002,0.334656366,0.457537993,0.25,0.17,2859.243032,5814.317411,7949.261967,50,13510.376852071386,111.87989673852029,13510.376852071386,610.894299045,12899.4825530264,-4.88235294117647,0.6676707950168561,0.33229005592013117,1.653821819271583e-05,2.2610844820120014e-05,17.90186873540076,0.0004916179934680079,480587.1258617055,8136.398718400997,18719.916359757866,-2.440099615341751e-05,0.005551722966629313,2.9989921918909235e-09,2.965676348908523e-07,GOOD,701.9533021,13572.4799
WESTLANDS W.D.,Onions & Garlic,Tulare Lake,27861.59127,2291.043642,9.269283354,1.253629891,0.178481578,62.681494550000004,0.383051703,0.272440319,0.41,0.17,887.6914461,1905.136225,1355.002253,50,21172.817225928135,318.42761055465655,21172.817225928135,610.894299045,20561.9229268831,-4.88235294117647,0.9911226062890705,0.008846709674989534,1.7930915750681214e-05,1.2753120189306962e-05,9.258031739917493,8.754074261616654e-05,20492853.54476837,27861.59140687626,34928.11338459456,-0.00013687626051250845,0.01024230209441157,4.912722291633433e-09,2.932394022599145e-07,GOOD,2291.043642,21219.78284
WESTLANDS W.D.,Other Deciduous,Tulare Lake,7040.991599,1953.728763,8.220821812,3.502172688,0.215021845,175.1086344,0.341552948,0.346579073,0.13,0.17,2284.866179,4950.948854,6009.195442,50,15885.244241336179,86.90573776109765,15885.244241336179,610.894299045,15274.3499422912,-4.88235294117647,0.16635042716753062,0.833642366805011,3.57669727131019e-06,3.629330187167101e-06,5.706172523559874,0.001092503461217053,6379.978930545648,7040.991601972606,24658.761076513532,-2.9726061256951652e-06,0.0073979417138616554,4.2218572255040765e-10,3.0001261910242616e-07,GOOD,1953.728763,15937.70074
WESTLANDS W.D.,Pasture,Tulare Lake,338.6020497,170.0,5.0,4.768194291,0.350906068,238.40971455000002,0.190014026,0.155066311,0.51,0.17,328.209843,177.7241242,145.0367898,50,610.894299045,3.3856315691785315,610.894299045,610.894299045,0.0,-4.88235294117647,0.0012484906347683693,0.9987508045260517,3.8811058140206917e-07,3.1672859833033623e-07,1.3601429896452168,0.005790822339861016,8.52889621074761,338.5719530637588,1614.3761991981887,0.03009663624118275,0.1441611022496545,8.8884979485057e-05,8.929035879289144e-05,GOOD,170,621.9472456
WESTLANDS W.D.,Potatoes,Tulare Lake,217.893609,1165.0,14.9,1.233512156,0.150675135,61.6756078,0.475005897,0.095288578,0.41,0.17,793.9256634,2502.863999,502.0871398,50,17296.103422590004,264.94890341942494,17296.103422590004,610.894299045,16685.209123545,-4.88235294117647,0.9901306785623302,0.00983667471241232,2.7191894178958658e-05,5.454831078527533e-06,14.880706775368763,0.011193648136067647,130049.62107402737,217.89361032886038,268.77434629208915,-1.3288603781802522e-06,6.912412186466099e-05,6.098666153077726e-09,2.5718267029850566e-07,GOOD,1165,17342.56351
WESTLANDS W.D.,Safflower,Tulare Lake,145.8300506,574.0,1.3,2.392307778,0.396694215,119.61538890000001,0.424242424,0.112947658,0.74,0.17,212.2655769,227.006242,60.43672676,50,625.650726803,5.895238086631221,625.650726803,610.894299045,14.756427758,-4.88235294117647,0.06890755607555088,0.9310333166851125,4.669535827473222e-05,1.2431881061951326e-05,0.779139228247879,0.009266617859565849,423.34694513096855,145.83109609897647,348.87275311752876,-0.0010454989764809852,-0.0023888010151722483,7.1692972208362195e-06,6.847245451336193e-06,GOOD,574,688.0347507
WESTLANDS W.D.,Tomato Processing,Tulare Lake,63014.98907,93.81401088,51.86477556,2.220206136,0.124471553,111.0103068,0.533148968,0.188806686,0.74,0.17,657.2463564,2815.18314,996.9547547,50,4753.785884667597,41.42750449721401,4753.785884667597,610.894299045,4142.8915856226,-4.88235294117647,0.4657543025525494,0.5341749653707165,5.2234141399516257e-05,1.8497935334459965e-05,44.562659383100865,2.1444919237392978e-05,50015862.97077312,63014.990891028916,139906.22684587992,-0.001821028912672773,0.03854730702005327,2.8898345291306624e-08,2.755223785848437e-07,GOOD,93.81401088,4815.503039
WESTLANDS W.D.,Truck Crops,Tulare Lake,5558.529541,1130.942023,18.46950135,1.84535452,0.139554281,92.26772600000001,0.396137579,0.419814805,0.406877683,0.17,7441.94487,27484.23099,27982.75263,50,20794.711987905237,213.3939262772112,20794.711987905237,610.894299045,20183.8176888602,-4.88235294117647,0.9187918651079687,0.08117208316012964,1.750279314619722e-05,1.8548938755507776e-05,18.16848092183257,0.0004421567019827129,3908829.3634127188,5558.529562805036,10257.454597202372,-2.180503634008346e-05,0.0030158355039020535,3.92280659466652e-09,2.940139377294366e-07,GOOD,1130.942023,20852.92638
WESTLANDS W.D.,Vineyard,Tulare Lake,33975.3929,1380.403848,11.47105969,4.00891598,0.302297005,200.44579900000002,0.200476183,0.304083218,0.13,0.17,2773.231975,2743.166444,4105.247296,50,15633.442281307689,74.93397696574999,15633.442281307689,610.894299045,15022.5479822627,-4.88235294117647,0.08146483359780542,0.9185325372273709,1.0446479284990866e-06,1.5845268950229172e-06,6.881534742707126,0.0002264082041655416,30278.432985882147,33975.39290154579,136204.45449309077,-1.5457917470484972e-06,0.04103049778495915,4.54973913502115e-11,3.0124187624815433e-07,GOOD,1380.403848,15673.17401
