g,i,hr,xland,p,y,xwater,omegaland,omegawater,omegasupply,omegalabor,theta,omegawater_unit,CS_land,CS_labor,CS_supply,sigma,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupplies_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
PLEASANT VALLEY W.D.,Pistachios,Tulare Lake,10215.19935,5088.640658,1.460333567,3.820163692,1937.377826,50,386.8138231,1917.69532,0.4,50,0.260711671,0.258063009,0.052053284,0.4,10225.41455,2904.691439,0,24.4822416,-1.5,0.522276553,0.229153873,0.041722615,0.206846959,1.260088332,0.000244733,1624058.357,386.8138231,1917.69532,10215.19935,10215.19935,10221.21943,39046.73135,10205.09605,10218.0419,-6.020078158,-22.997684,0.000589326,0.000589326,GOOD,5088.640658,796.7536889
PLEASANT VALLEY W.D.,Tomatoes,Tulare Lake,618.7395327,97.3922824,54.70338716,2.220206136,168.9385059,50,1803.712469,1201.075867,0.74,50,0.031709536,0.225440365,0.338554465,0.4,619.3582722,1988.594959,0,24.4822416,-1.5,0.377892573,0.095817934,0.315920729,0.210368765,52.23728576,0.002184039,255748.2616,1803.712469,1201.075867,618.7395327,618.7395327,618.1207932,1372.355578,618.0213342,618.0726551,0.618739533,1.373729307,0.001,0.001,GOOD,97.3922824,-3126.33456
PLEASANT VALLEY W.D.,Truck,Tulare Lake,364.9871072,1282.087936,19.71342086,1.84535452,1338.105955,50,7420.976145,6020.132457,0.41,50,0.052943262,0.238191489,0.293617021,0.4,365.3520943,10357.67836,0,24.4822416,-1.5,0.45899223,0.013521605,0.291230609,0.236255556,19.60645998,0.006682495,152698.8961,7420.976145,6020.132457,364.9871072,364.9871072,364.6221201,672.8570774,364.6193176,364.6183424,0.364987107,0.673530608,0.001,0.001,GOOD,1282.087936,-13547.12662
RECLAMATION DISTRICT 1606,Corn,Tulare Lake,165.0853057,161.4386617,22.01452234,2.280437339,313.2553801,50,310.929404,1985.508048,0.3,50,0.088141761,0.558669338,0.087487293,0.4,165.0853057,207.5700814,830.2803255,0,-1.5,0.334415399,0.097187918,0.076958875,0.491437808,20.99034603,0.020191581,920.1817324,310.929404,1985.508048,165.0853057,165.0853057,165.0853057,376.4666952,155.4822875,155.482857,-7.03E-10,-1.60E-09,4.26E-12,4.26E-12,GOOD,161.4386617,-2498.25417
SAN BENITO CO. W.D.,Alfalfa,Central Coast,8.12339201,285.4085125,5.753769454,3.906073496,462.8843905,50,247.8128041,306.0767778,1.86,50,0.281872792,0.186385019,0.150905255,0.4,8.131515402,393.6725321,48.56613578,0,-1.5,0.305090756,0.508209116,0.083530516,0.103169613,3.898035334,0.066183487,7559.880456,247.8128041,306.0767778,8.12339201,8.12339201,8.115677713,31.70043362,8.080925614,8.076042931,0.007714297,0.030132612,0.00094964,0.00094964,GOOD,285.4085125,-781.3654599
SAN BENITO CO. W.D.,Berries,Central Coast,120.6360779,3173.779594,32.91702622,1.420392307,4726.112712,50,43531.43094,40464.20108,0.25,50,0.045238346,0.387323291,0.416682812,0.4,120.756714,15642.19716,48.56613578,0,-1.5,0.195315626,0.001150108,0.416438279,0.387095987,32.9066959,0.033157577,11251.08184,43531.43094,40464.20108,120.6360779,120.6360779,120.6347809,171.3487147,120.6063121,120.6065821,0.001297016,0.001842272,1.08E-05,1.08E-05,GOOD,3173.779594,-85597.96514
SAN BENITO CO. W.D.,Cucurbits,Central Coast,106.7233162,711.6013188,16.77063156,1.662176564,559.1650505,50,7800.035962,2729.337685,0.05,50,0.046854775,0.228702604,0.653597591,0.4,106.8300395,725.9314077,48.56613578,0,-1.5,0.11075887,0.014790928,0.647782408,0.226667793,16.68231449,0.187400474,1.41E-05,7800.035962,2729.337685,106.7233162,106.7233162,106.7180812,177.3842935,106.3420755,106.3373179,0.005234992,0.008701481,4.91E-05,4.91E-05,GOOD,711.6013188,-10426.93738
SAN BENITO CO. W.D.,Field and Grain,Central Coast,3021.39001,255.5234925,2.245253001,2.883732558,108.6195012,25,65.03786993,279.3980675,0.74,25,0.189326621,0.486998112,0.113362702,0.4,3004.337588,12.14153395,48.56613578,0,-1.5,0.195346101,0.407291697,0.075031634,0.322330568,1.729198351,0.000447261,69900.59954,65.03786993,279.3980675,3021.39001,3021.39001,3022.632482,8716.4637,2966.266256,2962.421698,-1.242472371,-3.582958029,0.000411225,0.000411225,GOOD,255.5234925,-222.5319461
SAN BENITO CO. W.D.,Grapes,Central Coast,428.1874501,1828.539429,9.7576058,2.457170381,2359.617621,50,7755.875761,5387.354345,0.13,50,0.132249498,0.30194507,0.434693599,0.4,428.6156376,2180.03609,48.56613578,0,-1.5,0.252035396,0.025994143,0.426037828,0.295932634,9.632008049,0.017964814,115.3116611,7755.875761,5387.354345,428.1874501,428.1874501,428.1774123,1052.104855,427.7328175,427.7371964,0.010037844,0.024664693,2.34E-05,2.34E-05,GOOD,1828.539429,-13724.3083
SAN BENITO CO. W.D.,Lettuce,Central Coast,8846.629564,1008,18.9,1.36519475,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,0.4,8855.476194,3897.037739,48.56613578,0,-1.5,0.290100449,0.007404563,0.653897338,0.04859765,18.86517598,0.00045215,222673.5546,12500,929,8846.629564,8846.629564,8846.158771,12076.72951,8838.690994,8835.603075,0.47079276,0.642723804,5.32E-05,5.32E-05,GOOD,1008,-14086
SAN BENITO CO. W.D.,Onions and Garlic,Central Coast,311.1388125,1427.738608,20.08290673,1.590455311,4603.693159,50,8026.599034,11960.76136,0.41,50,0.160557684,0.417141646,0.279934415,0.4,311.4499513,3966.140379,48.56613578,0,-1.5,0.299611345,0.005545048,0.279037898,0.41580571,20.04566235,0.007839023,95379.62242,8026.599034,11960.76136,311.1388125,311.1388125,311.1247136,494.8299531,310.9575974,310.9520041,0.014098902,0.022423674,4.53E-05,4.53E-05,GOOD,1427.738608,-23213.31495
SAN BENITO CO. W.D.,Orchards,Central Coast,978.2403343,1190.158285,14.43863271,2.717713319,2448.694178,50,5940.703399,6255.495968,0.13,50,0.142496355,0.364024786,0.345706127,0.4,979.2185746,2367.054531,48.56613578,0,-1.5,0.275297222,0.034455556,0.336215725,0.354031496,14.17983555,0.007863413,279.4640514,5940.703399,6255.495968,978.2403343,978.2403343,978.1931531,2658.448561,977.1763424,977.1793399,0.047181229,0.128225054,4.82E-05,4.82E-05,GOOD,1190.158285,-13504.73526
SAN BENITO CO. W.D.,Pasture,Central Coast,1044.006954,207.2507842,4.78638378,4.185193859,187.8085607,10,112.4537362,483.0932597,0.51,10,0.189326621,0.486998112,0.113362702,0.4,1045.050961,130.3496949,48.56613578,0,-1.5,0.277693989,0.271341131,0.085153121,0.365811758,3.987340683,0.001878133,23842.89338,112.4537362,483.0932597,1044.006954,1044.006954,1043.200835,4365.99773,1030.704121,1030.81772,0.806118706,3.373763057,0.000772139,0.000772139,GOOD,207.2507842,-586.1047724
SAN BENITO CO. W.D.,Subtropical,Central Coast,83.69731083,2833.550317,6.019821828,2.611553899,3447.896788,50,7372.192676,2731.881917,0.13,50,0.202134149,0.160157528,0.432197361,0.4,83.78100814,3338.494371,48.56613578,0,-1.5,0.390789718,0.031508288,0.421506232,0.156195762,5.922943338,0.091906271,33.69511641,7372.192676,2731.881917,83.69731083,83.69731083,83.6964229,218.5777196,83.63470163,83.63589319,0.000887925,0.002318864,1.06E-05,1.06E-05,GOOD,2833.550317,-10768.42106
SAN BENITO CO. W.D.,Sunflowers,Central Coast,5.29369938,3639.713227,0.60825,2.911908699,458.2915301,50,392.4029709,859.4796422,0.74,50,0.207010582,0.388227513,0.177248677,0.4,5.298993079,321.6613903,48.56613578,0,-1.5,0.295492153,0.258022655,0.139950914,0.306534278,0.521507808,0.255275424,790.9972036,392.4029709,859.4796422,5.29369938,5.29369938,5.29266928,15.41176972,5.267672924,5.26687049,0.0010301,0.002999556,0.00019459,0.00019459,GOOD,3639.713227,1879.539084
SAN BENITO CO. W.D.,Tomatoes,Central Coast,473.6418756,1384.386105,17.43992832,2.094853308,765.582177,50,8173.921698,5442.940742,0.74,50,0.031709536,0.225440365,0.338554465,0.4,474.1155175,9619.982554,48.56613578,0,-1.5,0.428179789,0.013032386,0.335428807,0.223359018,17.33823166,0.002853108,942383.1102,8173.921698,5442.940742,473.6418756,473.6418756,473.6518252,992.2310928,473.4571394,473.4626264,-0.009949576,-0.020842903,2.10E-05,2.10E-05,GOOD,1384.386105,-13048.05851
SAN BENITO CO. W.D.,Truck,Central Coast,3260.314578,1187.253943,17.43634578,1.094970985,1095.99807,50,6078.274671,4930.89021,0.41,50,0.052943262,0.238191489,0.293617021,0.4,3263.574893,8505.034177,48.56613578,0,-1.5,0.465680643,0.0030273,0.293331882,0.237960175,17.431868,0.000748095,1119712.321,6078.274671,4930.89021,3260.314578,3260.314578,3260.283032,3569.915323,3258.627012,3258.749327,0.031545542,0.034541454,9.68E-06,9.68E-06,GOOD,1187.253943,-10967.90901
SAN BENITO CO. W.D.,Walnuts,Central Coast,1385.788693,2279.333378,0.866689676,2.032823511,505.6102861,50,177.1638589,539.5941523,0.13,50,0.25594369,0.273146576,0.089681664,0.4,1387.174482,615.0406322,48.56613578,0,-1.5,0.536198914,0.13509833,0.081246736,0.24745602,0.814777774,0.005550852,92.12636449,177.1638589,539.5941523,1385.788693,1385.788693,1385.93221,2817.355582,1382.585684,1381.250265,-0.143517365,-0.291745475,0.000103564,0.000103564,GOOD,2279.333378,1006.965081
SAN LUIS W.D.,Alfalfa,San Joaquin River,441.2783924,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,441.7196708,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.001218357,498506.2852,305.9903334,377.9325916,441.2783924,441.2783924,441.7196708,1826.495537,441.7233915,441.6388564,-0.441278392,-1.824670866,0.001,0.001,GOOD,290.4258221,-1015.050092
SAN LUIS W.D.,Almonds,San Joaquin River,20883.82554,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,20904.70937,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.00011971,1810455.329,455.3980167,1465.658483,20883.82554,20883.82554,20892.53673,86192.15057,20885.40335,20884.74897,-8.711190331,-35.93801166,0.000417126,0.000417126,GOOD,4775.762292,1746.394692
SAN LUIS W.D.,Corn,San Joaquin River,579.213267,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,579.7924803,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.005754933,3190.675923,171.1787432,1093.099489,579.213267,579.213267,578.6340537,1397.881081,578.0541428,578.5116333,0.579213267,1.399280361,0.001,0.001,GOOD,77.55530093,-1409.182215
SAN LUIS W.D.,Cotton,San Joaquin River,1337.25626,3399.208415,0.729719844,3.634047537,368.4467916,50,194.0424101,1104.40523,0.68,50,0.148539114,0.445240339,0.078228087,0.4,1338.593516,546.3965597,0,23.52100934,-1.5,0.22509733,0.455419453,0.047744161,0.271739056,0.525042583,0.001099706,191162.1616,194.0424101,1104.40523,1337.25626,1337.25626,1335.919004,4854.793165,1334.976404,1335.593536,1.33725626,4.859652818,0.001,0.001,GOOD,3399.208415,1682.313983
SAN LUIS W.D.,Cucurbits,San Joaquin River,750.7869123,384.0603914,14.86947686,2.299627126,267.5771763,50,3732.550158,1306.069594,0.05,50,0.046854775,0.228702604,0.653597591,0.4,751.5376992,235.5092671,0,23.52100934,-1.5,0.082052127,0.096161726,0.608769497,0.21301665,14.18155923,0.026638717,3.89E-05,3732.550158,1306.069594,750.7869123,750.7869123,750.0361254,1724.803419,749.9271898,749.8592703,0.750786912,1.726529949,0.001,0.001,GOOD,384.0603914,-4972.136537
SAN LUIS W.D.,Field and Grain,San Joaquin River,4344.972528,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,4306.702463,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.000311015,106061.0054,76.29216244,327.7457083,4344.972528,4344.972528,4340.627555,12661.86425,4343.155619,4342.039776,4.344972528,12.67453879,0.001,0.001,GOOD,194.8087562,-361.6443672
SAN LUIS W.D.,Grapes,San Joaquin River,92.17806865,1686.199914,10.80135885,3.098484515,5693.452831,50,6051.355458,4549.18964,0.13,50,0.312599493,0.249773629,0.332250166,0.4,92.27024672,1691.448726,0,23.52100934,-1.5,0.384071916,0.064617868,0.31471722,0.236592996,10.41794182,0.083450519,40.38209845,6051.355458,4549.18964,92.17806865,92.17806865,92.15285997,285.5342096,92.14994044,92.15022444,0.025208682,0.078108711,0.000273478,0.000273478,GOOD,1686.199914,-14657.79802
SAN LUIS W.D.,Orchards,San Joaquin River,709.1819312,4762.917744,3.247388671,3.445837194,2203.997553,50,5347.052266,5630.387791,0.13,50,0.142496355,0.364024786,0.345706127,0.4,709.8911131,2032.266084,0,23.52100934,-1.5,0.251646253,0.096262212,0.317630295,0.334461241,3.069098535,0.010846734,178.2203164,5347.052266,5630.387791,709.1819312,709.1819312,709.031906,2443.208514,709.0582487,709.0654881,0.15002516,0.516962276,0.000211547,0.000211547,GOOD,4762.917744,-8468.519866
SAN LUIS W.D.,Pasture,San Joaquin River,14.23068243,226.9343417,5,4.600187047,214.8235605,10,128.6294508,552.5829798,0.51,10,0.189326621,0.486998112,0.113362702,0.4,14.24491311,84.43280444,0,23.52100934,-1.5,0.119611056,0.608112236,0.051412455,0.220864254,2.951450069,0.137785684,305.6901829,128.6294508,552.5829798,14.23068243,14.23068243,14.24491307,65.52926459,14.24015377,14.23482323,-0.014230639,-0.065463602,0.000999997,0.000999997,GOOD,226.9343417,-679.1016494
SAN LUIS W.D.,Pistachios,San Joaquin River,1694.583416,4897.401316,1.414819371,3.805829794,1806.455069,50,360.6739904,1788.10266,0.4,50,0.260711671,0.25806301,0.052053284,0.4,1696.277999,2693.898082,0,23.52100934,-1.5,0.5157052,0.238061837,0.041330413,0.204902551,1.213152511,0.001475289,250399.4286,360.6739904,1788.10266,1694.583416,1694.583416,1694.775492,6450.027062,1694.794763,1694.754889,-0.192076032,-0.731008685,0.000113347,0.000113347,GOOD,4897.401316,892.1695966
SAN LUIS W.D.,Subtropical,San Joaquin River,390.9571127,950.3385633,4.405405823,3.247465856,846.2602941,50,1809.449159,670.5198376,0.13,50,0.202134149,0.160157528,0.432197361,0.4,391.3480698,621.6407824,0,23.52100934,-1.5,0.274624722,0.261406141,0.338523815,0.125445322,3.74332325,0.019675579,34.04414849,1809.449159,670.5198376,390.9571127,390.9571127,390.5824491,1268.403167,390.6038588,390.6188807,0.374663608,1.216707274,0.000958324,0.000958324,GOOD,950.3385633,-2425.890727
SAN LUIS W.D.,Tomatoes,San Joaquin River,1854.552714,99.69467136,46.73447582,2.379660861,122.4440466,50,1913.505271,924.141116,0.74,50,0.026280181,0.198348523,0.410695875,0.4,1856.407267,1524.132706,0,23.52100934,-1.5,0.321191407,0.125279805,0.373260128,0.18026866,43.84952393,0.000728667,585016.9462,1913.505271,924.141116,1854.552714,1854.552714,1852.698161,4408.793302,1852.663967,1852.726479,1.854552714,4.413206508,0.001,0.001,GOOD,99.69467136,-2910.395762
SAN LUIS W.D.,Truck,San Joaquin River,59.83517133,690.3355797,21.20927139,2.667732673,775.1695468,50,4298.997918,3487.484178,0.41,50,0.052943262,0.238191489,0.293617021,0.4,59.8950065,5883.728618,0,23.52100934,-1.5,0.435222421,0.055856808,0.280980462,0.227940309,20.59629064,0.040762387,14252.39778,4298.997918,3487.484178,59.83517133,59.83517133,59.77533616,159.4646173,59.77552759,59.77431027,0.059835171,0.159624242,0.001,0.001,GOOD,690.3355797,-7921.316063
SAN LUIS W.D.,Walnuts,San Joaquin River,117.7389633,1802.497789,1.658526763,4.952669773,765.1413128,50,268.1025116,816.5691826,0.13,50,0.25594369,0.273146576,0.089681664,0.4,117.8567023,775.5525357,0,23.52100934,-1.5,0.232076178,0.604538695,0.040384536,0.123000591,0.974383924,0.065333578,10.76101222,268.1025116,816.5691826,117.7389633,117.7389633,117.8567022,583.7053266,117.9091174,117.8746849,-0.117738907,-0.583121927,0.001,0.001,GOOD,1802.497789,-97.315218
SANTA CLARA VALLEY W.D.,Alfalfa,San Francisco Bay,84.58347712,261.3108833,4.962762579,3.848948655,365.5393658,50,195.6975372,241.7085422,1.86,50,0.281872792,0.186385019,0.150905255,0.4,84.6680606,277.5009486,31.90672871,0,-1.5,0.263080549,0.566427511,0.076278896,0.094213045,3.162027291,0.006356258,59094.22249,195.6975372,241.7085422,84.58347712,84.58347712,84.64285026,325.7859847,84.3489411,84.33624424,-0.059373144,-0.228524184,0.000701947,0.000701947,GOOD,261.3108833,-591.6345619
SANTA CLARA VALLEY W.D.,Beans Dry,San Francisco Bay,201.5180848,2081.677186,2.666642109,2.084209184,472.7708366,50,394.4021188,2797.773609,1.68,50,0.085167238,0.504004546,0.071049516,0.4,201.7196029,1758.000971,31.90672871,0,-1.5,0.392252999,0.054358402,0.068372688,0.48501591,2.601725641,0.00295377,416456.6832,394.4021188,2797.773609,201.5180848,201.5180848,201.4974012,419.9627342,201.2304704,201.2318941,0.020683557,0.043108859,0.000102639,0.000102639,GOOD,2081.677186,-1633.269378
SANTA CLARA VALLEY W.D.,Berries,San Francisco Bay,6.23286231,4365.17382,23.99255765,1.75032744,4737.888181,50,43639.89281,40565.02072,0.25,50,0.045238346,0.387323291,0.416682812,0.4,6.239095172,15677.4364,31.90672871,0,-1.5,0.195005191,0.001932769,0.416193543,0.386868496,23.97498987,0.641759725,582.6475212,43639.89281,40565.02072,6.23286231,6.23286231,6.232930374,10.90966906,6.232072459,6.232095342,-6.81E-05,-0.000119134,1.09E-05,1.09E-05,GOOD,4365.17382,-84627.62789
SANTA CLARA VALLEY W.D.,Corn,San Francisco Bay,788.2910355,592.8076036,11.59681099,2.304449244,605.9462015,50,601.446945,3840.671664,0.3,50,0.088141761,0.558669339,0.087487293,0.4,789.0793265,1687.460413,31.90672871,0,-1.5,0.324288471,0.056213147,0.083877861,0.53562052,11.2843333,0.004228557,19348.20277,601.446945,3840.671664,788.2910355,788.2910355,788.3005865,1816.598691,787.3421055,787.2968031,-0.00955103,-0.022009864,1.21E-05,1.21E-05,GOOD,592.8076036,-4505.257207
SANTA CLARA VALLEY W.D.,Cucurbits,San Francisco Bay,187.3301612,620.0615846,11.79928567,1.351684028,342.80283,50,4781.905449,1673.25315,0.05,50,0.046854775,0.228702604,0.653597591,0.4,187.5174914,426.8080928,31.90672871,0,-1.5,0.108859192,0.014424806,0.649460887,0.227255115,11.75798531,0.106763374,1.49E-05,4781.905449,1673.25315,187.3301612,187.3301612,187.3227895,253.2012226,186.6545383,186.6488813,0.007371701,0.00996421,3.94E-05,3.94E-05,GOOD,620.0615846,-6227.899844
SANTA CLARA VALLEY W.D.,Field and Grain,San Francisco Bay,4337.849319,188.7820128,2.299231437,2.375207373,82.17788979,25,49.20548194,211.3832538,0.74,25,0.189326621,0.486998112,0.113362702,0.4,4323.584919,7.976682179,31.90672871,0,-1.5,0.203429686,0.362268169,0.082006792,0.352295353,1.875461791,0.000311526,74922.02425,49.20548194,211.3832538,4337.849319,4337.849319,4338.007459,10303.6673,4276.085213,4263.865877,-0.158140269,-0.375615934,3.65E-05,3.65E-05,GOOD,188.7820128,-178.9846127
SANTA CLARA VALLEY W.D.,Grapes,San Francisco Bay,1588.194449,2182.634114,9.45983331,2.512108519,6454.352671,50,6860.08709,5157.16476,0.13,50,0.312599493,0.249773629,0.332250166,0.4,1589.782643,2026.214902,31.90672871,0,-1.5,0.404780809,0.023780999,0.32620734,0.245230852,9.347188435,0.004843429,798.9970229,6860.08709,5157.16476,1588.194449,1588.194449,1588.18903,3989.703192,1587.633916,1587.637976,0.005419041,0.013613218,3.41E-06,3.41E-06,GOOD,2182.634114,-16338.97041
SANTA CLARA VALLEY W.D.,Lettuce,San Francisco Bay,2566.579155,1008,18.9,1.682308346,1600,65,12500,929,0.25,65,0.083984211,0.048763332,0.656126648,0.4,2569.145734,3888.919911,31.90672871,0,-1.5,0.287716427,0.012434774,0.651434209,0.04841459,18.81503051,0.001558495,64506.52366,12500,929,2566.579155,2566.579155,2566.597556,4317.808489,2565.192828,2565.544167,-0.018400838,-0.030955883,7.17E-06,7.17E-06,GOOD,1008,-14086
SANTA CLARA VALLEY W.D.,Onions and Garlic,San Francisco Bay,210.3818955,1577.95801,5.4088809,1.996666667,1370.357736,50,2389.236577,3560.298502,0.41,50,0.160557684,0.417141646,0.279934415,0.4,210.5922774,1091.330746,31.90672871,0,-1.5,0.285805562,0.032283354,0.273844407,0.408066678,5.333466895,0.011593319,18525.52311,2389.236577,3560.298502,210.3818955,210.3818955,210.3698201,420.0384075,210.1159847,210.1086584,0.012075439,0.024110627,5.74E-05,5.74E-05,GOOD,1577.95801,-5791.934805
SANTA CLARA VALLEY W.D.,Orchards,San Francisco Bay,1754.067185,3477.145422,5.627572715,3.121144607,2788.352815,50,6764.739016,7123.196497,0.13,50,0.142496355,0.364024786,0.345706127,0.4,1755.821252,2711.613098,31.90672871,0,-1.5,0.272770538,0.042430683,0.333561818,0.351236961,5.496488028,0.004385412,572.2987406,6764.739016,7123.196497,1754.067185,1754.067185,1754.031613,5474.58631,1753.036203,1753.036882,0.035571674,0.111024339,2.03E-05,2.03E-05,GOOD,3477.145422,-13249.14291
SANTA CLARA VALLEY W.D.,Pasture,San Francisco Bay,709.7992854,274.2759113,5,3.305404007,259.6386575,10,155.463292,667.8592548,0.51,10,0.189326621,0.486998112,0.113362702,0.4,710.5090847,231.4342656,31.90672871,0,-1.5,0.338511355,0.128573014,0.100627414,0.432288218,4.636033869,0.002762449,25020.38078,155.463292,667.8592548,709.7992854,709.7992854,709.5070844,2345.20756,705.3536681,705.3895253,0.292200981,0.965842293,0.000411667,0.000411667,GOOD,274.2759113,-818.685293
SANTA CLARA VALLEY W.D.,Subtropical,San Francisco Bay,97.24796519,1623.939354,3.019839614,2.432378703,991.2732225,50,2119.511586,785.4183456,0.13,50,0.202134149,0.160157528,0.432197361,0.4,97.34521316,862.2842562,31.90672871,0,-1.5,0.3590155,0.087850228,0.40358099,0.149553282,2.888152748,0.079099935,10.69308821,2119.511586,785.4183456,97.24796519,97.24796519,97.24620559,236.5395994,97.09561399,97.08767888,0.001759597,0.004280007,1.81E-05,1.81E-05,GOOD,1623.939354,-2322.2638
SANTA CLARA VALLEY W.D.,Sunflowers,San Francisco Bay,85.06879426,3544.154505,0.641760597,2.398414857,470.8453017,50,403.1518871,883.0229774,0.74,50,0.207010582,0.388227513,0.177248677,0.4,85.15386305,373.6277554,31.90672871,0,-1.5,0.336036999,0.170795142,0.154583609,0.338584249,0.587183192,0.015885394,13762.69102,403.1518871,883.0229774,85.06879426,85.06879426,85.05633331,204.0003735,84.77690624,84.7775921,0.012460949,0.029886524,0.000146481,0.000146481,GOOD,3544.154505,1737.134339
SANTA CLARA VALLEY W.D.,Tomatoes,San Francisco Bay,1070.133204,688.3142088,22.53639409,2.231636364,407.6613283,50,6370.763807,3076.806144,0.74,50,0.026280181,0.198348523,0.410695875,0.4,1071.203337,5521.377123,31.90672871,0,-1.5,0.377741143,0.023572614,0.403711078,0.194975165,22.28778057,0.001262788,1215540.381,6370.763807,3076.806144,1070.133204,1070.133204,1070.091103,2388.054218,1069.536621,1069.547805,0.042101261,0.093954705,3.93E-05,3.93E-05,GOOD,688.3142088,-9216.917071
SANTA CLARA VALLEY W.D.,Truck,San Francisco Bay,4262.428498,815.0818496,17.985083,1.349315785,776.1119396,50,4304.224316,3491.723999,0.41,50,0.052943262,0.238191489,0.293617021,0.4,4266.690926,5995.858626,31.90672871,0,-1.5,0.462673509,0.007190717,0.292693486,0.237442288,17.95385999,0.000572215,1032526.464,4304.224316,3491.723999,4262.428498,4262.428498,4262.625191,5751.627456,4261.094978,4260.985972,-0.196692841,-0.265400755,4.61E-05,4.61E-05,GOOD,815.0818496,-7806.978405
SANTA CLARA VALLEY W.D.,Walnuts,San Francisco Bay,652.5439926,2099.727093,1.587369044,2.505016927,853.071014,50,298.9127337,910.4089519,0.13,50,0.25594369,0.273146576,0.089681664,0.4,653.1965366,1121.468196,31.90672871,0,-1.5,0.540477763,0.133766398,0.080518335,0.245237504,1.479667277,0.011788183,76.43497477,298.9127337,910.4089519,652.5439926,652.5439926,652.5314106,1634.602229,651.6734661,651.6159904,0.012581987,0.031518089,1.93E-05,1.93E-05,GOOD,2099.727093,-12.6656066
THE WEST SIDE I.D.,Alfalfa,San Joaquin River,195.2803528,290.4258221,6.981811447,4.134965358,571.5529894,50,305.9903334,377.9325916,1.86,50,0.281872792,0.186385019,0.150905255,0.4,195.4756332,468.2155881,0,23.52100934,-1.5,0.242943972,0.597256092,0.071495243,0.088304693,4.243100361,0.002753141,220605.5971,305.9903334,377.9325916,195.2803528,195.2803528,195.4756332,808.2849714,195.475474,195.4736266,-0.195280353,-0.807477494,0.001,0.001,GOOD,290.4258221,-1015.050092
THE WEST SIDE I.D.,Almonds,San Joaquin River,2051.676699,4775.762292,1.018616781,4.125499535,1058.3111,50,455.3980167,1465.658483,0.4,50,0.217550368,0.301286212,0.093613311,0.4,2053.728376,1581.993123,0,23.52100934,-1.5,0.371720169,0.357820298,0.064114062,0.206345471,0.79144599,0.001218516,177863.4382,455.3980167,1465.658483,2051.676699,2051.676699,2052.66329,8468.261449,2052.589343,2052.633343,-0.986591124,-4.070181224,0.000480871,0.000480871,GOOD,4775.762292,1746.394692
THE WEST SIDE I.D.,Beans Dry,San Joaquin River,378.7262008,1593.773361,1.285477627,2.212101358,174.4872303,50,145.5634062,1032.584352,1.68,50,0.085167238,0.504004546,0.071049516,0.4,379.104927,533.489085,0,23.52100934,-1.5,0.292405921,0.220999581,0.060120093,0.426474406,1.15001508,0.001571684,248396.0823,145.5634062,1032.584352,378.7262008,378.7262008,378.3474746,836.9429624,378.3491,378.3485398,0.378726201,0.837780743,0.001,0.001,GOOD,1593.773361,191.1383725
THE WEST SIDE I.D.,Corn,San Joaquin River,11.4631428,77.55530093,25.22861255,2.415829265,172.4592835,50,171.1787432,1093.099489,0.3,50,0.088141761,0.558669339,0.087487293,0.4,11.47460594,342.2609167,0,23.52100934,-1.5,0.210440022,0.272668006,0.069985321,0.446906651,21.74042456,0.290787037,63.14629829,171.1787432,1093.099489,11.4631428,11.4631428,11.45167966,27.66530285,11.45184702,11.45173364,0.011463143,0.027692996,0.001,0.001,GOOD,77.55530093,-1409.182215
THE WEST SIDE I.D.,Field and Grain,San Joaquin River,579.7215402,194.8087562,3.454627792,2.917058441,127.4152527,25,76.29216244,327.7457083,0.74,25,0.189326621,0.486998112,0.113362702,0.4,575.7929335,0,0,23.52100934,-1.5,0.103034989,0.570237743,0.061694043,0.265033225,2.302766795,0.002331035,14151.03294,76.29216244,327.7457083,579.7215402,579.7215402,579.1418187,1689.390531,579.1872452,579.1631746,0.57972154,1.691081612,0.001,0.001,GOOD,194.8087562,-361.6443672
