g,i,hr,xland,p,y,xwater,omegaland,omegawater_x,omegasupply,omegalabor,theta,omegawater,sigma,CS_land,CS_labor,CS_supply,mprof_init,f_adjustment,mprof,xland_lp,lambdacrop,lambdaland,lambdawater,rho,betaland,betawater,betasupply,betalabor,tau,gamma,delta,omega_suppl_unit,omega_labor_unit,xsupply_base,xlabor_base,xlandcalib,xwatercalib,xsuppcalib,xlaborcalib,diffland,diffwater,percdiffland,percdiffwater,status,pc,pimarginal
Turner Island Water District,Lettuce,San Joaquin River,125.544566,1008,18.9,3.33,1600,216.45,12500,929,0.25,65,0.4,0.083984211,0.048763332,0.656126648,3805.75,1.190125578,3805.75,125.6701118,3754.346035,68.53861982,9.43E-08,-1.5,0.2688965,0.065219689,0.619818872,0.046064939,18.20707451,0.031861196,3077.984551,12500,929,125.544566,125.544566,125.5440832,418.0617971,125.3914272,125.3914272,0.0004828,0.001607724,3.85E-06,3.85E-06,GOOD,1008,3805.75
Turner Island Water District,Onions and Garlic,San Joaquin River,785.5235376,1579.216395,6.547714821,1.48,1660.207976,74,2894.594244,4313.352488,0.41,50,0.4,0.160557684,0.417141646,0.279934415,1398.103887,1.101285501,1398.103887,786.309069,1346.699922,68.53861982,9.43E-08,-1.5,0.295243903,0.012790781,0.277882023,0.414083293,6.522867731,0.003104967,84490.59169,2894.594244,4313.352488,785.5235376,785.5235376,785.5153211,1162.562675,783.8043755,783.8043755,0.008216491,0.012160407,1.05E-05,1.05E-05,GOOD,1579.216395,1398.103887
Turner Island Water District,Tomatoes,San Joaquin River,2279.145893,99.69467136,46.73447582,2.38,396.8321367,119,961.6082333,2531.592592,0.74,50,0.4,0.085172131,0.543356034,0.206390095,650.1452461,1.106828659,650.1452461,2281.425062,598.741281,68.53861982,9.43E-08,-1.5,0.213067717,0.087486833,0.192543326,0.506902125,44.7294213,0.00059292,434703.0658,961.6082333,2531.592592,2279.145893,2279.145893,2279.056907,5424.155438,2265.825234,2265.825234,0.088986117,0.21178696,3.90E-05,3.90E-05,GOOD,99.69467136,650.1452461
Turner Island Water District,Truck,San Joaquin River,180.4103281,690.3355797,21.20927139,2.67,775.1695529,133.5,4298.997922,3487.484185,0.41,50,0.4,0.052943262,0.238191489,0.293617021,5946.363,1.60368677,5946.363,180.5907402,5894.959035,68.53861982,9.43E-08,-1.5,0.446045288,0.03855255,0.284558905,0.230843257,20.78699367,0.013519317,43045.18965,4298.997922,3487.484185,180.4103281,180.4103281,180.4093837,481.6930546,180.2293679,180.2293679,0.000944372,0.002521473,5.23E-06,5.23E-06,GOOD,690.3355797,5946.363
WEST STANISLAUS I.D.,Alfalfa,San Joaquin River,135.0036879,290.4258221,6.981811447,4.13,571.5529897,41.3,305.9903326,377.9325908,1.86,10,0.4,0.281872792,0.186385019,0.150905255,730.9224161,1.489186564,730.9224161,135.1386929,633.9825185,1.32E-08,23.47213017,-1.5,0.395292942,0.380449952,0.100333684,0.123923422,5.318588377,0.003982368,176826.3272,305.9903326,377.9325908,135.0036879,135.0036879,135.1386929,558.1228018,135.1386929,135.1386929,-0.135005038,-0.557570809,0.00100001,0.00100001,GOOD,290.4258221,730.9224161
WEST STANISLAUS I.D.,Almonds,San Joaquin River,10227.86387,4775.762292,1.018616781,4.13,1058.311098,206.5,455.3980167,1465.658482,0.4,50,0.4,0.217550368,0.301286212,0.093613311,1678.804016,1.454241409,1678.804016,10238.09183,1581.864118,1.32E-08,23.47213017,-1.5,0.371434592,0.358300453,0.064067936,0.206197019,0.791066349,0.00024443,886628.0679,455.3980167,1465.658482,10227.86387,10227.86387,10233.44971,42264.14732,10233.44971,10233.44971,-5.585843361,-23.06953308,0.00054614,0.00054614,GOOD,4775.762292,1678.804016
WEST STANISLAUS I.D.,Beans Dry,San Joaquin River,946.4918189,1593.773361,1.285477627,2.21,174.4872294,110.5,145.5634067,1032.584353,1.68,50,0.4,0.085167238,0.504004546,0.071049516,585.625009,1.333574833,585.625009,947.4383202,533.7516013,1.32E-08,23.47213017,-1.5,0.292679011,0.220452567,0.060153937,0.426714484,1.15044663,0.000628889,621008.0933,145.5634067,1032.584353,946.4918189,946.4918189,945.5453176,2089.655152,945.5453176,945.5453176,0.946501274,2.091767816,0.00100001,0.00100001,GOOD,1593.773361,585.625009
WEST STANISLAUS I.D.,Corn,San Joaquin River,441.3094998,77.55530093,25.22861255,2.42,172.4592834,121,171.1787431,1093.099489,0.3,50,0.4,0.088141761,0.558669339,0.087487293,398.8751229,1.196248142,398.8751229,441.7508137,342.0725678,1.32E-08,23.47213017,-1.5,0.210169807,0.273412967,0.069921042,0.446496184,21.7271107,0.007553278,2430.124491,171.1787431,1093.099489,441.3094998,441.3094998,440.8681859,1066.90101,440.8681859,440.8681859,0.441313908,1.067979658,0.00100001,0.00100001,GOOD,77.55530093,398.8751229
WEST STANISLAUS I.D.,Cucurbits,San Joaquin River,185.073951,384.0603914,14.86947686,2.3,267.5771745,115,3732.550159,1306.069593,0.05,50,0.4,0.046854775,0.228702604,0.653597591,289.5801763,1.003253601,289.5801763,185.2590268,235.5942769,1.32E-08,23.47213017,-1.5,0.082066904,0.096137821,0.608776259,0.213019016,14.18166425,0.108064911,9.60E-06,3732.550159,1306.069593,185.073951,185.073951,184.8888752,425.244413,184.8888752,184.8888752,0.1850758,0.42567434,0.00100001,0.00100001,GOOD,384.0603914,289.5801763
WEST STANISLAUS I.D.,Field and Grain,San Joaquin River,192.5722329,194.8087562,3.454627792,2.92,127.4152524,73,76.29216237,327.7457084,0.74,25,0.4,0.189326621,0.486998112,0.113362702,68.53862012,1.060370925,68.53862012,170.4113863,3.31E-09,1.32E-08,23.47213017,-1.5,0.102946171,0.570608205,0.061640862,0.264804762,2.301443258,0.007017374,4700.698208,76.29216237,327.7457084,192.5722329,192.5722329,192.3796587,561.7486035,192.3796587,192.3796587,0.192574157,0.562316537,0.00100001,0.00100001,GOOD,194.8087562,68.53862012
WEST STANISLAUS I.D.,Grapes,San Joaquin River,704.4848463,1686.199914,10.80135885,3.1,5693.452825,155,6051.355455,4549.189642,0.13,50,0.4,0.312599493,0.249773629,0.332250166,1764.252442,1.05452945,1764.252442,705.1893382,1691.488838,1.32E-08,23.47213017,-1.5,0.384059364,0.064651433,0.314705225,0.236583978,10.41767711,0.010919053,308.6279777,6051.355455,4549.189642,704.4848463,704.4848463,704.2294068,2183.111161,704.2294068,704.2294068,0.255439537,0.791862564,0.000362591,0.000362591,GOOD,1686.199914,1764.252442
WEST STANISLAUS I.D.,Onions and Garlic,San Joaquin River,136.1806309,1579.216395,6.547714821,1.48,1660.207976,74,2894.594244,4313.352488,0.41,50,0.4,0.160557684,0.417141646,0.279934415,1398.103887,1.101285501,1398.103887,136.3168129,1363.365134,1.32E-08,23.47213017,-1.5,0.289966917,0.018776079,0.277597577,0.413659428,6.511224559,0.017910215,14728.71433,2894.594244,4313.352488,136.1806309,136.1806309,136.0444489,201.3457844,136.0444489,136.0444489,0.136181991,0.201549347,0.00100001,0.00100001,GOOD,1579.216395,1398.103887
WEST STANISLAUS I.D.,Orchards,San Joaquin River,912.5589146,4762.917744,3.247388671,3.45,2203.997556,172.5,5347.052259,5630.387794,0.13,50,0.4,0.142496355,0.364024786,0.345706127,2113.107514,1.103084318,2113.107514,913.4714826,2032.128665,1.32E-08,23.47213017,-1.5,0.251583085,0.09646792,0.317560864,0.334388131,3.068651271,0.008429382,229.3223441,5347.052259,5630.387794,912.5589146,912.5589146,912.2124404,3147.13292,912.2124404,912.2124404,0.346474156,1.195335837,0.000379673,0.000379673,GOOD,4762.917744,2113.107514
WEST STANISLAUS I.D.,Pasture,San Joaquin River,3.628317337,226.9343417,5,4.6,214.82356,46,128.6294506,552.5829799,0.51,10,0.4,0.189326621,0.486998112,0.113362702,192.635718,1.147132098,192.635718,3.63194569,84.6639192,1.32E-08,23.47213017,-1.5,0.119805994,0.607684008,0.051456506,0.221053492,2.953135717,0.540411472,78.00030534,128.6294506,552.5829799,3.628317337,3.628317337,3.63194569,16.70695018,3.63194569,3.63194569,-0.003628353,-0.016690426,0.00100001,0.00100001,GOOD,226.9343417,192.635718
WEST STANISLAUS I.D.,Subtropical,San Joaquin River,635.1639456,950.3385633,4.405405823,3.25,846.2602958,162.5,1809.44916,670.5198364,0.13,50,0.4,0.202134149,0.160157528,0.432197361,697.8977484,1.142898607,697.8977484,635.7991159,621.6133253,1.32E-08,23.47213017,-1.5,0.274528717,0.261655669,0.338411801,0.125403814,3.742497454,0.012110744,55.30839709,1809.44916,670.5198364,635.1639456,635.1639456,634.5287753,2062.21852,634.5287753,634.5287753,0.63517029,2.064303444,0.00100001,0.00100001,GOOD,950.3385633,697.8977484
WEST STANISLAUS I.D.,Tomatoes,San Joaquin River,3207.253964,99.69467136,46.73447582,2.38,396.8321367,119,961.6082333,2531.592592,0.74,50,0.4,0.085172131,0.543356034,0.206390095,650.1452461,1.106828659,650.1452461,3210.46125,594.2815762,1.32E-08,23.47213017,-1.5,0.193336779,0.125243737,0.187581138,0.493838346,43.85013346,0.000421342,608981.5291,961.6082333,2531.592592,3207.253964,3207.253964,3204.046678,7625.631094,3204.046678,3204.046678,3.207286004,7.63334069,0.00100001,0.00100001,GOOD,99.69467136,650.1452461
WEST STANISLAUS I.D.,Walnuts,San Joaquin River,621.6341422,1802.497789,1.658526763,4.95,765.1413122,247.5,268.1025111,816.5691828,0.13,50,0.4,0.25594369,0.273146576,0.089681664,892.1778172,1.35751512,892.1778172,622.2557826,775.9907728,1.32E-08,23.47213017,-1.5,0.232409399,0.604017407,0.040431021,0.123142173,0.975131497,0.012374333,56.8317841,268.1025111,816.5691828,621.6341422,621.6341422,622.2557826,3080.166124,622.2557826,622.2557826,-0.621640365,-3.077119804,0.00100001,0.00100001,GOOD,1802.497789,892.1778172
WESTLANDS W.D.,Alfalfa,Tulare Lake,1536.386533,279.620574,8.447932227,4.52,665.8443232,45.2,356.4707553,440.2816094,1.86,10,0.4,0.281872792,0.186385019,0.150905255,854.4189705,1.492064027,854.4189705,1537.922935,743.6640783,2.43E-08,24.50329473,-1.5,0.380440998,0.40450724,0.09621517,0.118836592,6.258110295,0.000349934,2352824.034,356.4707553,440.2816094,1536.386533,1536.386533,1537.922935,6951.411666,1537.922935,1537.922935,-1.536401912,-6.944536643,0.00100001,0.00100001,GOOD,279.620574,854.4189705
WESTLANDS W.D.,Almonds,Tulare Lake,85442.53598,4875.001978,1.131453803,4.14,1199.972916,207,516.3560008,1661.846395,0.4,50,0.4,0.217550368,0.301286212,0.093613311,1930.664216,1.465250663,1930.664216,85527.97862,1829.220576,2.43E-08,24.50329473,-1.5,0.388078607,0.33286568,0.066151838,0.212903875,0.897648618,2.93E-05,8498160.549,516.3560008,1661.846395,85442.53598,85442.53598,85527.97862,354085.8315,85527.97862,85527.97862,-85.44263598,-353.732513,0.001000001,0.001000001,GOOD,4875.001978,1930.664216
WESTLANDS W.D.,Beans Dry,Tulare Lake,2634.203367,1326.519215,1.43231235,1.92,161.8168873,96,134.99336,957.6035241,1.68,50,0.4,0.085167238,0.504004546,0.071049516,549.5760828,1.339970152,549.5760828,2636.837597,502.5297569,2.43E-08,24.50329473,-1.5,0.310804245,0.178041296,0.063154544,0.447999915,1.324138425,0.000225965,1621230.284,134.99336,957.6035241,2634.203367,2634.203367,2631.569137,5052.612744,2631.569137,2631.569137,2.634229683,5.057720991,0.00100001,0.00100001,GOOD,1326.519215,549.5760828
WESTLANDS W.D.,Berries,Tulare Lake,2.915794563,7027.33636,10.36058171,2.39,3293.681512,119.5,30337.54739,28199.96014,0.25,50,0.4,0.045238346,0.387323291,0.416682812,10856.60352,1.119281798,10856.60352,2.918710387,10798.04065,2.43E-08,24.50329473,-1.5,0.192280953,0.008977232,0.413954552,0.384787264,10.31530778,1.371838761,188.1408382,30337.54739,28199.96014,2.915794563,2.915794563,2.914344001,6.965282163,2.914344001,2.914344001,0.001450562,0.003466843,0.000497484,0.000497484,GOOD,7027.33636,10856.60352
WESTLANDS W.D.,Corn,Tulare Lake,7775.839724,161.4386617,22.01452234,2.28,313.2553796,114,310.9294039,1985.508049,0.3,50,0.4,0.088141761,0.558669338,0.087487293,830.302192,1.242708842,830.302192,7783.615642,774.43468,2.43E-08,24.50329473,-1.5,0.274050893,0.147346104,0.078340774,0.500262229,20.45209737,0.000428678,90516.0183,310.9294039,1985.508049,7775.839724,7775.839724,7768.063807,17711.18548,7768.063807,7768.063807,7.775917405,17.72909168,0.00100001,0.00100001,GOOD,161.4386617,830.302192
WESTLANDS W.D.,Cotton,Tulare Lake,20363.84089,3710.758752,0.813814056,3.75,448.568462,187.5,236.2384667,1344.566888,0.68,50,0.4,0.148539114,0.445240339,0.078228087,802.9938141,1.297351427,802.9938141,20384.20483,711.1064588,2.43E-08,24.50329473,-1.5,0.243151688,0.425397244,0.049532659,0.281918409,0.600082747,7.22E-05,3690086.25,236.2384667,1344.566888,20363.84089,20363.84089,20384.20483,76440.76812,20384.20483,20384.20483,-20.36394089,-76.36477833,0.001000005,0.001000005,GOOD,3710.758752,802.9938141
WESTLANDS W.D.,Cucurbits,Tulare Lake,13062.52963,654.3961754,16.06524008,2.44,492.5857301,122,6871.292173,2404.357716,0.05,50,0.4,0.046854775,0.228702604,0.653597591,622.7960461,1.012353143,622.7960461,13075.59226,563.008007,2.43E-08,24.50329473,-1.5,0.095753186,0.062850172,0.623296721,0.218099921,15.56479791,0.001531097,0.001421034,6871.292173,2404.357716,13062.52963,13062.52963,13049.467,31840.69948,13049.467,13049.467,13.06262963,31.8728163,0.001000008,0.001000008,GOOD,654.3961754,622.7960461
WESTLANDS W.D.,Field and Grain,Tulare Lake,68547.1855,289.315121,2.652255461,3.26,145.2774366,81.5,86.98746477,373.6919674,0.74,25,0.4,0.189326621,0.486998112,0.113362702,79.88074085,1.063045198,79.88074085,68204.20094,6.07E-09,2.43E-08,24.50329473,-1.5,0.093374523,0.610531858,0.055909666,0.240183953,1.655616806,1.97E-05,1907809.823,86.98746477,373.6919674,68547.1855,68547.1855,68478.63821,223240.3606,68478.63821,68478.63821,68.5472855,223.4641507,0.001000001,0.001000001,GOOD,289.315121,79.88074085
WESTLANDS W.D.,Grapes,Tulare Lake,16335.50709,1422.002244,11.72196241,4.01,2204.421494,200.5,7245.758443,5033.01877,0.13,50,0.4,0.132249498,0.30194507,0.434693599,1984.958144,1.081124831,1984.958144,16351.8427,1886.699932,2.43E-08,24.50329473,-1.5,0.217973046,0.127819417,0.386050638,0.268156898,10.83031306,0.000470895,3964.528632,7245.758443,5033.01877,16335.50709,16335.50709,16341.56211,65529.66408,16341.56211,16341.56211,-6.055024021,-24.28064632,0.000370666,0.000370666,GOOD,1422.002244,1984.958144
WESTLANDS W.D.,Lettuce,Tulare Lake,3418.435187,1008,18.9,2.3,1600,149.5,12500,929,0.25,65,0.4,0.083984211,0.048763332,0.656126648,3872.7,1.195375037,3872.7,3421.853656,3816.342422,2.43E-08,24.50329473,-1.5,0.276861012,0.036704077,0.638948276,0.047486636,18.56865674,0.001170126,84780.41614,12500,929,3418.435187,3418.435187,3415.016718,7854.538451,3415.016718,3415.016718,3.418469337,7.862479475,0.00100001,0.00100001,GOOD,1008,3872.7
WESTLANDS W.D.,Onions and Garlic,Tulare Lake,17632.66838,2408.610949,10.63434095,1.25,4112.52293,62.5,7170.237324,10684.66196,0.41,50,0.4,0.160557684,0.417141646,0.279934415,3584.067834,1.107324665,3584.067834,17650.30115,3553.438715,2.43E-08,24.50329473,-1.5,0.2988561,0.005073948,0.279530378,0.416539574,10.62410594,0.000138324,4835191.783,7170.237324,10684.66196,17632.66838,17632.66838,17615.03561,22018.79451,17615.03561,17615.03561,17.63276838,22.04096047,0.001000006,0.001000006,GOOD,2408.610949,3584.067834
WESTLANDS W.D.,Orchards,Tulare Lake,4800.071949,2277.681025,7.763328774,3.5,2519.675648,175,6112.909395,6436.827015,0.13,50,0.4,0.142496355,0.364024786,0.345706127,2437.974581,1.104691225,2437.974581,4804.872069,2352.21305,2.43E-08,24.50329473,-1.5,0.254685137,0.089258962,0.319561316,0.336494585,7.366808751,0.00160254,1387.272168,6112.909395,6436.827015,4800.071949,4800.071949,4799.967539,16799.88639,4799.967539,4799.967539,0.104409857,0.365434498,2.18E-05,2.18E-05,GOOD,2277.681025,2437.974581
WESTLANDS W.D.,Pasture,Tulare Lake,443.9962986,242.4206904,4.903405501,4.77,225.0500826,47.7,134.7527641,578.888299,0.51,10,0.4,0.189326621,0.486998112,0.113362702,202.2958012,1.147701712,202.2958012,444.4402993,85.41508527,2.43E-08,24.50329473,-1.5,0.113363013,0.626058638,0.049203521,0.211374828,2.8109199,0.004416218,9894.744863,134.7527641,578.888299,443.9962986,443.9962986,444.4402993,2119.980228,444.4402993,444.4402993,-0.444000743,-2.117883544,0.00100001,0.00100001,GOOD,242.4206904,202.2958012
WESTLANDS W.D.,Pistachios,Tulare Lake,97170.38616,5088.640658,1.460333567,3.82,1937.377827,191,386.8138227,1917.695323,0.4,50,0.4,0.260711671,0.258063009,0.052053284,2998.225791,1.59653298,2998.225791,97267.55665,2904.623205,2.43E-08,24.50329473,-1.5,0.522252033,0.229186561,0.041721244,0.206840163,1.260060729,2.57E-05,15448367.52,386.8138227,1917.695323,97170.38616,97170.38616,97226.74466,371406.1646,97226.74466,97226.74466,-56.35849698,-215.2894584,0.000579997,0.000579997,GOOD,5088.640658,2998.225791
WESTLANDS W.D.,Safflower,Tulare Lake,1536.409486,574.3765351,1.258,2.39,141.3282737,23.9,81.61210173,306.5430162,0.74,10,0.4,0.195592287,0.424242424,0.112947658,169.1822895,1.24354616,169.1822895,1537.945911,110.6194151,2.43E-08,24.50329473,-1.5,0.266670349,0.322492539,0.086381136,0.324455976,1.052063036,0.000879552,74159.13293,81.61210173,306.5430162,1536.409486,1536.409486,1534.873061,3668.346616,1534.873061,1534.873061,1.536424835,3.672055355,0.00100001,0.00100001,GOOD,574.3765351,169.1822895
WESTLANDS W.D.,Subtropical,Tulare Lake,3658.647001,1157.720607,15.10914155,3.61,3535.763797,180.5,7560.067348,2801.501824,0.13,50,0.4,0.202134149,0.160157528,0.432197361,3414.331558,1.183364254,3414.331558,3662.305685,3325.874664,2.43E-08,24.50329473,-1.5,0.3598513,0.096747272,0.396479657,0.146921771,14.26479896,0.002102501,1489.240742,7560.067348,2801.501824,3658.647001,3658.647001,3658.777316,13208.18611,3658.777316,3658.777316,-0.130315108,-0.47043754,3.56E-05,3.56E-05,GOOD,1157.720607,3414.331558
WESTLANDS W.D.,Tomatoes,Tulare Lake,53637.03196,97.3922824,54.70338716,2.22,453.7705173,111,1099.581977,2894.831275,0.74,50,0.4,0.085172131,0.543356034,0.206390095,768.5039612,1.112915945,768.5039612,53690.66909,714.1066469,2.43E-08,24.50329473,-1.5,0.204554137,0.095822835,0.192592209,0.507030818,52.23730869,2.52E-05,12000772.12,1099.581977,2894.831275,53637.03196,53637.03196,53583.39483,118955.1365,53583.39483,53583.39483,53.63713196,119.074433,0.001000002,0.001000002,GOOD,97.3922824,768.5039612
WESTLANDS W.D.,Truck,Tulare Lake,1907.185735,1282.087936,19.71342086,1.85,1338.105966,92.5,7420.976155,6020.132467,0.41,50,0.4,0.052943262,0.238191489,0.293617021,10402.62447,1.618562471,10402.62447,1909.09294,10357.29338,2.43E-08,24.50329473,-1.5,0.458943161,0.013609703,0.291209061,0.236238075,19.60549282,0.00127886,797879.0614,7420.976155,6020.132467,1907.185735,1907.185735,1905.27853,3524.765281,1905.27853,1905.27853,1.907204788,3.528328857,0.00100001,0.00100001,GOOD,1282.087936,10402.62447
WESTLANDS W.D.,Walnuts,Tulare Lake,413.9607853,1793.152974,1.862011475,3.43,854.5630697,171.5,299.4355436,912.0012941,0.13,50,0.4,0.25594369,0.273146576,0.089681664,1101.371507,1.421174377,1101.371507,414.3747502,1017.325206,2.43E-08,24.50329473,-1.5,0.397709698,0.344903051,0.063619406,0.193767846,1.481061139,0.018582213,45.9680091,299.4355436,912.0012941,413.9607853,413.9607853,413.8879916,1419.635811,413.8879916,413.8879916,0.072793696,0.249682377,0.000175847,0.000175847,GOOD,1793.152974,1101.371507
